id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
module_allocation:power_distribution,module_allocation,major,ready_for_review,Power Distribution,"Does Power Distribution have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,power_distribution,ac_input_conversion; dc_rail_distribution; hold_up_protection,redundant_power_supply; ac_inlet_filter; input_fuse_holder; power_good_signal_harness; 12_v_busbar; accelerator_power_harness; hot_swap_controller; fan_power_distribution_loom; hold_up_capacitor_module; brownout_detector; current_shunt_module; efuse_channel_set,power_budget_w,ac_input_bus; low_voltage_rail; gpu_power_bus; protective_earth; hardwired_trip; sensor_bus; service_access,edgeai_power_density; edgeai_thermal_power_safety,
module_allocation:safety_protection,module_allocation,major,ready_for_review,Security And Safety Protection,"Does Security And Safety Protection have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,safety_protection,secure_boot; thermal_shutdown; electrical_safety,tpm_security_module; secure_boot_policy; chassis_tamper_switch; recovery_jumper_cover; thermal_trip_relay; overtemperature_latch; fan_failure_interlock; hardwired_shutdown_line; protective_earth_stud; insulation_barrier_sheet; finger_safe_psu_cover; warning_label_set,power_budget_w,secure_boot_chain; thermal_alarm_bus; hardwired_trip; protective_earth; service_access; management_network; fan_control_bus,edgeai_power_density; edgeai_thermal_power_safety,
module_allocation:sensing_instrumentation,module_allocation,major,ready_for_review,Telemetry Instrumentation,"Does Telemetry Instrumentation have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,sensing_instrumentation,thermal_sensors; power_fan_telemetry; front_panel_status,inlet_temperature_sensor; accelerator_hotspot_sensor; exhaust_temperature_sensor; board_humidity_sensor; psu_pmbus_monitor; rail_current_monitor; fan_tachometer_hub; chassis_intrusion_switch; front_status_led_board; uid_button; alarm_buzzer; lcd_status_panel,,sensor_bus; management_network; thermal_alarm_bus; fan_control_bus; service_access,,
module_allocation:structure_containment,module_allocation,major,ready_for_review,Rack Structure Containment,"Does Rack Structure Containment have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,structure_containment,rack_chassis; accelerator_mounting; service_labelling,1u_rack_chassis; slide_rail_kit; internal_divider_panel; front_bezel_assembly; accelerator_retention_bracket; pcie_riser_support; card_stiffener_rail; gpu_airflow_baffle; asset_label_plate; airflow_direction_label; rack_ear_set; cable_management_arm,rack_units,rack_mount; airflow_path; service_access; protective_earth,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:compute_acceleration:accelerator_module,submodule_allocation,major,ready_for_review,Compute Acceleration / Accelerator module,Do the component candidates and interfaces assigned to Accelerator module make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,compute_acceleration,accelerator_module,ai_accelerator_module; accelerator_carrier_board; pcie_edge_connector; accelerator_retention_latch,compute_tops,pcie_fabric; gpu_power_bus; thermal_path; sensor_bus,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety,
submodule_allocation:compute_acceleration:cpu_memory_complex,submodule_allocation,major,ready_for_review,Compute Acceleration / CPU and memory complex,Do the component candidates and interfaces assigned to CPU and memory complex make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,compute_acceleration,cpu_memory_complex,cpu_module; ecc_memory; system_motherboard; boot_flash_device,compute_tops,memory_bus; pcie_fabric; low_voltage_rail; sensor_bus,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety,
submodule_allocation:compute_acceleration:signal_power_integrity,submodule_allocation,major,ready_for_review,Compute Acceleration / Signal and power integrity,Do the component candidates and interfaces assigned to Signal and power integrity make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,compute_acceleration,signal_power_integrity,high_current_vrm_module; pcie_retimer_set; clock_distribution_device; power_integrity_capacitor_bank,compute_tops,pcie_fabric; gpu_power_bus; thermal_path,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety,
submodule_allocation:control_compute_communication:host_control,submodule_allocation,major,ready_for_review,Control Compute Communication / Host control,Do the component candidates and interfaces assigned to Host control make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,host_control,bmc_management_controller; management_ethernet_phy; bios_firmware_image; platform_configuration_eeprom,compute_tops,pcie_fabric; storage_bus; management_network; sensor_bus,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety,
submodule_allocation:control_compute_communication:remote_management,submodule_allocation,major,ready_for_review,Control Compute Communication / Remote management,Do the component candidates and interfaces assigned to Remote management make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,remote_management,out_of_band_management_port; serial_console_header; debug_access_lockout; firmware_signing_key_slot,compute_tops,management_network; service_access; secure_boot_chain,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety,
submodule_allocation:control_compute_communication:runtime_orchestration,submodule_allocation,major,ready_for_review,Control Compute Communication / Runtime orchestration,Do the component candidates and interfaces assigned to Runtime orchestration make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,runtime_orchestration,inference_runtime_image; accelerator_driver_bundle; watchdog_service; configuration_manifest,compute_tops,pcie_fabric; storage_bus; inference_network; secure_boot_chain,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety,
submodule_allocation:data_storage:log_buffer,submodule_allocation,major,ready_for_review,Data Storage / Log and evidence buffer,Do the component candidates and interfaces assigned to Log and evidence buffer make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,data_storage,log_buffer,event_log_partition; write_endurance_counter; crash_dump_region; log_export_port,,storage_bus; management_network; service_access,,
submodule_allocation:data_storage:model_cache,submodule_allocation,major,ready_for_review,Data Storage / Model cache and recovery,Do the component candidates and interfaces assigned to Model cache and recovery make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,data_storage,model_cache,model_cache_partition; storage_health_monitor; secure_erase_controller; firmware_recovery_image,,storage_bus; secure_boot_chain; management_network,,
submodule_allocation:data_storage:nvme_storage,submodule_allocation,major,ready_for_review,Data Storage / NVMe storage,Do the component candidates and interfaces assigned to NVMe storage make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,data_storage,nvme_storage,nvme_ssd; m_2_carrier_tray; drive_thermal_pad; drive_retention_screw_set,,storage_bus; pcie_fabric; service_access,,
submodule_allocation:environmental_interface:forced_air_cooling,submodule_allocation,major,ready_for_review,Thermal Airflow Interface / Forced-air cooling,Do the component candidates and interfaces assigned to Forced-air cooling make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,forced_air_cooling,fan_wall_assembly; pwm_fan_controller; airflow_straightener; replaceable_dust_filter,compute_tops; rack_units; power_budget_w,airflow_path; fan_control_bus; sensor_bus,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety; edgeai_power_density,
submodule_allocation:environmental_interface:heat_transfer,submodule_allocation,major,ready_for_review,Thermal Airflow Interface / Heat transfer path,Do the component candidates and interfaces assigned to Heat transfer path make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,heat_transfer,heatsink_cold_plate; thermal_interface_material_set; heatpipe_assembly; rear_exhaust_duct,compute_tops; rack_units; power_budget_w,thermal_path; airflow_path; service_access,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety; edgeai_power_density,
submodule_allocation:environmental_interface:inlet_outlet_management,submodule_allocation,major,ready_for_review,Thermal Airflow Interface / Inlet and outlet management,Do the component candidates and interfaces assigned to Inlet and outlet management make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,inlet_outlet_management,front_inlet_grille; rear_exhaust_grille; air_seal_foam_kit; rack_pressure_map_label,compute_tops; rack_units; power_budget_w,airflow_path; service_access,edgeai_compute_throughput; edgeai_data_compute_closure; edgeai_thermal_power_safety; edgeai_power_density,
submodule_allocation:maintenance_serviceability:field_replaceable_units,submodule_allocation,major,ready_for_review,Field Maintenance Serviceability / Field-replaceable units,Do the component candidates and interfaces assigned to Field-replaceable units make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,field_replaceable_units,hot_swap_fan_carrier; drive_service_handle; psu_latch_mechanism; accelerator_extraction_handle,rack_units,service_access; airflow_path,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:maintenance_serviceability:rack_installation,submodule_allocation,major,ready_for_review,Field Maintenance Serviceability / Rack installation,Do the component candidates and interfaces assigned to Rack installation make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,rack_installation,rack_rail_kit; rear_support_bracket; cable_retention_comb; airflow_blanking_panel,rack_units,rack_mount; service_access,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:maintenance_serviceability:service_workflow,submodule_allocation,major,ready_for_review,Field Maintenance Serviceability / Service workflow,Do the component candidates and interfaces assigned to Service workflow make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,service_workflow,service_checklist_card; firmware_version_label; spare_screw_kit; diagnostics_usb_key,rack_units,service_access; management_network; secure_boot_chain,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:network_io:high_speed_network,submodule_allocation,major,ready_for_review,Network IO / High-speed network,Do the component candidates and interfaces assigned to High-speed network make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,network_io,high_speed_network,high_speed_nic; optical_transceiver_cage; nic_heatsink; network_link_led_board,,inference_network; pcie_fabric; service_access,,
submodule_allocation:network_io:io_isolation_routing,submodule_allocation,major,ready_for_review,Network IO / IO isolation and routing,Do the component candidates and interfaces assigned to IO isolation and routing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,network_io,io_isolation_routing,emi_gasket_strip; shielded_io_bracket; cable_strain_relief_comb; service_loop_tie_set,,inference_network; service_access; protective_earth,,
submodule_allocation:network_io:timing_ingest,submodule_allocation,major,ready_for_review,Network IO / Timing and ingest,Do the component candidates and interfaces assigned to Timing and ingest make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,network_io,timing_ingest,ptp_timing_module; gpio_trigger_input; data_ingest_connector; network_bypass_relay,,inference_network; management_network; service_access,,
submodule_allocation:power_distribution:ac_input_conversion,submodule_allocation,major,ready_for_review,Power Distribution / AC input conversion,Do the component candidates and interfaces assigned to AC input conversion make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,ac_input_conversion,redundant_power_supply; ac_inlet_filter; input_fuse_holder; power_good_signal_harness,power_budget_w,ac_input_bus; protective_earth; sensor_bus,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:power_distribution:dc_rail_distribution,submodule_allocation,major,ready_for_review,Power Distribution / DC rail distribution,Do the component candidates and interfaces assigned to DC rail distribution make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,dc_rail_distribution,12_v_busbar; accelerator_power_harness; hot_swap_controller; fan_power_distribution_loom,power_budget_w,low_voltage_rail; gpu_power_bus; service_access,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:power_distribution:hold_up_protection,submodule_allocation,major,ready_for_review,Power Distribution / Hold-up and protection,Do the component candidates and interfaces assigned to Hold-up and protection make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,hold_up_protection,hold_up_capacitor_module; brownout_detector; current_shunt_module; efuse_channel_set,power_budget_w,low_voltage_rail; hardwired_trip; sensor_bus,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:safety_protection:electrical_safety,submodule_allocation,major,ready_for_review,Security And Safety Protection / Electrical safety,Do the component candidates and interfaces assigned to Electrical safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,electrical_safety,protective_earth_stud; insulation_barrier_sheet; finger_safe_psu_cover; warning_label_set,power_budget_w,protective_earth; service_access; hardwired_trip,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:safety_protection:secure_boot,submodule_allocation,major,ready_for_review,Security And Safety Protection / Secure boot,Do the component candidates and interfaces assigned to Secure boot make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,secure_boot,tpm_security_module; secure_boot_policy; chassis_tamper_switch; recovery_jumper_cover,power_budget_w,secure_boot_chain; management_network; service_access,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:safety_protection:thermal_shutdown,submodule_allocation,major,ready_for_review,Security And Safety Protection / Thermal shutdown,Do the component candidates and interfaces assigned to Thermal shutdown make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,thermal_shutdown,thermal_trip_relay; overtemperature_latch; fan_failure_interlock; hardwired_shutdown_line,power_budget_w,thermal_alarm_bus; hardwired_trip; fan_control_bus,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:sensing_instrumentation:front_panel_status,submodule_allocation,major,ready_for_review,Telemetry Instrumentation / Front panel status,Do the component candidates and interfaces assigned to Front panel status make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,front_panel_status,front_status_led_board; uid_button; alarm_buzzer; lcd_status_panel,,sensor_bus; management_network; service_access,,
submodule_allocation:sensing_instrumentation:power_fan_telemetry,submodule_allocation,major,ready_for_review,Telemetry Instrumentation / Power and fan telemetry,Do the component candidates and interfaces assigned to Power and fan telemetry make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,power_fan_telemetry,psu_pmbus_monitor; rail_current_monitor; fan_tachometer_hub; chassis_intrusion_switch,,sensor_bus; fan_control_bus; management_network,,
submodule_allocation:sensing_instrumentation:thermal_sensors,submodule_allocation,major,ready_for_review,Telemetry Instrumentation / Thermal sensors,Do the component candidates and interfaces assigned to Thermal sensors make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,thermal_sensors,inlet_temperature_sensor; accelerator_hotspot_sensor; exhaust_temperature_sensor; board_humidity_sensor,,sensor_bus; thermal_alarm_bus,,
submodule_allocation:structure_containment:accelerator_mounting,submodule_allocation,major,ready_for_review,Rack Structure Containment / Accelerator mounting,Do the component candidates and interfaces assigned to Accelerator mounting make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,accelerator_mounting,accelerator_retention_bracket; pcie_riser_support; card_stiffener_rail; gpu_airflow_baffle,rack_units,rack_mount; airflow_path; service_access,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:structure_containment:rack_chassis,submodule_allocation,major,ready_for_review,Rack Structure Containment / Rack chassis,Do the component candidates and interfaces assigned to Rack chassis make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,rack_chassis,1u_rack_chassis; slide_rail_kit; internal_divider_panel; front_bezel_assembly,rack_units,rack_mount; airflow_path; service_access; protective_earth,edgeai_power_density; edgeai_thermal_power_safety,
submodule_allocation:structure_containment:service_labelling,submodule_allocation,major,ready_for_review,Rack Structure Containment / Service labelling,Do the component candidates and interfaces assigned to Service labelling make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,service_labelling,asset_label_plate; airflow_direction_label; rack_ear_set; cable_management_arm,rack_units,service_access; rack_mount,edgeai_power_density; edgeai_thermal_power_safety,
