batchId,batchSequence,batchKind,batchTitle,batchStatus,itemId,closureRowId,action,priority,status,componentWordId,description,searchTerms,requiredEvidence,acceptanceCriteria,rejectionCriteria,targetOutcome,blocksProcurement,sourceArtifacts
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:21:i_o_terminal_slice_set,bom-close:control_compute_communication_process_controller_i_o_terminal_slice_set,defer_candidate_sourcing,minor,deferred,i_o_terminal_slice_set,I/O terminal slice set,I/O terminal slice set; I/O terminal slice set manufacturer part number; I/O terminal slice set catalogue price GBP; I/O terminal slice set datasheet; I/O terminal slice set single-use bioreactor; I/O terminal slice set GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:22:recipe_execution_firmware,bom-close:control_compute_communication_process_controller_recipe_execution_firmware,defer_candidate_sourcing,minor,deferred,recipe_execution_firmware,recipe execution firmware,recipe execution firmware; recipe execution firmware manufacturer part number; recipe execution firmware catalogue price GBP; recipe execution firmware datasheet; recipe execution firmware single-use bioreactor; recipe execution firmware GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:23:ambient_temperature_probe,bom-close:environmental_interface_ambient_enclosure_conditions_ambient_temperature_probe,defer_candidate_sourcing,minor,deferred,ambient_temperature_probe,ambient temperature probe,ambient temperature probe; ambient temperature probe manufacturer part number; ambient temperature probe catalogue price GBP; ambient temperature probe datasheet; ambient temperature probe single-use bioreactor; ambient temperature probe GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:24:clean_zone_status_beacon,bom-close:environmental_interface_ambient_enclosure_conditions_clean_zone_status_beacon,defer_candidate_sourcing,minor,deferred,clean_zone_status_beacon,clean-zone status beacon,clean-zone status beacon; clean-zone status beacon manufacturer part number; clean-zone status beacon catalogue price GBP; clean-zone status beacon datasheet; clean-zone status beacon single-use bioreactor; clean-zone status beacon GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:25:splash_guard_panel,bom-close:environmental_interface_ambient_enclosure_conditions_splash_guard_panel,defer_candidate_sourcing,minor,deferred,splash_guard_panel,splash guard panel,splash guard panel; splash guard panel manufacturer part number; splash guard panel catalogue price GBP; splash guard panel datasheet; splash guard panel single-use bioreactor; splash guard panel GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:26:wipe_down_surface_kit,bom-close:environmental_interface_ambient_enclosure_conditions_wipe_down_surface_kit,defer_candidate_sourcing,minor,deferred,wipe_down_surface_kit,wipe-down surface kit,wipe-down surface kit; wipe-down surface kit manufacturer part number; wipe-down surface kit catalogue price GBP; wipe-down surface kit datasheet; wipe-down surface kit single-use bioreactor; wipe-down surface kit GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:27:condensate_knock_out_bottle,bom-close:environmental_interface_exhaust_filter_train_condensate_knock_out_bottle,defer_candidate_sourcing,minor,deferred,condensate_knock_out_bottle,condensate knock-out bottle,condensate knock-out bottle; condensate knock-out bottle manufacturer part number; condensate knock-out bottle catalogue price GBP; condensate knock-out bottle datasheet; condensate knock-out bottle single-use bioreactor; condensate knock-out bottle GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:28:exhaust_heater_sleeve,bom-close:environmental_interface_exhaust_filter_train_exhaust_heater_sleeve,defer_candidate_sourcing,minor,deferred,exhaust_heater_sleeve,exhaust heater sleeve,exhaust heater sleeve; exhaust heater sleeve manufacturer part number; exhaust heater sleeve catalogue price GBP; exhaust heater sleeve datasheet; exhaust heater sleeve single-use bioreactor; exhaust heater sleeve GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:29:pressure_relief_indicator,bom-close:environmental_interface_exhaust_filter_train_pressure_relief_indicator,defer_candidate_sourcing,minor,deferred,pressure_relief_indicator,pressure relief indicator,pressure relief indicator; pressure relief indicator manufacturer part number; pressure relief indicator catalogue price GBP; pressure relief indicator datasheet; pressure relief indicator single-use bioreactor; pressure relief indicator GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:30:cooling_plate,bom-close:environmental_interface_temperature_control_loop_cooling_plate,defer_candidate_sourcing,minor,deferred,cooling_plate,cooling plate,cooling plate; cooling plate manufacturer part number; cooling plate catalogue price GBP; cooling plate datasheet; cooling plate single-use bioreactor; cooling plate GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:31:heater_blanket,bom-close:environmental_interface_temperature_control_loop_heater_blanket,defer_candidate_sourcing,minor,deferred,heater_blanket,heater blanket,heater blanket; heater blanket manufacturer part number; heater blanket catalogue price GBP; heater blanket datasheet; heater blanket single-use bioreactor; heater blanket GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:32:thermal_interface_mat,bom-close:environmental_interface_temperature_control_loop_thermal_interface_mat,defer_candidate_sourcing,minor,deferred,thermal_interface_mat,thermal interface mat,thermal interface mat; thermal interface mat manufacturer part number; thermal interface mat catalogue price GBP; thermal interface mat datasheet; thermal interface mat single-use bioreactor; thermal interface mat GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:33:spent_bag_removal_cart_interface,bom-close:maintenance_serviceability_cleaning_turnaround_spent_bag_removal_cart_interface,defer_candidate_sourcing,minor,deferred,spent_bag_removal_cart_interface,spent bag removal cart interface,spent bag removal cart interface; spent bag removal cart interface manufacturer part number; spent bag removal cart interface catalogue price GBP; spent bag removal cart interface datasheet; spent bag removal cart interface single-use bioreactor; spent bag removal cart interface GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:34:spill_tray_liner,bom-close:maintenance_serviceability_cleaning_turnaround_spill_tray_liner,defer_candidate_sourcing,minor,deferred,spill_tray_liner,spill tray liner,spill tray liner; spill tray liner manufacturer part number; spill tray liner catalogue price GBP; spill tray liner datasheet; spill tray liner single-use bioreactor; spill tray liner GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:35:turnaround_checklist_card,bom-close:maintenance_serviceability_cleaning_turnaround_turnaround_checklist_card,defer_candidate_sourcing,minor,deferred,turnaround_checklist_card,turnaround checklist card,turnaround checklist card; turnaround checklist card manufacturer part number; turnaround checklist card catalogue price GBP; turnaround checklist card datasheet; turnaround checklist card single-use bioreactor; turnaround checklist card GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:36:wipe_down_kit_holder,bom-close:maintenance_serviceability_cleaning_turnaround_wipe_down_kit_holder,defer_candidate_sourcing,minor,deferred,wipe_down_kit_holder,wipe-down kit holder,wipe-down kit holder; wipe-down kit holder manufacturer part number; wipe-down kit holder catalogue price GBP; wipe-down kit holder datasheet; wipe-down kit holder single-use bioreactor; wipe-down kit holder GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:37:calibration_data_entry_hmi_page,bom-close:maintenance_serviceability_sensor_calibration_access_calibration_data_entry_hmi_page,defer_candidate_sourcing,minor,deferred,calibration_data_entry_hmi_page,calibration data entry HMI page,calibration data entry HMI page; calibration data entry HMI page manufacturer part number; calibration data entry HMI page catalogue price GBP; calibration data entry HMI page datasheet; calibration data entry HMI page single-use bioreactor; calibration data entry HMI page GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:38:do_zero_span_adapter,bom-close:maintenance_serviceability_sensor_calibration_access_do_zero_span_adapter,defer_candidate_sourcing,minor,deferred,do_zero_span_adapter,DO zero span adapter,DO zero span adapter; DO zero span adapter manufacturer part number; DO zero span adapter catalogue price GBP; DO zero span adapter datasheet; DO zero span adapter single-use bioreactor; DO zero span adapter GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:39:ph_calibration_buffer_holder,bom-close:maintenance_serviceability_sensor_calibration_access_ph_calibration_buffer_holder,defer_candidate_sourcing,minor,deferred,ph_calibration_buffer_holder,pH calibration buffer holder,pH calibration buffer holder; pH calibration buffer holder manufacturer part number; pH calibration buffer holder catalogue price GBP; pH calibration buffer holder datasheet; pH calibration buffer holder single-use bioreactor; pH calibration buffer holder GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:40:sensor_replacement_guide_label,bom-close:maintenance_serviceability_sensor_calibration_access_sensor_replacement_guide_label,defer_candidate_sourcing,minor,deferred,sensor_replacement_guide_label,sensor replacement guide label,sensor replacement guide label; sensor replacement guide label manufacturer part number; sensor replacement guide label catalogue price GBP; sensor replacement guide label datasheet; sensor replacement guide label single-use bioreactor; sensor replacement guide label GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:41:bag_loading_fixture,bom-close:maintenance_serviceability_single_use_setup_bag_loading_fixture,defer_candidate_sourcing,minor,deferred,bag_loading_fixture,bag loading fixture,bag loading fixture; bag loading fixture manufacturer part number; bag loading fixture catalogue price GBP; bag loading fixture datasheet; bag loading fixture single-use bioreactor; bag loading fixture GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:42:connector_cap_organiser,bom-close:maintenance_serviceability_single_use_setup_connector_cap_organiser,defer_candidate_sourcing,minor,deferred,connector_cap_organiser,connector cap organiser,connector cap organiser; connector cap organiser manufacturer part number; connector cap organiser catalogue price GBP; connector cap organiser datasheet; connector cap organiser single-use bioreactor; connector cap organiser GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:43:setup_verification_barcode_sheet,bom-close:maintenance_serviceability_single_use_setup_setup_verification_barcode_sheet,defer_candidate_sourcing,minor,deferred,setup_verification_barcode_sheet,setup verification barcode sheet,setup verification barcode sheet; setup verification barcode sheet manufacturer part number; setup verification barcode sheet catalogue price GBP; setup verification barcode sheet datasheet; setup verification barcode sheet single-use bioreactor; setup verification barcode sheet GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:44:tube_routing_template,bom-close:maintenance_serviceability_single_use_setup_tube_routing_template,defer_candidate_sourcing,minor,deferred,tube_routing_template,tube routing template,tube routing template; tube routing template manufacturer part number; tube routing template catalogue price GBP; tube routing template datasheet; tube routing template single-use bioreactor; tube routing template GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:45:feed_line_pinch_clamp,bom-close:mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,defer_candidate_sourcing,minor,deferred,feed_line_pinch_clamp,feed line pinch clamp,feed line pinch clamp; feed line pinch clamp manufacturer part number; feed line pinch clamp catalogue price GBP; feed line pinch clamp datasheet; feed line pinch clamp single-use bioreactor; feed line pinch clamp GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:46:media_bag_hanger,bom-close:mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,defer_candidate_sourcing,minor,deferred,media_bag_hanger,media bag hanger,media bag hanger; media bag hanger manufacturer part number; media bag hanger catalogue price GBP; media bag hanger datasheet; media bag hanger single-use bioreactor; media bag hanger GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:47:pump_tubing_cassette_set,bom-close:mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,defer_candidate_sourcing,minor,deferred,pump_tubing_cassette_set,pump tubing cassette set,pump tubing cassette set; pump tubing cassette set manufacturer part number; pump tubing cassette set catalogue price GBP; pump tubing cassette set datasheet; pump tubing cassette set single-use bioreactor; pump tubing cassette set GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:48:harvest_transfer_tubing_set,bom-close:mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,defer_candidate_sourcing,minor,deferred,harvest_transfer_tubing_set,harvest transfer tubing set,harvest transfer tubing set; harvest transfer tubing set manufacturer part number; harvest transfer tubing set catalogue price GBP; harvest transfer tubing set datasheet; harvest transfer tubing set single-use bioreactor; harvest transfer tubing set GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:49:low_hold_up_connector,bom-close:mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,defer_candidate_sourcing,minor,deferred,low_hold_up_connector,low-hold-up connector,low-hold-up connector; low-hold-up connector manufacturer part number; low-hold-up connector catalogue price GBP; low-hold-up connector datasheet; low-hold-up connector single-use bioreactor; low-hold-up connector GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:50:single_use_sample_valve,bom-close:mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,defer_candidate_sourcing,minor,deferred,single_use_sample_valve,single-use sample valve,single-use sample valve; single-use sample valve manufacturer part number; single-use sample valve catalogue price GBP; single-use sample valve datasheet; single-use sample valve single-use bioreactor; single-use sample valve GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:51:waste_collection_bag,bom-close:mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,defer_candidate_sourcing,minor,deferred,waste_collection_bag,waste collection bag,waste collection bag; waste collection bag manufacturer part number; waste collection bag catalogue price GBP; waste collection bag datasheet; waste collection bag single-use bioreactor; waste collection bag GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:52:mass_flow_controller_bank,bom-close:mass_fluid_transport_process_sparger_gas_mixing_mass_flow_controller_bank,defer_candidate_sourcing,minor,deferred,mass_flow_controller_bank,mass-flow controller bank,mass-flow controller bank; mass-flow controller bank manufacturer part number; mass-flow controller bank catalogue price GBP; mass-flow controller bank datasheet; mass-flow controller bank single-use bioreactor; mass-flow controller bank GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:53:sparger_check_valve,bom-close:mass_fluid_transport_process_sparger_gas_mixing_sparger_check_valve,defer_candidate_sourcing,minor,deferred,sparger_check_valve,sparger check valve,sparger check valve; sparger check valve manufacturer part number; sparger check valve catalogue price GBP; sparger check valve datasheet; sparger check valve single-use bioreactor; sparger check valve GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:54:sterile_gas_filter_capsule,bom-close:mass_fluid_transport_process_sparger_gas_mixing_sterile_gas_filter_capsule,defer_candidate_sourcing,minor,deferred,sterile_gas_filter_capsule,sterile gas filter capsule,sterile gas filter capsule; sterile gas filter capsule manufacturer part number; sterile gas filter capsule catalogue price GBP; sterile gas filter capsule datasheet; sterile gas filter capsule single-use bioreactor; sterile gas filter capsule GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:55:agitation_drive_breaker,bom-close:power_distribution_actuator_power_feeds_agitation_drive_breaker,defer_candidate_sourcing,minor,deferred,agitation_drive_breaker,agitation drive breaker,agitation drive breaker; agitation drive breaker manufacturer part number; agitation drive breaker catalogue price GBP; agitation drive breaker datasheet; agitation drive breaker single-use bioreactor; agitation drive breaker GMP sterile bioprocess,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
