id,lineId,componentWordId,description,priority,quantity,unit,traceStatus,ledgerStatus,duplicateResolution,supplier,manufacturer,mpn,unitCostGbp,totalCostGbp,sourceRef,sourceReferenceClass,sourceReferenceStatus,sourceQualityIssues,supplierClaim,manufacturerClaim,mpnClaim,unitCostClaim,sourceBackedRequiredClaims,missingRequiredClaims,provenanceViolations,canDisplayCandidate,canDisplayPricedReview,canUseForProcurement,requiredAction
bom-trace:power_distribution_internal_power_rails_fused_auxiliary_terminal,power_distribution_internal_power_rails_fused_auxiliary_terminal,fused_auxiliary_terminal,fused auxiliary terminal,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_internal_power_rails_protective_earth_bar,power_distribution_internal_power_rails_protective_earth_bar,protective_earth_bar,protective earth bar,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_cable_management_segregated_cable_duct,power_distribution_cable_management_segregated_cable_duct,segregated_cable_duct,segregated cable duct,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_cable_management_ip_rated_cable_gland_set,power_distribution_cable_management_ip_rated_cable_gland_set,ip_rated_cable_gland_set,IP-rated cable gland set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_cable_management_emc_ferrite_clamp_set,power_distribution_cable_management_emc_ferrite_clamp_set,emc_ferrite_clamp_set,EMC ferrite clamp set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_cable_management_wiring_diagram_label,power_distribution_cable_management_wiring_diagram_label,wiring_diagram_label,wiring diagram label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_weatherproof_cabinet_galvanised_steel_cabinet,structure_containment_weatherproof_cabinet_galvanised_steel_cabinet,galvanised_steel_cabinet,galvanised steel cabinet,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_weatherproof_cabinet_powder_coated_access_panel,structure_containment_weatherproof_cabinet_powder_coated_access_panel,powder_coated_access_panel,powder-coated access panel,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_weatherproof_cabinet_epdm_door_gasket,structure_containment_weatherproof_cabinet_epdm_door_gasket,epdm_door_gasket,EPDM door gasket,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_weatherproof_cabinet_ip_rated_fastener_set,structure_containment_weatherproof_cabinet_ip_rated_fastener_set,ip_rated_fastener_set,IP-rated fastener set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_mounting_base_anti_vibration_foot_set,structure_containment_mounting_base_anti_vibration_foot_set,anti_vibration_foot_set,anti-vibration foot set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_mounting_base_base_rail_pair,structure_containment_mounting_base_base_rail_pair,base_rail_pair,base rail pair,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_mounting_base_condensate_fall_spacer,structure_containment_mounting_base_condensate_fall_spacer,condensate_fall_spacer,condensate fall spacer,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_mounting_base_lifting_lug_set,structure_containment_mounting_base_lifting_lug_set,lifting_lug_set,lifting lug set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_service_access_panels_removable_service_panel,structure_containment_service_access_panels_removable_service_panel,removable_service_panel,removable service panel,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_service_access_panels_hinged_controller_cover,structure_containment_service_access_panels_hinged_controller_cover,hinged_controller_cover,hinged controller cover,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_service_access_panels_quarter_turn_latch_set,structure_containment_service_access_panels_quarter_turn_latch_set,quarter_turn_latch_set,quarter-turn latch set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:structure_containment_service_access_panels_service_clearance_label,structure_containment_service_access_panels_service_clearance_label,service_clearance_label,service clearance label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_refrigerant_safety_high_pressure_cut_out_switch,safety_protection_refrigerant_safety_high_pressure_cut_out_switch,high_pressure_cut_out_switch,high-pressure cut-out switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_refrigerant_safety_low_pressure_cut_out_switch,safety_protection_refrigerant_safety_low_pressure_cut_out_switch,low_pressure_cut_out_switch,low-pressure cut-out switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_refrigerant_safety_refrigerant_leak_alarm_output,safety_protection_refrigerant_safety_refrigerant_leak_alarm_output,refrigerant_leak_alarm_output,refrigerant leak alarm output,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_refrigerant_safety_refrigerant_warning_label,safety_protection_refrigerant_safety_refrigerant_warning_label,refrigerant_warning_label,refrigerant warning label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_hydronic_freeze_protection_anti_freeze_thermostat,safety_protection_hydronic_freeze_protection_anti_freeze_thermostat,anti_freeze_thermostat,anti-freeze thermostat,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_hydronic_freeze_protection_backup_immersion_heater_relay,safety_protection_hydronic_freeze_protection_backup_immersion_heater_relay,backup_immersion_heater_relay,backup immersion heater relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_hydronic_freeze_protection_drain_down_instruction_label,safety_protection_hydronic_freeze_protection_drain_down_instruction_label,drain_down_instruction_label,drain-down instruction label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_hydronic_freeze_protection_glycol_compatibility_tag,safety_protection_hydronic_freeze_protection_glycol_compatibility_tag,glycol_compatibility_tag,glycol compatibility tag,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_earth_continuity_test_point,safety_protection_electrical_safety_earth_continuity_test_point,earth_continuity_test_point,earth continuity test point,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_touch_safe_terminal_cover,safety_protection_electrical_safety_touch_safe_terminal_cover,touch_safe_terminal_cover,touch-safe terminal cover,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_over_temperature_cut_out,safety_protection_electrical_safety_over_temperature_cut_out,over_temperature_cut_out,over-temperature cut-out,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_safety_compliance_label,safety_protection_electrical_safety_safety_compliance_label,safety_compliance_label,safety compliance label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_refrigerant_service_port_cap_set,maintenance_serviceability_commissioning_ports_refrigerant_service_port_cap_set,refrigerant_service_port_cap_set,refrigerant service port cap set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_hydronic_drain_cock,maintenance_serviceability_commissioning_ports_hydronic_drain_cock,hydronic_drain_cock,hydronic drain cock,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_pressure_gauge_pocket,maintenance_serviceability_commissioning_ports_pressure_gauge_pocket,pressure_gauge_pocket,pressure gauge pocket,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_commissioning_checklist_card,maintenance_serviceability_commissioning_ports_commissioning_checklist_card,commissioning_checklist_card,commissioning checklist card,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_filter_service_cleanable_y_strainer_basket,maintenance_serviceability_filter_service_cleanable_y_strainer_basket,cleanable_y_strainer_basket,cleanable Y-strainer basket,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_filter_service_coil_cleaning_access_cover,maintenance_serviceability_filter_service_coil_cleaning_access_cover,coil_cleaning_access_cover,coil cleaning access cover,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_filter_service_service_interval_label,maintenance_serviceability_filter_service_service_interval_label,service_interval_label,service interval label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_filter_service_spare_gasket_kit,maintenance_serviceability_filter_service_spare_gasket_kit,spare_gasket_kit,spare gasket kit,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_diagnostic_access_diagnostic_test_header,maintenance_serviceability_diagnostic_access_diagnostic_test_header,diagnostic_test_header,diagnostic test header,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_diagnostic_access_fault_code_label,maintenance_serviceability_diagnostic_access_fault_code_label,fault_code_label,fault code label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_diagnostic_access_data_log_export_button,maintenance_serviceability_diagnostic_access_data_log_export_button,data_log_export_button,data log export button,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_diagnostic_access_installer_handover_record,maintenance_serviceability_diagnostic_access_installer_handover_record,installer_handover_record,installer handover record,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_display_lcd_status_display,hmi_ergonomics_local_display_lcd_status_display,lcd_status_display,LCD status display,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_display_menu_button_membrane,hmi_ergonomics_local_display_menu_button_membrane,menu_button_membrane,menu button membrane,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_display_weatherproof_display_window,hmi_ergonomics_local_display_weatherproof_display_window,weatherproof_display_window,weatherproof display window,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_display_mode_indicator_led_set,hmi_ergonomics_local_display_mode_indicator_led_set,mode_indicator_led_set,mode indicator LED set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_thermostat_interface_thermostat_input_terminal,hmi_ergonomics_remote_thermostat_interface_thermostat_input_terminal,thermostat_input_terminal,thermostat input terminal,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_thermostat_interface_modbus_room_controller_link,hmi_ergonomics_remote_thermostat_interface_modbus_room_controller_link,modbus_room_controller_link,Modbus room controller link,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_thermostat_interface_demand_signal_opto_isolator,hmi_ergonomics_remote_thermostat_interface_demand_signal_opto_isolator,demand_signal_opto_isolator,demand signal opto-isolator,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_thermostat_interface_installer_wiring_label,hmi_ergonomics_remote_thermostat_interface_installer_wiring_label,installer_wiring_label,installer wiring label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_alarm_and_user_guidance_alarm_relay_output,hmi_ergonomics_alarm_and_user_guidance_alarm_relay_output,alarm_relay_output,alarm relay output,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_alarm_and_user_guidance_user_quick_start_label,hmi_ergonomics_alarm_and_user_guidance_user_quick_start_label,user_quick_start_label,user quick-start label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_alarm_and_user_guidance_fault_reset_button,hmi_ergonomics_alarm_and_user_guidance_fault_reset_button,fault_reset_button,fault reset button,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_alarm_and_user_guidance_qr_service_documentation_label,hmi_ergonomics_alarm_and_user_guidance_qr_service_documentation_label,qr_service_documentation_label,QR service documentation label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
