id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:maintenance_serviceability_sensor_calibration_access_calibration_data_entry_hmi_page,48,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_sensor_calibration_access_calibration_data_entry_hmi_page,calibration_data_entry_hmi_page,calibration data entry HMI page,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_sensor_calibration_access_do_zero_span_adapter,49,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_sensor_calibration_access_do_zero_span_adapter,do_zero_span_adapter,DO zero span adapter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_sensor_calibration_access_ph_calibration_buffer_holder,50,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_sensor_calibration_access_ph_calibration_buffer_holder,ph_calibration_buffer_holder,pH calibration buffer holder,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_sensor_calibration_access_sensor_replacement_guide_label,51,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_sensor_calibration_access_sensor_replacement_guide_label,sensor_replacement_guide_label,sensor replacement guide label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_single_use_setup_bag_loading_fixture,52,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_single_use_setup_bag_loading_fixture,bag_loading_fixture,bag loading fixture,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_single_use_setup_connector_cap_organiser,53,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_single_use_setup_connector_cap_organiser,connector_cap_organiser,connector cap organiser,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_single_use_setup_setup_verification_barcode_sheet,54,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_single_use_setup_setup_verification_barcode_sheet,setup_verification_barcode_sheet,setup verification barcode sheet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_single_use_setup_tube_routing_template,55,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_single_use_setup_tube_routing_template,tube_routing_template,tube routing template,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,56,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,feed_line_pinch_clamp,feed line pinch clamp,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,57,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,media_bag_hanger,media bag hanger,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,58,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,pump_tubing_cassette_set,pump tubing cassette set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,59,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,harvest_transfer_tubing_set,harvest transfer tubing set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,60,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,low_hold_up_connector,low-hold-up connector,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,61,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,single_use_sample_valve,single-use sample valve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,62,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,waste_collection_bag,waste collection bag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_sparger_gas_mixing_mass_flow_controller_bank,63,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_sparger_gas_mixing_mass_flow_controller_bank,mass_flow_controller_bank,mass-flow controller bank,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_sparger_gas_mixing_sparger_check_valve,64,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_sparger_gas_mixing_sparger_check_valve,sparger_check_valve,sparger check valve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_sparger_gas_mixing_sterile_gas_filter_capsule,65,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_sparger_gas_mixing_sterile_gas_filter_capsule,sterile_gas_filter_capsule,sterile gas filter capsule,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_actuator_power_feeds_agitation_drive_breaker,66,defer_candidate_sourcing,deferred,minor,power_distribution_actuator_power_feeds_agitation_drive_breaker,agitation_drive_breaker,agitation drive breaker,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_actuator_power_feeds_cable_gland_plate,67,defer_candidate_sourcing,deferred,minor,power_distribution_actuator_power_feeds_cable_gland_plate,cable_gland_plate,cable gland plate,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_actuator_power_feeds_heater_output_relay,68,defer_candidate_sourcing,deferred,minor,power_distribution_actuator_power_feeds_heater_output_relay,heater_output_relay,heater output relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_actuator_power_feeds_pump_power_distribution_loom,69,defer_candidate_sourcing,deferred,minor,power_distribution_actuator_power_feeds_pump_power_distribution_loom,pump_power_distribution_loom,pump power distribution loom,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_backup_power_and_shutdown_power_fail_input_module,70,defer_candidate_sourcing,deferred,minor,power_distribution_backup_power_and_shutdown_power_fail_input_module,power_fail_input_module,power-fail input module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_backup_power_and_shutdown_safe_shutdown_relay,71,defer_candidate_sourcing,deferred,minor,power_distribution_backup_power_and_shutdown_safe_shutdown_relay,safe_shutdown_relay,safe shutdown relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_backup_power_and_shutdown_shutdown_status_lamp,72,defer_candidate_sourcing,deferred,minor,power_distribution_backup_power_and_shutdown_shutdown_status_lamp,shutdown_status_lamp,shutdown status lamp,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_backup_power_and_shutdown_ups_buffer_module,73,defer_candidate_sourcing,deferred,minor,power_distribution_backup_power_and_shutdown_ups_buffer_module,ups_buffer_module,UPS buffer module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_control_power_panel_24_v_dc_power_supply,74,defer_candidate_sourcing,deferred,minor,power_distribution_control_power_panel_24_v_dc_power_supply,24_v_dc_power_supply,24 V DC power supply,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_control_power_panel_panel_earth_bar,75,defer_candidate_sourcing,deferred,minor,power_distribution_control_power_panel_panel_earth_bar,panel_earth_bar,panel earth bar,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_control_power_panel_rcd_mains_isolator,76,defer_candidate_sourcing,deferred,minor,power_distribution_control_power_panel_rcd_mains_isolator,rcd_mains_isolator,RCD mains isolator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_control_power_panel_terminal_block_rail,77,defer_candidate_sourcing,deferred,minor,power_distribution_control_power_panel_terminal_block_rail,terminal_block_rail,terminal block rail,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_aseptic_setup_controls_connector_tamper_seal_set,78,defer_candidate_sourcing,deferred,minor,safety_protection_aseptic_setup_controls_connector_tamper_seal_set,connector_tamper_seal_set,connector tamper seal set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_aseptic_setup_controls_operator_gowning_placard,79,defer_candidate_sourcing,deferred,minor,safety_protection_aseptic_setup_controls_operator_gowning_placard,operator_gowning_placard,operator gowning placard,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_aseptic_setup_controls_pre_use_integrity_test_kit,80,defer_candidate_sourcing,deferred,minor,safety_protection_aseptic_setup_controls_pre_use_integrity_test_kit,pre_use_integrity_test_kit,pre-use integrity test kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_aseptic_setup_controls_sterile_connection_checklist_card,81,defer_candidate_sourcing,deferred,minor,safety_protection_aseptic_setup_controls_sterile_connection_checklist_card,sterile_connection_checklist_card,sterile connection checklist card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_operator_electrical_safety_door_interlock_switch,82,defer_candidate_sourcing,deferred,minor,safety_protection_operator_electrical_safety_door_interlock_switch,door_interlock_switch,door interlock switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_operator_electrical_safety_emergency_stop_button,83,defer_candidate_sourcing,deferred,minor,safety_protection_operator_electrical_safety_emergency_stop_button,emergency_stop_button,emergency stop button,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_operator_electrical_safety_leak_tray_float_switch,84,defer_candidate_sourcing,deferred,minor,safety_protection_operator_electrical_safety_leak_tray_float_switch,leak_tray_float_switch,leak tray float switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_operator_electrical_safety_protective_earth_test_point,85,defer_candidate_sourcing,deferred,minor,safety_protection_operator_electrical_safety_protective_earth_test_point,protective_earth_test_point,protective earth test point,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_pressure_safety_bag_burst_shield,86,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_pressure_safety_bag_burst_shield,bag_burst_shield,bag burst shield,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_pressure_safety_pressure_alarm_relay,87,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_pressure_safety_pressure_alarm_relay,pressure_alarm_relay,pressure alarm relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_pressure_safety_single_use_pressure_relief_valve,88,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_pressure_safety_single_use_pressure_relief_valve,single_use_pressure_relief_valve,single-use pressure relief valve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_pressure_safety_vent_filter_integrity_tag,89,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_pressure_safety_vent_filter_integrity_tag,vent_filter_integrity_tag,vent filter integrity tag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_do_ph_sensing_sensor_calibration_record_card,90,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_do_ph_sensing_sensor_calibration_record_card,sensor_calibration_record_card,sensor calibration record card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_do_ph_sensing_sensor_patch_reader,91,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_do_ph_sensing_sensor_patch_reader,sensor_patch_reader,sensor patch reader,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_gas_flow_sensing_co2_analyser_cell,92,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_gas_flow_sensing_co2_analyser_cell,co2_analyser_cell,CO2 analyser cell,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_gas_flow_sensing_exhaust_pressure_sensor,93,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_gas_flow_sensing_exhaust_pressure_sensor,exhaust_pressure_sensor,exhaust pressure sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_gas_flow_sensing_gas_flow_sensor_set,94,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_gas_flow_sensing_gas_flow_sensor_set,gas_flow_sensor_set,gas flow sensor set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_gas_flow_sensing_oxygen_analyser_cell,95,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_gas_flow_sensing_oxygen_analyser_cell,oxygen_analyser_cell,oxygen analyser cell,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_pressure_mass_temperature_sensing_bag_pressure_transducer,96,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_pressure_mass_temperature_sensing_bag_pressure_transducer,bag_pressure_transducer,bag pressure transducer,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_pressure_mass_temperature_sensing_culture_temperature_probe,97,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_pressure_mass_temperature_sensing_culture_temperature_probe,culture_temperature_probe,culture temperature probe,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_pressure_mass_temperature_sensing_foam_detection_probe,98,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_pressure_mass_temperature_sensing_foam_detection_probe,foam_detection_probe,foam detection probe,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_single_use_bag_chamber_bag_integrity_test_label,99,defer_candidate_sourcing,deferred,minor,structure_containment_single_use_bag_chamber_bag_integrity_test_label,bag_integrity_test_label,bag integrity test label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_single_use_bag_chamber_bag_support_tray,100,defer_candidate_sourcing,deferred,minor,structure_containment_single_use_bag_chamber_bag_support_tray,bag_support_tray,bag support tray,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_single_use_bag_chamber_port_clamp_set,101,defer_candidate_sourcing,deferred,minor,structure_containment_single_use_bag_chamber_port_clamp_set,port_clamp_set,port clamp set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
