id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
module_allocation:power_distribution,module_allocation,major,ready_for_review,Subsea Power Distribution,"Does Subsea Power Distribution have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,power_distribution,dc_distribution; low_voltage_rails; isolation_grounding,fused_dc_distribution_board; wet_mate_connector_set; main_power_enable_relay; bus_voltage_monitor; 24_v_dc_converter; 12_v_payload_converter; 5_v_avionics_converter; emi_power_filter; ground_fault_monitor; chassis_bonding_strap; service_isolation_key; fault_annunciator_module,endurance_hours,dc_power_bus; thruster_power_bus; payload_power_bus; low_voltage_rail; service_access; alarm_bus,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
module_allocation:safety_protection,module_allocation,major,ready_for_review,Leak Abort And Recovery Safety,"Does Leak Abort And Recovery Safety have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,safety_protection,leak_detection; abort_recovery; pressure_fail_safe,leak_detection_sensor; bilge_moisture_strip; leak_alarm_relay; absorbent_witness_pad; recovery_beacon; drop_weight_release; emergency_strobe; surface_flag_float; over_depth_abort_switch; watchdog_kill_relay; battery_isolation_contactor; pressure_relief_service_plug,depth_rating_m,leak_alarm_bus; alarm_bus; pressure_boundary; dc_power_bus; service_access; acoustic_link,auv_depth_rating; auv_pressure_power_recovery_safety,
module_allocation:sensing_instrumentation,module_allocation,major,ready_for_review,Navigation And Payload Sensing,"Does Navigation And Payload Sensing have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,sensing_instrumentation,navigation_sensor_suite; depth_environment_sensors; payload_sensor_bay,dvl; inertial_navigation_unit; magnetic_compass_module; gnss_surface_receiver; depth_and_pressure_sensor; water_temperature_probe; conductivity_sensor; internal_humidity_sensor; forward_sonar_payload; camera_viewport_window; payload_sync_trigger; payload_data_link_module,,navigation_sensor_bus; payload_data_bus; pressure_boundary; acoustic_link; service_access; alarm_bus,,
module_allocation:structure_containment,module_allocation,major,ready_for_review,Pressure Structure Containment,"Does Pressure Structure Containment have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,structure_containment,pressure_hull_shell; internal_mounting_frame; hydrodynamic_fairing,pressure_hull; endcap_clamp_ring; double_o_ring_gland_set; hull_proof_test_port; electronics_tray_rail; battery_cradle_frame; payload_mounting_rail; trim_weight_pocket; nose_fairing; tail_cone_fairing; stabilising_fin_set; access_hatch_latch_set,depth_rating_m,pressure_boundary; mechanical_mounts; service_access; hydrodynamic_shell,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:actuation_kinematics:drive_electronics,submodule_allocation,major,ready_for_review,Thruster Actuation Kinematics / Drive electronics,Do the component candidates and interfaces assigned to Drive electronics make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,drive_electronics,thruster_motor_controller_stack; current_sensor_channel_set; controller_heat_spreader; thrust_calibration_table,endurance_hours,thruster_power_bus; thrust_command_bus; alarm_bus,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:actuation_kinematics:thruster_array,submodule_allocation,major,ready_for_review,Thruster Actuation Kinematics / Thruster array,Do the component candidates and interfaces assigned to Thruster array make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,thruster_array,thruster_set; thruster_nozzle_guard; thruster_mounting_bracket; motor_phase_harness,endurance_hours,thruster_power_bus; thrust_command_bus; mechanical_mounts,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:actuation_kinematics:trim_surfaces,submodule_allocation,major,ready_for_review,Thruster Actuation Kinematics / Trim and stability surfaces,Do the component candidates and interfaces assigned to Trim and stability surfaces make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,trim_surfaces,adjustable_trim_fin; ballast_trim_block; roll_trim_screw_set; tow_tank_trim_mark,endurance_hours,hydrodynamic_shell; mechanical_mounts; service_access,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:control_compute_communication:acoustic_communications,submodule_allocation,major,ready_for_review,Autonomy Compute Communication / Acoustic communications,Do the component candidates and interfaces assigned to Acoustic communications make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,acoustic_communications,acoustic_modem; acoustic_transducer_mount; acoustic_isolation_pad; surface_command_protocol_adapter,endurance_hours,acoustic_link; service_access; alarm_bus,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:control_compute_communication:mission_computer_stack,submodule_allocation,major,ready_for_review,Autonomy Compute Communication / Mission computer stack,Do the component candidates and interfaces assigned to Mission computer stack make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,mission_computer_stack,mission_computer; real_time_control_board; watchdog_supervisor_module; mission_data_recorder,endurance_hours,navigation_sensor_bus; payload_data_bus; thrust_command_bus; alarm_bus,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:control_compute_communication:software_health_management,submodule_allocation,major,ready_for_review,Autonomy Compute Communication / Software health management,Do the component candidates and interfaces assigned to Software health management make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,software_health_management,failsafe_state_machine; time_sync_module; configuration_backup_storage; debug_service_port,endurance_hours,alarm_bus; battery_monitor_bus; service_access,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:energy_storage_source:charging_interface,submodule_allocation,major,ready_for_review,Subsea Energy Storage / Charging interface,Do the component candidates and interfaces assigned to Charging interface make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,charging_interface,charge_interlock_plug; shore_charger_adapter; state_of_charge_display_puck; battery_vent_inspection_plug,endurance_hours,service_access; dc_power_bus; battery_monitor_bus,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:energy_storage_source:energy_monitoring,submodule_allocation,major,ready_for_review,Subsea Energy Storage / Energy monitoring,Do the component candidates and interfaces assigned to Energy monitoring make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,energy_monitoring,coulomb_counter_module; pack_temperature_sensor_strip; energy_reserve_indicator; battery_telemetry_isolator,endurance_hours,battery_monitor_bus; alarm_bus,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:energy_storage_source:subsea_battery_pack,submodule_allocation,major,ready_for_review,Subsea Energy Storage / Subsea battery pack,Do the component candidates and interfaces assigned to Subsea battery pack make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,subsea_battery_pack,battery_pack; battery_management_board; pack_isolation_fuse; pressure_rated_battery_enclosure,endurance_hours,dc_power_bus; battery_monitor_bus; thermal_path,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:environmental_interface:buoyancy_trim,submodule_allocation,major,ready_for_review,Pressure Thermal Buoyancy Interface / Buoyancy and trim,Do the component candidates and interfaces assigned to Buoyancy and trim make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,buoyancy_trim,syntactic_foam_block_set; ballast_rail; buoyancy_calibration_tag; field_trim_worksheet,depth_rating_m,buoyancy_trim; hydrodynamic_shell; service_access,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:environmental_interface:pressure_boundary_management,submodule_allocation,major,ready_for_review,Pressure Thermal Buoyancy Interface / Pressure boundary management,Do the component candidates and interfaces assigned to Pressure boundary management make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,pressure_boundary_management,cable_penetrator_seal; pressure_compensation_bladder; oil_fill_service_port; pressure_equalisation_valve,depth_rating_m,pressure_boundary; service_access,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:environmental_interface:thermal_path,submodule_allocation,major,ready_for_review,Pressure Thermal Buoyancy Interface / Thermal path,Do the component candidates and interfaces assigned to Thermal path make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,thermal_path,electronics_thermal_bridge; hull_heat_spreader_plate; battery_thermal_pad; thruster_heat_sink_collar,depth_rating_m,thermal_path; pressure_boundary; mechanical_mounts,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:maintenance_serviceability:deck_recovery,submodule_allocation,major,ready_for_review,Deck Recovery And Service / Deck recovery,Do the component candidates and interfaces assigned to Deck recovery make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,deck_recovery,lifting_bridle; deck_recovery_handle; launch_cradle_interface; tow_point_fitting,,mechanical_mounts; service_access,,
submodule_allocation:maintenance_serviceability:field_transport,submodule_allocation,major,ready_for_review,Deck Recovery And Service / Field transport,Do the component candidates and interfaces assigned to Field transport make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,field_transport,transport_cradle; protective_nose_cover; desiccant_cartridge; maintenance_log_tag,,service_access; hydrodynamic_shell,,
submodule_allocation:maintenance_serviceability:service_access,submodule_allocation,major,ready_for_review,Deck Recovery And Service / Service access,Do the component candidates and interfaces assigned to Service access make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,service_access,o_ring_grease_kit; vacuum_leak_test_port; diagnostic_connector; service_checklist_card,,service_access; pressure_boundary; dc_power_bus,,
submodule_allocation:power_distribution:dc_distribution,submodule_allocation,major,ready_for_review,Subsea Power Distribution / DC distribution,Do the component candidates and interfaces assigned to DC distribution make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,dc_distribution,fused_dc_distribution_board; wet_mate_connector_set; main_power_enable_relay; bus_voltage_monitor,endurance_hours,dc_power_bus; thruster_power_bus; payload_power_bus,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:power_distribution:isolation_grounding,submodule_allocation,major,ready_for_review,Subsea Power Distribution / Isolation and grounding,Do the component candidates and interfaces assigned to Isolation and grounding make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,isolation_grounding,ground_fault_monitor; chassis_bonding_strap; service_isolation_key; fault_annunciator_module,endurance_hours,dc_power_bus; alarm_bus; service_access,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:power_distribution:low_voltage_rails,submodule_allocation,major,ready_for_review,Subsea Power Distribution / Low-voltage rails,Do the component candidates and interfaces assigned to Low-voltage rails make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,low_voltage_rails,24_v_dc_converter; 12_v_payload_converter; 5_v_avionics_converter; emi_power_filter,endurance_hours,low_voltage_rail; payload_power_bus; service_access,auv_endurance_target; auv_navigation_control_closure; auv_pressure_power_recovery_safety,
submodule_allocation:safety_protection:abort_recovery,submodule_allocation,major,ready_for_review,Leak Abort And Recovery Safety / Abort and recovery,Do the component candidates and interfaces assigned to Abort and recovery make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,abort_recovery,recovery_beacon; drop_weight_release; emergency_strobe; surface_flag_float,depth_rating_m,alarm_bus; service_access; acoustic_link,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:safety_protection:leak_detection,submodule_allocation,major,ready_for_review,Leak Abort And Recovery Safety / Leak detection,Do the component candidates and interfaces assigned to Leak detection make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,leak_detection,leak_detection_sensor; bilge_moisture_strip; leak_alarm_relay; absorbent_witness_pad,depth_rating_m,leak_alarm_bus; alarm_bus; pressure_boundary,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:safety_protection:pressure_fail_safe,submodule_allocation,major,ready_for_review,Leak Abort And Recovery Safety / Pressure fail-safe,Do the component candidates and interfaces assigned to Pressure fail-safe make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,pressure_fail_safe,over_depth_abort_switch; watchdog_kill_relay; battery_isolation_contactor; pressure_relief_service_plug,depth_rating_m,pressure_boundary; dc_power_bus; alarm_bus,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:sensing_instrumentation:depth_environment_sensors,submodule_allocation,major,ready_for_review,Navigation And Payload Sensing / Depth and environment sensors,Do the component candidates and interfaces assigned to Depth and environment sensors make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,depth_environment_sensors,depth_and_pressure_sensor; water_temperature_probe; conductivity_sensor; internal_humidity_sensor,,navigation_sensor_bus; pressure_boundary; alarm_bus,,
submodule_allocation:sensing_instrumentation:navigation_sensor_suite,submodule_allocation,major,ready_for_review,Navigation And Payload Sensing / Navigation sensor suite,Do the component candidates and interfaces assigned to Navigation sensor suite make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,navigation_sensor_suite,dvl; inertial_navigation_unit; magnetic_compass_module; gnss_surface_receiver,,navigation_sensor_bus; service_access,,
submodule_allocation:sensing_instrumentation:payload_sensor_bay,submodule_allocation,major,ready_for_review,Navigation And Payload Sensing / Payload sensor bay,Do the component candidates and interfaces assigned to Payload sensor bay make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,payload_sensor_bay,forward_sonar_payload; camera_viewport_window; payload_sync_trigger; payload_data_link_module,,payload_data_bus; navigation_sensor_bus; pressure_boundary,,
submodule_allocation:structure_containment:hydrodynamic_fairing,submodule_allocation,major,ready_for_review,Pressure Structure Containment / Hydrodynamic fairing,Do the component candidates and interfaces assigned to Hydrodynamic fairing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,hydrodynamic_fairing,nose_fairing; tail_cone_fairing; stabilising_fin_set; access_hatch_latch_set,depth_rating_m,hydrodynamic_shell; mechanical_mounts; service_access,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:structure_containment:internal_mounting_frame,submodule_allocation,major,ready_for_review,Pressure Structure Containment / Internal mounting frame,Do the component candidates and interfaces assigned to Internal mounting frame make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,internal_mounting_frame,electronics_tray_rail; battery_cradle_frame; payload_mounting_rail; trim_weight_pocket,depth_rating_m,mechanical_mounts; service_access,auv_depth_rating; auv_pressure_power_recovery_safety,
submodule_allocation:structure_containment:pressure_hull_shell,submodule_allocation,major,ready_for_review,Pressure Structure Containment / Pressure hull shell,Do the component candidates and interfaces assigned to Pressure hull shell make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,pressure_hull_shell,pressure_hull; endcap_clamp_ring; double_o_ring_gland_set; hull_proof_test_port,depth_rating_m,pressure_boundary; mechanical_mounts; service_access,auv_depth_rating; auv_pressure_power_recovery_safety,
