id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:environmental_interface_sweat_water_boundary_condensation_drain_groove,49,defer_candidate_sourcing,deferred,minor,environmental_interface_sweat_water_boundary_condensation_drain_groove,condensation_drain_groove,condensation drain groove,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_sweat_water_boundary_humidity_indicator_dot,50,defer_candidate_sourcing,deferred,minor,environmental_interface_sweat_water_boundary_humidity_indicator_dot,humidity_indicator_dot,humidity indicator dot,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_sweat_water_boundary_ingress_exposure_witness,51,defer_candidate_sourcing,deferred,minor,environmental_interface_sweat_water_boundary_ingress_exposure_witness,ingress_exposure_witness,ingress exposure witness,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_sweat_water_boundary_sweat_barrier_film,52,defer_candidate_sourcing,deferred,minor,environmental_interface_sweat_water_boundary_sweat_barrier_film,sweat_barrier_film,sweat barrier film,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_temperature_compensation_cold_start_delay_flag,53,defer_candidate_sourcing,deferred,minor,environmental_interface_temperature_compensation_cold_start_delay_flag,cold_start_delay_flag,cold-start delay flag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_temperature_compensation_skin_temperature_flex_tail,54,defer_candidate_sourcing,deferred,minor,environmental_interface_temperature_compensation_skin_temperature_flex_tail,skin_temperature_flex_tail,skin temperature flex tail,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_temperature_compensation_thermal_model_table,55,defer_candidate_sourcing,deferred,minor,environmental_interface_temperature_compensation_thermal_model_table,thermal_model_table,thermal model table,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_lot_traceability_ifu_leaflet,56,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_lot_traceability_ifu_leaflet,ifu_leaflet,IFU leaflet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_lot_traceability_lot_traceability_barcode,57,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_lot_traceability_lot_traceability_barcode,lot_traceability_barcode,lot traceability barcode,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_lot_traceability_release_inspection_stamp,58,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_lot_traceability_release_inspection_stamp,release_inspection_stamp,release inspection stamp,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_sterile_packaging_desiccant_sachet,59,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_sterile_packaging_desiccant_sachet,desiccant_sachet,desiccant sachet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_sterile_packaging_expiry_date_label,60,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_sterile_packaging_expiry_date_label,expiry_date_label,expiry date label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_sterile_packaging_pouch_seal_indicator,61,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_sterile_packaging_pouch_seal_indicator,pouch_seal_indicator,pouch seal indicator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_user_setup_adhesive_removal_wipe,62,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_user_setup_adhesive_removal_wipe,adhesive_removal_wipe,adhesive removal wipe,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_user_setup_applicator_instruction_card,63,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_user_setup_applicator_instruction_card,applicator_instruction_card,applicator instruction card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_user_setup_phone_pairing_qr_card,64,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_user_setup_phone_pairing_qr_card,phone_pairing_qr_card,phone pairing QR card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_user_setup_sensor_warm_up_timer_label,65,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_user_setup_sensor_warm_up_timer_label,sensor_warm_up_timer_label,sensor warm-up timer label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_analog_excitation_afe_wake_timer,66,defer_candidate_sourcing,deferred,minor,power_distribution_analog_excitation_afe_wake_timer,afe_wake_timer,AFE wake timer,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_analog_excitation_analog_power_filter,67,defer_candidate_sourcing,deferred,minor,power_distribution_analog_excitation_analog_power_filter,analog_power_filter,analog power filter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_analog_excitation_electrode_guard_driver,68,defer_candidate_sourcing,deferred,minor,power_distribution_analog_excitation_electrode_guard_driver,electrode_guard_driver,electrode guard driver,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_analog_excitation_sensor_excitation_mux,69,defer_candidate_sourcing,deferred,minor,power_distribution_analog_excitation_sensor_excitation_mux,sensor_excitation_mux,sensor excitation mux,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_low_power_rails_digital_buck_regulator,70,defer_candidate_sourcing,deferred,minor,power_distribution_low_power_rails_digital_buck_regulator,digital_buck_regulator,digital buck regulator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_low_power_rails_nanoamp_power_switch,71,defer_candidate_sourcing,deferred,minor,power_distribution_low_power_rails_nanoamp_power_switch,nanoamp_power_switch,nanoamp power switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_low_power_rails_rail_measurement_divider,72,defer_candidate_sourcing,deferred,minor,power_distribution_low_power_rails_rail_measurement_divider,rail_measurement_divider,rail measurement divider,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_low_power_rails_wake_timer_oscillator,73,defer_candidate_sourcing,deferred,minor,power_distribution_low_power_rails_wake_timer_oscillator,wake_timer_oscillator,wake timer oscillator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_power_fault_handling_fault_latch,74,defer_candidate_sourcing,deferred,minor,power_distribution_power_fault_handling_fault_latch,fault_latch,fault latch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_power_fault_handling_hardwired_reset_supervisor,75,defer_candidate_sourcing,deferred,minor,power_distribution_power_fault_handling_hardwired_reset_supervisor,hardwired_reset_supervisor,hardwired reset supervisor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_power_fault_handling_load_gate_transistor,76,defer_candidate_sourcing,deferred,minor,power_distribution_power_fault_handling_load_gate_transistor,load_gate_transistor,load gate transistor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_power_fault_handling_overcurrent_limiter,77,defer_candidate_sourcing,deferred,minor,power_distribution_power_fault_handling_overcurrent_limiter,overcurrent_limiter,overcurrent limiter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_biocompatibility_controls_adhesive_irritation_limit_tag,78,defer_candidate_sourcing,deferred,minor,safety_protection_biocompatibility_controls_adhesive_irritation_limit_tag,adhesive_irritation_limit_tag,adhesive irritation limit tag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_biocompatibility_controls_biocompatibility_material_record,79,defer_candidate_sourcing,deferred,minor,safety_protection_biocompatibility_controls_biocompatibility_material_record,biocompatibility_material_record,biocompatibility material record,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_biocompatibility_controls_latex_free_label,80,defer_candidate_sourcing,deferred,minor,safety_protection_biocompatibility_controls_latex_free_label,latex_free_label,latex-free label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_biocompatibility_controls_skin_contact_change_log,81,defer_candidate_sourcing,deferred,minor,safety_protection_biocompatibility_controls_skin_contact_change_log,skin_contact_change_log,skin-contact change log,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_patient_alarm_logic_hyperglycaemia_alarm_state,82,defer_candidate_sourcing,deferred,minor,safety_protection_patient_alarm_logic_hyperglycaemia_alarm_state,hyperglycaemia_alarm_state,hyperglycaemia alarm state,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_patient_alarm_logic_hypoglycaemia_alarm_state,83,defer_candidate_sourcing,deferred,minor,safety_protection_patient_alarm_logic_hypoglycaemia_alarm_state,hypoglycaemia_alarm_state,hypoglycaemia alarm state,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_patient_alarm_logic_sensor_fault_classifier,84,defer_candidate_sourcing,deferred,minor,safety_protection_patient_alarm_logic_sensor_fault_classifier,sensor_fault_classifier,sensor fault classifier,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_patient_alarm_logic_stale_data_lockout,85,defer_candidate_sourcing,deferred,minor,safety_protection_patient_alarm_logic_stale_data_lockout,stale_data_lockout,stale data lockout,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_sharps_safety_applicator_disposal_instruction,86,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_sharps_safety_applicator_disposal_instruction,applicator_disposal_instruction,applicator disposal instruction,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_sharps_safety_sharps_injury_warning_label,87,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_sharps_safety_sharps_injury_warning_label,sharps_injury_warning_label,sharps injury warning label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_sharps_safety_sterile_boundary_indicator,88,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_sharps_safety_sterile_boundary_indicator,sterile_boundary_indicator,sterile boundary indicator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_sterile_sharps_safety_tamper_evident_seal,89,defer_candidate_sourcing,deferred,minor,safety_protection_sterile_sharps_safety_tamper_evident_seal,tamper_evident_seal,tamper evident seal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_analog_front_end_electrode_flex_tail,90,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_analog_front_end_electrode_flex_tail,electrode_flex_tail,electrode flex tail,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_analog_front_end_low_leakage_input_guard,91,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_analog_front_end_low_leakage_input_guard,low_leakage_input_guard,low-leakage input guard,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_analog_front_end_potentiostat_afe,92,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_analog_front_end_potentiostat_afe,potentiostat_afe,potentiostat AFE,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,93,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,sensor_bias_resistor_network,sensor bias resistor network,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,94,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,calibration_data_eeprom,calibration data EEPROM,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,95,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,drift_estimator_firmware_table,drift estimator firmware table,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,96,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,factory_calibration_code,factory calibration code,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,97,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,signal_integrity_test_pad,signal integrity test pad,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,98,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,diffusion_limiting_membrane,diffusion limiting membrane,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:skin_patient_interface_adhesive_patch_stack_breathable_backing_film,99,defer_candidate_sourcing,deferred,minor,skin_patient_interface_adhesive_patch_stack_breathable_backing_film,breathable_backing_film,breathable backing film,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:skin_patient_interface_adhesive_patch_stack_hydrocolloid_edge_seal,100,defer_candidate_sourcing,deferred,minor,skin_patient_interface_adhesive_patch_stack_hydrocolloid_edge_seal,hydrocolloid_edge_seal,hydrocolloid edge seal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:skin_patient_interface_adhesive_patch_stack_pull_tab_liner,101,defer_candidate_sourcing,deferred,minor,skin_patient_interface_adhesive_patch_stack_pull_tab_liner,pull_tab_liner,pull tab liner,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:skin_patient_interface_cannula_skin_contact_antimicrobial_contact_pad,102,defer_candidate_sourcing,deferred,minor,skin_patient_interface_cannula_skin_contact_antimicrobial_contact_pad,antimicrobial_contact_pad,antimicrobial contact pad,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:skin_patient_interface_cannula_skin_contact_filament_entry_seal,103,defer_candidate_sourcing,deferred,minor,skin_patient_interface_cannula_skin_contact_filament_entry_seal,filament_entry_seal,filament entry seal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
