batchId,batchSequence,batchKind,batchTitle,batchStatus,itemId,closureRowId,action,priority,status,componentWordId,description,searchTerms,requiredEvidence,acceptanceCriteria,rejectionCriteria,targetOutcome,blocksProcurement,sourceArtifacts
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:21:time_sync_module,bom-close:control_compute_communication_software_health_management_time_sync_module,defer_candidate_sourcing,minor,deferred,time_sync_module,time sync module,time sync module; time sync module manufacturer part number; time sync module catalogue price GBP; time sync module datasheet; time sync module AUV underwater; time sync module subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:22:battery_vent_inspection_plug,bom-close:energy_storage_source_charging_interface_battery_vent_inspection_plug,defer_candidate_sourcing,minor,deferred,battery_vent_inspection_plug,battery vent inspection plug,battery vent inspection plug; battery vent inspection plug manufacturer part number; battery vent inspection plug catalogue price GBP; battery vent inspection plug datasheet; battery vent inspection plug AUV underwater; battery vent inspection plug subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:23:charge_interlock_plug,bom-close:energy_storage_source_charging_interface_charge_interlock_plug,defer_candidate_sourcing,minor,deferred,charge_interlock_plug,charge interlock plug,charge interlock plug; charge interlock plug manufacturer part number; charge interlock plug catalogue price GBP; charge interlock plug datasheet; charge interlock plug AUV underwater; charge interlock plug subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:24:shore_charger_adapter,bom-close:energy_storage_source_charging_interface_shore_charger_adapter,defer_candidate_sourcing,minor,deferred,shore_charger_adapter,shore charger adapter,shore charger adapter; shore charger adapter manufacturer part number; shore charger adapter catalogue price GBP; shore charger adapter datasheet; shore charger adapter AUV underwater; shore charger adapter subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:25:state_of_charge_display_puck,bom-close:energy_storage_source_charging_interface_state_of_charge_display_puck,defer_candidate_sourcing,minor,deferred,state_of_charge_display_puck,state-of-charge display puck,state-of-charge display puck; state-of-charge display puck manufacturer part number; state-of-charge display puck catalogue price GBP; state-of-charge display puck datasheet; state-of-charge display puck AUV underwater; state-of-charge display puck subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:26:battery_telemetry_isolator,bom-close:energy_storage_source_energy_monitoring_battery_telemetry_isolator,defer_candidate_sourcing,minor,deferred,battery_telemetry_isolator,battery telemetry isolator,battery telemetry isolator; battery telemetry isolator manufacturer part number; battery telemetry isolator catalogue price GBP; battery telemetry isolator datasheet; battery telemetry isolator AUV underwater; battery telemetry isolator subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:27:coulomb_counter_module,bom-close:energy_storage_source_energy_monitoring_coulomb_counter_module,defer_candidate_sourcing,minor,deferred,coulomb_counter_module,coulomb counter module,coulomb counter module; coulomb counter module manufacturer part number; coulomb counter module catalogue price GBP; coulomb counter module datasheet; coulomb counter module AUV underwater; coulomb counter module subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:28:energy_reserve_indicator,bom-close:energy_storage_source_energy_monitoring_energy_reserve_indicator,defer_candidate_sourcing,minor,deferred,energy_reserve_indicator,energy reserve indicator,energy reserve indicator; energy reserve indicator manufacturer part number; energy reserve indicator catalogue price GBP; energy reserve indicator datasheet; energy reserve indicator AUV underwater; energy reserve indicator subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:29:pack_temperature_sensor_strip,bom-close:energy_storage_source_energy_monitoring_pack_temperature_sensor_strip,defer_candidate_sourcing,minor,deferred,pack_temperature_sensor_strip,pack temperature sensor strip,pack temperature sensor strip; pack temperature sensor strip manufacturer part number; pack temperature sensor strip catalogue price GBP; pack temperature sensor strip datasheet; pack temperature sensor strip AUV underwater; pack temperature sensor strip subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:30:battery_management_board,bom-close:energy_storage_source_subsea_battery_pack_battery_management_board,defer_candidate_sourcing,minor,deferred,battery_management_board,battery management board,battery management board; battery management board manufacturer part number; battery management board catalogue price GBP; battery management board datasheet; battery management board AUV underwater; battery management board subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:31:pack_isolation_fuse,bom-close:energy_storage_source_subsea_battery_pack_pack_isolation_fuse,defer_candidate_sourcing,minor,deferred,pack_isolation_fuse,pack isolation fuse,pack isolation fuse; pack isolation fuse manufacturer part number; pack isolation fuse catalogue price GBP; pack isolation fuse datasheet; pack isolation fuse AUV underwater; pack isolation fuse subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:32:pressure_rated_battery_enclosure,bom-close:energy_storage_source_subsea_battery_pack_pressure_rated_battery_enclosure,defer_candidate_sourcing,minor,deferred,pressure_rated_battery_enclosure,pressure-rated battery enclosure,pressure-rated battery enclosure; pressure-rated battery enclosure manufacturer part number; pressure-rated battery enclosure catalogue price GBP; pressure-rated battery enclosure datasheet; pressure-rated battery enclosure AUV underwater; pressure-rated battery enclosure subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:33:ballast_rail,bom-close:environmental_interface_buoyancy_trim_ballast_rail,defer_candidate_sourcing,minor,deferred,ballast_rail,ballast rail,ballast rail; ballast rail manufacturer part number; ballast rail catalogue price GBP; ballast rail datasheet; ballast rail AUV underwater; ballast rail subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:34:buoyancy_calibration_tag,bom-close:environmental_interface_buoyancy_trim_buoyancy_calibration_tag,defer_candidate_sourcing,minor,deferred,buoyancy_calibration_tag,buoyancy calibration tag,buoyancy calibration tag; buoyancy calibration tag manufacturer part number; buoyancy calibration tag catalogue price GBP; buoyancy calibration tag datasheet; buoyancy calibration tag AUV underwater; buoyancy calibration tag subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:35:field_trim_worksheet,bom-close:environmental_interface_buoyancy_trim_field_trim_worksheet,defer_candidate_sourcing,minor,deferred,field_trim_worksheet,field trim worksheet,field trim worksheet; field trim worksheet manufacturer part number; field trim worksheet catalogue price GBP; field trim worksheet datasheet; field trim worksheet AUV underwater; field trim worksheet subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:36:syntactic_foam_block_set,bom-close:environmental_interface_buoyancy_trim_syntactic_foam_block_set,defer_candidate_sourcing,minor,deferred,syntactic_foam_block_set,syntactic foam block set,syntactic foam block set; syntactic foam block set manufacturer part number; syntactic foam block set catalogue price GBP; syntactic foam block set datasheet; syntactic foam block set AUV underwater; syntactic foam block set subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:37:cable_penetrator_seal,bom-close:environmental_interface_pressure_boundary_management_cable_penetrator_seal,defer_candidate_sourcing,minor,deferred,cable_penetrator_seal,cable penetrator seal,cable penetrator seal; cable penetrator seal manufacturer part number; cable penetrator seal catalogue price GBP; cable penetrator seal datasheet; cable penetrator seal AUV underwater; cable penetrator seal subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:38:oil_fill_service_port,bom-close:environmental_interface_pressure_boundary_management_oil_fill_service_port,defer_candidate_sourcing,minor,deferred,oil_fill_service_port,oil-fill service port,oil-fill service port; oil-fill service port manufacturer part number; oil-fill service port catalogue price GBP; oil-fill service port datasheet; oil-fill service port AUV underwater; oil-fill service port subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:39:pressure_compensation_bladder,bom-close:environmental_interface_pressure_boundary_management_pressure_compensation_bladder,defer_candidate_sourcing,minor,deferred,pressure_compensation_bladder,pressure compensation bladder,pressure compensation bladder; pressure compensation bladder manufacturer part number; pressure compensation bladder catalogue price GBP; pressure compensation bladder datasheet; pressure compensation bladder AUV underwater; pressure compensation bladder subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:40:pressure_equalisation_valve,bom-close:environmental_interface_pressure_boundary_management_pressure_equalisation_valve,defer_candidate_sourcing,minor,deferred,pressure_equalisation_valve,pressure equalisation valve,pressure equalisation valve; pressure equalisation valve manufacturer part number; pressure equalisation valve catalogue price GBP; pressure equalisation valve datasheet; pressure equalisation valve AUV underwater; pressure equalisation valve subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:41:battery_thermal_pad,bom-close:environmental_interface_thermal_path_battery_thermal_pad,defer_candidate_sourcing,minor,deferred,battery_thermal_pad,battery thermal pad,battery thermal pad; battery thermal pad manufacturer part number; battery thermal pad catalogue price GBP; battery thermal pad datasheet; battery thermal pad AUV underwater; battery thermal pad subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:42:electronics_thermal_bridge,bom-close:environmental_interface_thermal_path_electronics_thermal_bridge,defer_candidate_sourcing,minor,deferred,electronics_thermal_bridge,electronics thermal bridge,electronics thermal bridge; electronics thermal bridge manufacturer part number; electronics thermal bridge catalogue price GBP; electronics thermal bridge datasheet; electronics thermal bridge AUV underwater; electronics thermal bridge subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:43:hull_heat_spreader_plate,bom-close:environmental_interface_thermal_path_hull_heat_spreader_plate,defer_candidate_sourcing,minor,deferred,hull_heat_spreader_plate,hull heat spreader plate,hull heat spreader plate; hull heat spreader plate manufacturer part number; hull heat spreader plate catalogue price GBP; hull heat spreader plate datasheet; hull heat spreader plate AUV underwater; hull heat spreader plate subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:44:thruster_heat_sink_collar,bom-close:environmental_interface_thermal_path_thruster_heat_sink_collar,defer_candidate_sourcing,minor,deferred,thruster_heat_sink_collar,thruster heat sink collar,thruster heat sink collar; thruster heat sink collar manufacturer part number; thruster heat sink collar catalogue price GBP; thruster heat sink collar datasheet; thruster heat sink collar AUV underwater; thruster heat sink collar subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:45:deck_recovery_handle,bom-close:maintenance_serviceability_deck_recovery_deck_recovery_handle,defer_candidate_sourcing,minor,deferred,deck_recovery_handle,deck recovery handle,deck recovery handle; deck recovery handle manufacturer part number; deck recovery handle catalogue price GBP; deck recovery handle datasheet; deck recovery handle AUV underwater; deck recovery handle subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:46:launch_cradle_interface,bom-close:maintenance_serviceability_deck_recovery_launch_cradle_interface,defer_candidate_sourcing,minor,deferred,launch_cradle_interface,launch cradle interface,launch cradle interface; launch cradle interface manufacturer part number; launch cradle interface catalogue price GBP; launch cradle interface datasheet; launch cradle interface AUV underwater; launch cradle interface subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:47:lifting_bridle,bom-close:maintenance_serviceability_deck_recovery_lifting_bridle,defer_candidate_sourcing,minor,deferred,lifting_bridle,lifting bridle,lifting bridle; lifting bridle manufacturer part number; lifting bridle catalogue price GBP; lifting bridle datasheet; lifting bridle AUV underwater; lifting bridle subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:48:tow_point_fitting,bom-close:maintenance_serviceability_deck_recovery_tow_point_fitting,defer_candidate_sourcing,minor,deferred,tow_point_fitting,tow point fitting,tow point fitting; tow point fitting manufacturer part number; tow point fitting catalogue price GBP; tow point fitting datasheet; tow point fitting AUV underwater; tow point fitting subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:49:desiccant_cartridge,bom-close:maintenance_serviceability_field_transport_desiccant_cartridge,defer_candidate_sourcing,minor,deferred,desiccant_cartridge,desiccant cartridge,desiccant cartridge; desiccant cartridge manufacturer part number; desiccant cartridge catalogue price GBP; desiccant cartridge datasheet; desiccant cartridge AUV underwater; desiccant cartridge subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:50:maintenance_log_tag,bom-close:maintenance_serviceability_field_transport_maintenance_log_tag,defer_candidate_sourcing,minor,deferred,maintenance_log_tag,maintenance log tag,maintenance log tag; maintenance log tag manufacturer part number; maintenance log tag catalogue price GBP; maintenance log tag datasheet; maintenance log tag AUV underwater; maintenance log tag subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:51:protective_nose_cover,bom-close:maintenance_serviceability_field_transport_protective_nose_cover,defer_candidate_sourcing,minor,deferred,protective_nose_cover,protective nose cover,protective nose cover; protective nose cover manufacturer part number; protective nose cover catalogue price GBP; protective nose cover datasheet; protective nose cover AUV underwater; protective nose cover subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:52:transport_cradle,bom-close:maintenance_serviceability_field_transport_transport_cradle,defer_candidate_sourcing,minor,deferred,transport_cradle,transport cradle,transport cradle; transport cradle manufacturer part number; transport cradle catalogue price GBP; transport cradle datasheet; transport cradle AUV underwater; transport cradle subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:53:diagnostic_connector,bom-close:maintenance_serviceability_service_access_diagnostic_connector,defer_candidate_sourcing,minor,deferred,diagnostic_connector,diagnostic connector,diagnostic connector; diagnostic connector manufacturer part number; diagnostic connector catalogue price GBP; diagnostic connector datasheet; diagnostic connector AUV underwater; diagnostic connector subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:54:o_ring_grease_kit,bom-close:maintenance_serviceability_service_access_o_ring_grease_kit,defer_candidate_sourcing,minor,deferred,o_ring_grease_kit,O-ring grease kit,O-ring grease kit; O-ring grease kit manufacturer part number; O-ring grease kit catalogue price GBP; O-ring grease kit datasheet; O-ring grease kit AUV underwater; O-ring grease kit subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:55:service_checklist_card,bom-close:maintenance_serviceability_service_access_service_checklist_card,defer_candidate_sourcing,minor,deferred,service_checklist_card,service checklist card,service checklist card; service checklist card manufacturer part number; service checklist card catalogue price GBP; service checklist card datasheet; service checklist card AUV underwater; service checklist card subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:56:vacuum_leak_test_port,bom-close:maintenance_serviceability_service_access_vacuum_leak_test_port,defer_candidate_sourcing,minor,deferred,vacuum_leak_test_port,vacuum leak test port,vacuum leak test port; vacuum leak test port manufacturer part number; vacuum leak test port catalogue price GBP; vacuum leak test port datasheet; vacuum leak test port AUV underwater; vacuum leak test port subsea pressure rated,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
