id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
submodule_allocation:mass_fluid_transport_process:fertigation_pumping,submodule_allocation,major,ready_for_review,Nutrient And Water Transport Process / Fertigation pumping,Do the component candidates and interfaces assigned to Fertigation pumping make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,fertigation_pumping,nutrient_pump; pump_isolation_valve; check_valve; flow_meter; pump_vibration_mount,,nutrient_loop; actuator_bus; sensor_bus,,
submodule_allocation:mass_fluid_transport_process:filtration_sanitation,submodule_allocation,major,ready_for_review,Nutrient And Water Transport Process / Filtration and sanitation,Do the component candidates and interfaces assigned to Filtration and sanitation make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,filtration_sanitation,inline_mesh_filter; uv_steriliser; drain_valve; sample_port,,nutrient_loop; service_access,,
submodule_allocation:mass_fluid_transport_process:nutrient_dosing,submodule_allocation,major,ready_for_review,Nutrient And Water Transport Process / Nutrient dosing,Do the component candidates and interfaces assigned to Nutrient dosing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,nutrient_dosing,peristaltic_dosing_pump; ph_dosing_pump; chemical_suction_lance; anti_siphon_valve; mixing_eductor,,nutrient_loop; actuator_bus; sensor_bus,,
submodule_allocation:mass_fluid_transport_process:reservoir_plumbing,submodule_allocation,major,ready_for_review,Nutrient And Water Transport Process / Reservoir and plumbing,Do the component candidates and interfaces assigned to Reservoir and plumbing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,reservoir_plumbing,reservoir_and_plumbing_set; opaque_nutrient_reservoir; bulkhead_fitting_set; pvc_u_manifold; return_drain_header,,nutrient_loop; service_access,,
submodule_allocation:power_distribution:lighting_power,submodule_allocation,major,ready_for_review,Wet-Zone Power Distribution / Lighting power distribution,Do the component candidates and interfaces assigned to Lighting power distribution make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,lighting_power,lighting_bus_trunk; ip65_cable_gland_set; driver_mounting_rail; fused_spur_module,,mains_supply; lighting_control,,
submodule_allocation:power_distribution:low_voltage_power,submodule_allocation,major,ready_for_review,Wet-Zone Power Distribution / Low-voltage control power,Do the component candidates and interfaces assigned to Low-voltage control power make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,low_voltage_power,24_v_dc_power_supply; dc_distribution_terminal; ups_buffer_module; control_cabinet_heater,,actuator_bus; sensor_bus,,
submodule_allocation:power_distribution:mains_panel,submodule_allocation,major,ready_for_review,Wet-Zone Power Distribution / Mains isolation panel,Do the component candidates and interfaces assigned to Mains isolation panel make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,mains_panel,rcd_isolator_panel; lockable_main_isolator; rcbo_breaker_bank; protective_earth_bar; surge_protection_device,,mains_supply; protective_earth; service_access,,
submodule_allocation:safety_protection:food_contact_controls,submodule_allocation,major,ready_for_review,Food-Safe Safety And Protection / Food contact controls,Do the component candidates and interfaces assigned to Food contact controls make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,food_contact_controls,food_grade_tubing_set; cleaning_validation_swab_kit; material_traceability_label; washdown_sop_placard,,washdown_boundary; service_access,,
submodule_allocation:safety_protection:leak_containment,submodule_allocation,major,ready_for_review,Food-Safe Safety And Protection / Leak containment,Do the component candidates and interfaces assigned to Leak containment make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,leak_containment,leak_detection_rope; bunded_base_tray; overflow_standpipe; floor_drain_adapter,,washdown_boundary; alarm_bus,,
submodule_allocation:safety_protection:operator_interlocks,submodule_allocation,major,ready_for_review,Food-Safe Safety And Protection / Operator interlocks,Do the component candidates and interfaces assigned to Operator interlocks make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,operator_interlocks,door_interlock_switch; lighting_inhibit_relay; chemical_storage_latch; emergency_stop_button,,service_access; alarm_bus,,
submodule_allocation:sensing_instrumentation:climate_sensors,submodule_allocation,major,ready_for_review,Crop And Process Instrumentation / Climate sensors,Do the component candidates and interfaces assigned to Climate sensors make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,climate_sensors,temperature_humidity_probe; par_light_sensor; leaf_temperature_sensor; differential_pressure_switch,,sensor_bus; airflow,,
submodule_allocation:sensing_instrumentation:crop_observation,submodule_allocation,major,ready_for_review,Crop And Process Instrumentation / Crop observation,Do the component candidates and interfaces assigned to Crop observation make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,crop_observation,rgb_crop_camera; camera_light_shield; time_lapse_controller; calibration_colour_card,,video_link; sensor_bus,,
submodule_allocation:sensing_instrumentation:nutrient_sensors,submodule_allocation,major,ready_for_review,Crop And Process Instrumentation / Nutrient sensors,Do the component candidates and interfaces assigned to Nutrient sensors make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,nutrient_sensors,ph_probe; ec_probe; reservoir_level_sensor; solution_temperature_probe,,sensor_bus; nutrient_loop,,
submodule_allocation:structure_containment:crop_tray_carriers,submodule_allocation,major,ready_for_review,Growing Structure And Containment / Crop tray carriers,Do the component candidates and interfaces assigned to Crop tray carriers make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,crop_tray_carriers,food_safe_grow_tray; nft_channel_insert; seedling_raft; root_zone_cover; tray_drain_fitting,envelope_length_m; envelope_width_m; footprint_m2,tray_support; nutrient_loop,farm_footprint; farm_wet_electrical_separation; farm_process_closure,
submodule_allocation:structure_containment:enclosure_panels,submodule_allocation,major,ready_for_review,Growing Structure And Containment / Enclosure panels,Do the component candidates and interfaces assigned to Enclosure panels make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,enclosure_panels,washdown_side_panel; clear_inspection_door; epdm_door_gasket; condensate_drip_channel,envelope_length_m; envelope_width_m; footprint_m2,washdown_boundary; airflow,farm_footprint; farm_wet_electrical_separation; farm_process_closure,
submodule_allocation:structure_containment:growing_rack_stack,submodule_allocation,major,ready_for_review,Growing Structure And Containment / Growing rack stack,Do the component candidates and interfaces assigned to Growing rack stack make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,growing_rack_stack,growing_rack_structure; aluminium_extrusion_upright; cross_brace_set; adjustable_levelling_foot; tray_slide_rail,envelope_length_m; envelope_width_m; footprint_m2,tray_support; service_access,farm_footprint; farm_wet_electrical_separation; farm_process_closure,
