id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
submodule_allocation:power_distribution:main_power_bus,submodule_allocation,major,ready_for_review,Aircraft Power Distribution / Main power bus,Do the component candidates and interfaces assigned to Main power bus make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,main_power_bus,power_distribution_pcb; copper_bus_plane; main_fuse_link; anti_spark_loop_key,,power_bus; motor_drive,,
submodule_allocation:power_distribution:voltage_regulation,submodule_allocation,major,ready_for_review,Aircraft Power Distribution / Voltage regulation,Do the component candidates and interfaces assigned to Voltage regulation make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,voltage_regulation,5_v_bec_regulator; 12_v_payload_regulator; lc_noise_filter; rail_status_led,,power_bus; video_link,,
submodule_allocation:power_distribution:wiring_harness,submodule_allocation,major,ready_for_review,Aircraft Power Distribution / Wiring harness,Do the component candidates and interfaces assigned to Wiring harness make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,wiring_harness,silicone_power_lead_set; jst_signal_harness; braided_cable_sleeve; strain_relief_clip_set,,power_bus; sensor_bus; video_link,,
submodule_allocation:safety_protection:arming_interlocks,submodule_allocation,major,ready_for_review,Flight Safety And Containment / Arming interlocks,Do the component candidates and interfaces assigned to Arming interlocks make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,arming_interlocks,arming_switch; status_buzzer; motor_inhibit_logic; preflight_checklist_tag,,power_bus; alarm_bus,,
submodule_allocation:safety_protection:battery_safety,submodule_allocation,major,ready_for_review,Flight Safety And Containment / Battery safety,Do the component candidates and interfaces assigned to Battery safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,battery_safety,fire_resistant_battery_pouch; pack_swelling_gauge; charge_log_sheet; thermal_warning_label,,power_bus; service_access,,
submodule_allocation:safety_protection:lost_link_response,submodule_allocation,major,ready_for_review,Flight Safety And Containment / Lost-link response,Do the component candidates and interfaces assigned to Lost-link response make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,lost_link_response,return_to_home_failsafe; geofence_configuration; low_battery_landing_logic; flight_termination_setting,,radio_link; sensor_bus,,
submodule_allocation:sensing_instrumentation:camera_payload,submodule_allocation,major,ready_for_review,Navigation And Cinematography Sensing / Camera payload,Do the component candidates and interfaces assigned to Camera payload make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,camera_payload,4k_camera_payload; three_axis_gimbal; camera_control_cable; lens_protection_hood; microsd_media_card,,video_link; payload_mount,,
submodule_allocation:sensing_instrumentation:health_sensing,submodule_allocation,major,ready_for_review,Navigation And Cinematography Sensing / Health sensing,Do the component candidates and interfaces assigned to Health sensing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,health_sensing,vibration_monitor_pad; payload_presence_switch; avionics_temperature_probe; landing_contact_switch,,sensor_bus; payload_mount,,
submodule_allocation:sensing_instrumentation:navigation_sensors,submodule_allocation,major,ready_for_review,Navigation And Cinematography Sensing / Navigation sensors,Do the component candidates and interfaces assigned to Navigation sensors make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,navigation_sensors,magnetometer_module; rangefinder_altimeter; optical_flow_sensor; airspeed_estimate_port,,sensor_bus,,
submodule_allocation:structure_containment:battery_mounting,submodule_allocation,major,ready_for_review,Airframe Structure And Payload Mounting / Battery mounting,Do the component candidates and interfaces assigned to Battery mounting make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,battery_mounting,battery_tray; battery_retention_strap; anti_slip_battery_pad; pack_latch_sensor,,battery_mount; power_bus,,
submodule_allocation:structure_containment:carbon_airframe,submodule_allocation,major,ready_for_review,Airframe Structure And Payload Mounting / Carbon airframe,Do the component candidates and interfaces assigned to Carbon airframe make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,carbon_airframe,carbon_airframe; carbon_fibre_arm_tube; centre_plate_pair; arm_folding_hinge; landing_gear_strut,,motor_mounts; payload_mount; battery_mount,,
submodule_allocation:structure_containment:payload_mounting,submodule_allocation,major,ready_for_review,Airframe Structure And Payload Mounting / Payload mounting,Do the component candidates and interfaces assigned to Payload mounting make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,payload_mounting,camera_gimbal_mount_plate; rubber_vibration_damper; payload_quick_release_latch; payload_cg_adjustment_rail,,payload_mount; video_link,,
