id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:maintenance_serviceability_harvest_access_harvest_work_ledge,component_candidate,generated_needs_review,generated_model,harvest work ledge,harvest work ledge is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,maintenance_serviceability,harvest_work_ledge,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_harvest_access_removable_seedling_cassette,component_candidate,generated_needs_review,generated_model,removable seedling cassette,removable seedling cassette is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,maintenance_serviceability,removable_seedling_cassette,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_harvest_access_shelf_stop_latch,component_candidate,generated_needs_review,generated_model,shelf stop latch,shelf stop latch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,maintenance_serviceability,shelf_stop_latch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_harvest_access_slide_out_tray_handle,component_candidate,generated_needs_review,generated_model,slide-out tray handle,slide-out tray handle is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,envelope_length_m; envelope_width_m; footprint_m2,maintenance_serviceability,slide_out_tray_handle,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_fertigation_pumping_check_valve,component_candidate,generated_needs_review,generated_model,check valve,check valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,check_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_fertigation_pumping_flow_meter,component_candidate,generated_needs_review,generated_model,flow meter,flow meter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,flow_meter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_fertigation_pumping_pump_isolation_valve,component_candidate,generated_needs_review,generated_model,pump isolation valve,pump isolation valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,pump_isolation_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_fertigation_pumping_pump_vibration_mount,component_candidate,generated_needs_review,generated_model,pump vibration mount,pump vibration mount is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,pump_vibration_mount,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_sanitation_drain_valve,component_candidate,generated_needs_review,generated_model,drain valve,drain valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,drain_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_sanitation_inline_mesh_filter,component_candidate,generated_needs_review,generated_model,inline mesh filter,inline mesh filter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,inline_mesh_filter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_sanitation_sample_port,component_candidate,generated_needs_review,generated_model,sample port,sample port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,sample_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_sanitation_uv_steriliser,component_candidate,generated_needs_review,generated_model,UV steriliser,UV steriliser is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,uv_steriliser,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_nutrient_dosing_anti_siphon_valve,component_candidate,generated_needs_review,generated_model,anti-siphon valve,anti-siphon valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,anti_siphon_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_nutrient_dosing_chemical_suction_lance,component_candidate,generated_needs_review,generated_model,chemical suction lance,chemical suction lance is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,chemical_suction_lance,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_nutrient_dosing_mixing_eductor,component_candidate,generated_needs_review,generated_model,mixing eductor,mixing eductor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,mixing_eductor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_nutrient_dosing_peristaltic_dosing_pump,component_candidate,generated_needs_review,generated_model,peristaltic dosing pump,peristaltic dosing pump is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,peristaltic_dosing_pump,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_nutrient_dosing_ph_dosing_pump,component_candidate,generated_needs_review,generated_model,pH dosing pump,pH dosing pump is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,ph_dosing_pump,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_reservoir_plumbing_bulkhead_fitting_set,component_candidate,generated_needs_review,generated_model,bulkhead fitting set,bulkhead fitting set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,bulkhead_fitting_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_reservoir_plumbing_opaque_nutrient_reservoir,component_candidate,generated_needs_review,generated_model,opaque nutrient reservoir,opaque nutrient reservoir is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,opaque_nutrient_reservoir,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_reservoir_plumbing_pvc_u_manifold,component_candidate,generated_needs_review,generated_model,PVC-U manifold,PVC-U manifold is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,pvc_u_manifold,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_reservoir_plumbing_return_drain_header,component_candidate,generated_needs_review,generated_model,return drain header,return drain header is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,mass_fluid_transport_process,return_drain_header,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_lighting_power_driver_mounting_rail,component_candidate,generated_needs_review,generated_model,driver mounting rail,driver mounting rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,driver_mounting_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_lighting_power_fused_spur_module,component_candidate,generated_needs_review,generated_model,fused spur module,fused spur module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,fused_spur_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_lighting_power_ip65_cable_gland_set,component_candidate,generated_needs_review,generated_model,IP65 cable gland set,IP65 cable gland set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,ip65_cable_gland_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_lighting_power_lighting_bus_trunk,component_candidate,generated_needs_review,generated_model,lighting bus trunk,lighting bus trunk is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,lighting_bus_trunk,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_power_24_v_dc_power_supply,component_candidate,generated_needs_review,generated_model,24 V DC power supply,24 V DC power supply is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,24_v_dc_power_supply,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_power_control_cabinet_heater,component_candidate,generated_needs_review,generated_model,control cabinet heater,control cabinet heater is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,control_cabinet_heater,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_power_dc_distribution_terminal,component_candidate,generated_needs_review,generated_model,DC distribution terminal,DC distribution terminal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,dc_distribution_terminal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_power_ups_buffer_module,component_candidate,generated_needs_review,generated_model,UPS buffer module,UPS buffer module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,ups_buffer_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_mains_panel_lockable_main_isolator,component_candidate,generated_needs_review,generated_model,lockable main isolator,lockable main isolator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,lockable_main_isolator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_mains_panel_protective_earth_bar,component_candidate,generated_needs_review,generated_model,protective earth bar,protective earth bar is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,protective_earth_bar,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_mains_panel_rcbo_breaker_bank,component_candidate,generated_needs_review,generated_model,RCBO breaker bank,RCBO breaker bank is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,rcbo_breaker_bank,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_mains_panel_surge_protection_device,component_candidate,generated_needs_review,generated_model,surge protection device,surge protection device is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,power_distribution,surge_protection_device,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_food_contact_controls_cleaning_validation_swab_kit,component_candidate,generated_needs_review,generated_model,cleaning validation swab kit,cleaning validation swab kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,cleaning_validation_swab_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_food_contact_controls_food_grade_tubing_set,component_candidate,generated_needs_review,generated_model,food-grade tubing set,food-grade tubing set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,food_grade_tubing_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_food_contact_controls_material_traceability_label,component_candidate,generated_needs_review,generated_model,material traceability label,material traceability label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,material_traceability_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_food_contact_controls_washdown_sop_placard,component_candidate,generated_needs_review,generated_model,washdown SOP placard,washdown SOP placard is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,washdown_sop_placard,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_leak_containment_bunded_base_tray,component_candidate,generated_needs_review,generated_model,bunded base tray,bunded base tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,bunded_base_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_leak_containment_floor_drain_adapter,component_candidate,generated_needs_review,generated_model,floor drain adapter,floor drain adapter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,floor_drain_adapter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_leak_containment_leak_detection_rope,component_candidate,generated_needs_review,generated_model,leak detection rope,leak detection rope is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,leak_detection_rope,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_leak_containment_overflow_standpipe,component_candidate,generated_needs_review,generated_model,overflow standpipe,overflow standpipe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,overflow_standpipe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_interlocks_chemical_storage_latch,component_candidate,generated_needs_review,generated_model,chemical storage latch,chemical storage latch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,chemical_storage_latch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_interlocks_door_interlock_switch,component_candidate,generated_needs_review,generated_model,door interlock switch,door interlock switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,door_interlock_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_interlocks_emergency_stop_button,component_candidate,generated_needs_review,generated_model,emergency stop button,emergency stop button is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,emergency_stop_button,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_interlocks_lighting_inhibit_relay,component_candidate,generated_needs_review,generated_model,lighting inhibit relay,lighting inhibit relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,safety_protection,lighting_inhibit_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_climate_sensors_differential_pressure_switch,component_candidate,generated_needs_review,generated_model,differential pressure switch,differential pressure switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,differential_pressure_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_climate_sensors_leaf_temperature_sensor,component_candidate,generated_needs_review,generated_model,leaf temperature sensor,leaf temperature sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,leaf_temperature_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_climate_sensors_par_light_sensor,component_candidate,generated_needs_review,generated_model,PAR light sensor,PAR light sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,par_light_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_climate_sensors_temperature_humidity_probe,component_candidate,generated_needs_review,generated_model,temperature humidity probe,temperature humidity probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,temperature_humidity_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_crop_observation_calibration_colour_card,component_candidate,generated_needs_review,generated_model,calibration colour card,calibration colour card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,calibration_colour_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_crop_observation_camera_light_shield,component_candidate,generated_needs_review,generated_model,camera light shield,camera light shield is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,camera_light_shield,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_crop_observation_rgb_crop_camera,component_candidate,generated_needs_review,generated_model,RGB crop camera,RGB crop camera is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,rgb_crop_camera,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_crop_observation_time_lapse_controller,component_candidate,generated_needs_review,generated_model,time-lapse controller,time-lapse controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,time_lapse_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_nutrient_sensors_ec_probe,component_candidate,generated_needs_review,generated_model,EC probe,EC probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,ec_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_nutrient_sensors_ph_probe,component_candidate,generated_needs_review,generated_model,pH probe,pH probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,ph_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_nutrient_sensors_reservoir_level_sensor,component_candidate,generated_needs_review,generated_model,reservoir level sensor,reservoir level sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,reservoir_level_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_nutrient_sensors_solution_temperature_probe,component_candidate,generated_needs_review,generated_model,solution temperature probe,solution temperature probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,sensing_instrumentation,solution_temperature_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_crop_tray_carriers_food_safe_grow_tray,component_candidate,generated_needs_review,generated_model,food-safe grow tray,food-safe grow tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,food_safe_grow_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_crop_tray_carriers_nft_channel_insert,component_candidate,generated_needs_review,generated_model,NFT channel insert,NFT channel insert is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,nft_channel_insert,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_crop_tray_carriers_root_zone_cover,component_candidate,generated_needs_review,generated_model,root-zone cover,root-zone cover is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,root_zone_cover,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_crop_tray_carriers_seedling_raft,component_candidate,generated_needs_review,generated_model,seedling raft,seedling raft is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,seedling_raft,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_crop_tray_carriers_tray_drain_fitting,component_candidate,generated_needs_review,generated_model,tray drain fitting,tray drain fitting is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,tray_drain_fitting,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_enclosure_panels_clear_inspection_door,component_candidate,generated_needs_review,generated_model,clear inspection door,clear inspection door is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,clear_inspection_door,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_enclosure_panels_condensate_drip_channel,component_candidate,generated_needs_review,generated_model,condensate drip channel,condensate drip channel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,condensate_drip_channel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_enclosure_panels_epdm_door_gasket,component_candidate,generated_needs_review,generated_model,EPDM door gasket,EPDM door gasket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,epdm_door_gasket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_enclosure_panels_washdown_side_panel,component_candidate,generated_needs_review,generated_model,washdown side panel,washdown side panel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,washdown_side_panel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_growing_rack_stack_adjustable_levelling_foot,component_candidate,generated_needs_review,generated_model,adjustable levelling foot,adjustable levelling foot is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,adjustable_levelling_foot,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_growing_rack_stack_aluminium_extrusion_upright,component_candidate,generated_needs_review,generated_model,aluminium extrusion upright,aluminium extrusion upright is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,aluminium_extrusion_upright,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_growing_rack_stack_cross_brace_set,component_candidate,generated_needs_review,generated_model,cross brace set,cross brace set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,cross_brace_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_growing_rack_stack_tray_slide_rail,component_candidate,generated_needs_review,generated_model,tray slide rail,tray slide rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.vertical_farm,,,,structure_containment,tray_slide_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
module_allocation:control_compute_communication,module_allocation,generated_needs_review,generated_model,Recipe Control And Communications,"Recipe Control And Communications is a top-level functional module: Runs crop recipes, controls actuators and records operating history.",,,,,control_compute_communication,environmental_controller; din_rail_plc; analog_input_module; relay_output_module; real_time_clock_module; recipe_database; set_point_scheduler; alarm_historian; data_export_module; industrial_ethernet_switch; wi_fi_gateway; mqtt_telemetry_bridge; sms_alarm_modem,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:environmental_interface,module_allocation,generated_needs_review,generated_model,Light Climate And Gas Environment,"Light Climate And Gas Environment is a top-level functional module: Controls photons, airflow, humidity and CO2 around the crop canopy.",,,,envelope_length_m; envelope_width_m; footprint_m2,environmental_interface,led_grow_lights; dimmable_led_driver; lighting_suspension_bracket; ppfd_calibration_target; glare_shield; air_circulation_fans; fan_guard_grille; airflow_baffle_plate; replaceable_intake_filter; dehumidifier_module; heat_exchanger_coil; condensate_pump; supply_air_temperature_probe; humidity_control_relay; co2_sensor_or_dosing; ndir_co2_sensor_head; co2_solenoid_valve; gas_regulator; co2_distribution_tube,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:hmi_ergonomics,module_allocation,generated_needs_review,generated_model,Operator HMI And Labelling,"Operator HMI And Labelling is a top-level functional module: Shows grow state, alarms, recipes and safe operating instructions.",,,,,hmi_ergonomics,touchscreen_hmi; recipe_selector_control; alarm_buzzer_beacon; usb_data_export_port; crop_lot_label_holder; chemical_hazard_label_set; cleaning_checklist_card; electrical_isolation_placard,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:maintenance_serviceability,module_allocation,generated_needs_review,generated_model,Harvest Cleaning And Serviceability,"Harvest Cleaning And Serviceability is a top-level functional module: Supports tray removal, cleaning, filter changes and routine crop operations.",,,,envelope_length_m; envelope_width_m; footprint_m2,maintenance_serviceability,slide_out_tray_handle; shelf_stop_latch; harvest_work_ledge; removable_seedling_cassette; quick_release_manifold_union; removable_sump_screen; washdown_hose_connection; drying_fan_mode_switch; filter_service_hatch; probe_calibration_cup; dosing_bottle_tray; spare_gasket_kit,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:mass_fluid_transport_process,module_allocation,generated_needs_review,generated_model,Nutrient And Water Transport Process,"Nutrient And Water Transport Process is a top-level functional module: Stores, doses, filters and circulates nutrient solution through crop trays.",,,,,mass_fluid_transport_process,reservoir_and_plumbing_set; opaque_nutrient_reservoir; bulkhead_fitting_set; pvc_u_manifold; return_drain_header; nutrient_pump; pump_isolation_valve; check_valve; flow_meter; pump_vibration_mount; peristaltic_dosing_pump; ph_dosing_pump; chemical_suction_lance; anti_siphon_valve; mixing_eductor; inline_mesh_filter; uv_steriliser; drain_valve; sample_port,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:power_distribution,module_allocation,generated_needs_review,generated_model,Wet-Zone Power Distribution,"Wet-Zone Power Distribution is a top-level functional module: Distributes mains and low-voltage power to lighting, pumps, controls and safety devices.",,,,,power_distribution,rcd_isolator_panel; lockable_main_isolator; rcbo_breaker_bank; protective_earth_bar; surge_protection_device; lighting_bus_trunk; ip65_cable_gland_set; driver_mounting_rail; fused_spur_module; 24_v_dc_power_supply; dc_distribution_terminal; ups_buffer_module; control_cabinet_heater,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:safety_protection,module_allocation,generated_needs_review,generated_model,Food-Safe Safety And Protection,"Food-Safe Safety And Protection is a top-level functional module: Controls electrical, water, chemical and operator risks in a humid cultivation unit.",,,,,safety_protection,leak_detection_rope; bunded_base_tray; overflow_standpipe; floor_drain_adapter; door_interlock_switch; lighting_inhibit_relay; chemical_storage_latch; emergency_stop_button; food_grade_tubing_set; cleaning_validation_swab_kit; material_traceability_label; washdown_sop_placard,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:sensing_instrumentation,module_allocation,generated_needs_review,generated_model,Crop And Process Instrumentation,"Crop And Process Instrumentation is a top-level functional module: Measures climate, nutrient chemistry and crop state for control and review.",,,,,sensing_instrumentation,temperature_humidity_probe; par_light_sensor; leaf_temperature_sensor; differential_pressure_switch; ph_probe; ec_probe; reservoir_level_sensor; solution_temperature_probe; rgb_crop_camera; camera_light_shield; time_lapse_controller; calibration_colour_card,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:structure_containment,module_allocation,generated_needs_review,generated_model,Growing Structure And Containment,"Growing Structure And Containment is a top-level functional module: Carries stacked crop trays, lighting and service access within a compact 3.36 m2 footprint.",,,,envelope_length_m; envelope_width_m; footprint_m2,structure_containment,growing_rack_structure; aluminium_extrusion_upright; cross_brace_set; adjustable_levelling_foot; tray_slide_rail; food_safe_grow_tray; nft_channel_insert; seedling_raft; root_zone_cover; tray_drain_fitting; washdown_side_panel; clear_inspection_door; epdm_door_gasket; condensate_drip_channel,false,true,"Accept, correct or reject the module allocation through engineering review."
regulatory_standard:CE-UKCA,regulatory_standard,generated_needs_review,class_pack,CE-UKCA,CE-UKCA: Electrical safety and UKCA/CE file is relevant in UK/EU.,class_pack:vertical_farm.class_pack,,,,,,false,true,"Technical file, electrical risk assessment and declarations."
