id,lineId,componentWordId,description,priority,quantity,unit,traceStatus,ledgerStatus,duplicateResolution,supplier,manufacturer,mpn,unitCostGbp,totalCostGbp,sourceRef,sourceReferenceClass,sourceReferenceStatus,sourceQualityIssues,supplierClaim,manufacturerClaim,mpnClaim,unitCostClaim,sourceBackedRequiredClaims,missingRequiredClaims,provenanceViolations,canDisplayCandidate,canDisplayPricedReview,canUseForProcurement,requiredAction
bom-trace:sensing_instrumentation_navigation_suite_barometric_altitude_sensor,sensing_instrumentation_navigation_suite_barometric_altitude_sensor,barometric_altitude_sensor,barometric altitude sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_navigation_suite_sun_sensor_pair,sensing_instrumentation_navigation_suite_sun_sensor_pair,sun_sensor_pair,sun sensor pair,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_navigation_suite_precision_timebase_module,sensing_instrumentation_navigation_suite_precision_timebase_module,precision_timebase_module,precision timebase module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_airdata_weather_sensors_pitot_static_probe,sensing_instrumentation_airdata_weather_sensors_pitot_static_probe,pitot_static_probe,pitot static probe,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_airdata_weather_sensors_outside_air_temperature_probe,sensing_instrumentation_airdata_weather_sensors_outside_air_temperature_probe,outside_air_temperature_probe,outside air temperature probe,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_airdata_weather_sensors_wind_estimation_filter,sensing_instrumentation_airdata_weather_sensors_wind_estimation_filter,wind_estimation_filter,wind estimation filter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_airdata_weather_sensors_humidity_frost_sensor,sensing_instrumentation_airdata_weather_sensors_humidity_frost_sensor,humidity_frost_sensor,humidity frost sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_structural_health_sensing_wing_strain_gauge_strip,sensing_instrumentation_structural_health_sensing_wing_strain_gauge_strip,wing_strain_gauge_strip,wing strain gauge strip,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_structural_health_sensing_spar_temperature_sensor,sensing_instrumentation_structural_health_sensing_spar_temperature_sensor,spar_temperature_sensor,spar temperature sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_structural_health_sensing_vibration_accelerometer,sensing_instrumentation_structural_health_sensing_vibration_accelerometer,vibration_accelerometer,vibration accelerometer,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_structural_health_sensing_structural_health_recorder,sensing_instrumentation_structural_health_sensing_structural_health_recorder,structural_health_recorder,structural health recorder,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_payload_radio_stratospheric_communications_payload,payload_communication_payload_radio_stratospheric_communications_payload,stratospheric_communications_payload,Stratospheric communications payload,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:payload_communication_payload_radio_payload_modem_board,payload_communication_payload_radio_payload_modem_board,payload_modem_board,payload modem board,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_payload_radio_payload_rf_power_amplifier,payload_communication_payload_radio_payload_rf_power_amplifier,payload_rf_power_amplifier,payload RF power amplifier,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_payload_radio_payload_processor_module,payload_communication_payload_radio_payload_processor_module,payload_processor_module,payload processor module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_antenna_aperture_payload_antenna_array,payload_communication_antenna_aperture_payload_antenna_array,payload_antenna_array,Payload antenna array,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:payload_communication_antenna_aperture_antenna_ground_plane_film,payload_communication_antenna_aperture_antenna_ground_plane_film,antenna_ground_plane_film,antenna ground plane film,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_antenna_aperture_antenna_feed_harness,payload_communication_antenna_aperture_antenna_feed_harness,antenna_feed_harness,antenna feed harness,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_antenna_aperture_beam_pointing_calibration_target,payload_communication_antenna_aperture_beam_pointing_calibration_target,beam_pointing_calibration_target,beam pointing calibration target,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_payload_integration_payload_isolation_mount,payload_communication_payload_integration_payload_isolation_mount,payload_isolation_mount,payload isolation mount,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_payload_integration_payload_thermal_strap,payload_communication_payload_integration_payload_thermal_strap,payload_thermal_strap,payload thermal strap,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_payload_integration_payload_access_hatch,payload_communication_payload_integration_payload_access_hatch,payload_access_hatch,payload access hatch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:payload_communication_payload_integration_payload_configuration_tag,payload_communication_payload_integration_payload_configuration_tag,payload_configuration_tag,payload configuration tag,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_thermal_protection_thermal_insulation_blanket,environmental_interface_thermal_protection_thermal_insulation_blanket,thermal_insulation_blanket,Thermal insulation blanket,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:environmental_interface_thermal_protection_multi_layer_insulation_patch,environmental_interface_thermal_protection_multi_layer_insulation_patch,multi_layer_insulation_patch,multi-layer insulation patch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_thermal_protection_lightweight_thermal_strap,environmental_interface_thermal_protection_lightweight_thermal_strap,lightweight_thermal_strap,lightweight thermal strap,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_thermal_protection_thermal_witness_label,environmental_interface_thermal_protection_thermal_witness_label,thermal_witness_label,thermal witness label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_uv_surface_protection_uv_protective_film,environmental_interface_uv_surface_protection_uv_protective_film,uv_protective_film,UV protective film,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_uv_surface_protection_leading_edge_erosion_tape,environmental_interface_uv_surface_protection_leading_edge_erosion_tape,leading_edge_erosion_tape,leading edge erosion tape,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_uv_surface_protection_surface_contamination_wipe_kit,environmental_interface_uv_surface_protection_surface_contamination_wipe_kit,surface_contamination_wipe_kit,surface contamination wipe kit,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_uv_surface_protection_coating_inspection_marker,environmental_interface_uv_surface_protection_coating_inspection_marker,coating_inspection_marker,coating inspection marker,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_low_pressure_management_low_pressure_vent_path,environmental_interface_low_pressure_management_low_pressure_vent_path,low_pressure_vent_path,low-pressure vent path,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_low_pressure_management_conformal_coating_set,environmental_interface_low_pressure_management_conformal_coating_set,conformal_coating_set,conformal coating set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_low_pressure_management_high_altitude_creepage_spacer,environmental_interface_low_pressure_management_high_altitude_creepage_spacer,high_altitude_creepage_spacer,high-altitude creepage spacer,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_low_pressure_management_desiccant_cartridge,environmental_interface_low_pressure_management_desiccant_cartridge,desiccant_cartridge,desiccant cartridge,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_abort_recovery_recovery_parachute_system,safety_protection_abort_recovery_recovery_parachute_system,recovery_parachute_system,Recovery parachute system,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:safety_protection_abort_recovery_parachute_deployment_controller,safety_protection_abort_recovery_parachute_deployment_controller,parachute_deployment_controller,parachute deployment controller,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_abort_recovery_recovery_beacon,safety_protection_abort_recovery_recovery_beacon,recovery_beacon,recovery beacon,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_abort_recovery_safe_descent_mode_logic,safety_protection_abort_recovery_safe_descent_mode_logic,safe_descent_mode_logic,safe descent mode logic,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_airspace_safety_geofence_database,safety_protection_airspace_safety_geofence_database,geofence_database,geofence database,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_airspace_safety_lost_link_failsafe,safety_protection_airspace_safety_lost_link_failsafe,lost_link_failsafe,lost-link failsafe,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_airspace_safety_flight_termination_relay,safety_protection_airspace_safety_flight_termination_relay,flight_termination_relay,flight termination relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_airspace_safety_airspace_transponder_module,safety_protection_airspace_safety_airspace_transponder_module,airspace_transponder_module,airspace transponder module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_ground_handling_safety_launch_arming_interlock,safety_protection_ground_handling_safety_launch_arming_interlock,launch_arming_interlock,launch arming interlock,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_ground_handling_safety_propulsion_safety_pin_set,safety_protection_ground_handling_safety_propulsion_safety_pin_set,propulsion_safety_pin_set,propulsion safety pin set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_ground_handling_safety_battery_handling_placard,safety_protection_ground_handling_safety_battery_handling_placard,battery_handling_placard,battery handling placard,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_ground_handling_safety_recovery_inspection_checklist,safety_protection_ground_handling_safety_recovery_inspection_checklist,recovery_inspection_checklist,recovery inspection checklist,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_wing_assembly_service_wing_assembly_jig,maintenance_serviceability_wing_assembly_service_wing_assembly_jig,wing_assembly_jig,wing assembly jig,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_wing_assembly_service_spar_pin_torque_tool,maintenance_serviceability_wing_assembly_service_spar_pin_torque_tool,spar_pin_torque_tool,spar pin torque tool,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_wing_assembly_service_solar_skin_protection_mat,maintenance_serviceability_wing_assembly_service_solar_skin_protection_mat,solar_skin_protection_mat,solar skin protection mat,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_wing_assembly_service_assembly_witness_mark_set,maintenance_serviceability_wing_assembly_service_assembly_witness_mark_set,assembly_witness_mark_set,assembly witness mark set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_launch_recovery_equipment_launch_dolly_interface,maintenance_serviceability_launch_recovery_equipment_launch_dolly_interface,launch_dolly_interface,launch dolly interface,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_launch_recovery_equipment_wingtip_handling_fixture,maintenance_serviceability_launch_recovery_equipment_wingtip_handling_fixture,wingtip_handling_fixture,wingtip handling fixture,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_launch_recovery_equipment_recovery_cradle,maintenance_serviceability_launch_recovery_equipment_recovery_cradle,recovery_cradle,recovery cradle,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_launch_recovery_equipment_ground_wind_limit_placard,maintenance_serviceability_launch_recovery_equipment_ground_wind_limit_placard,ground_wind_limit_placard,ground wind limit placard,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_payload_checkout_payload_checkout_cable,maintenance_serviceability_payload_checkout_payload_checkout_cable,payload_checkout_cable,payload checkout cable,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_payload_checkout_rf_load_test_adapter,maintenance_serviceability_payload_checkout_rf_load_test_adapter,rf_load_test_adapter,RF load test adapter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_payload_checkout_telemetry_ground_terminal,maintenance_serviceability_payload_checkout_telemetry_ground_terminal,telemetry_ground_terminal,telemetry ground terminal,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_payload_checkout_preflight_log_card,maintenance_serviceability_payload_checkout_preflight_log_card,preflight_log_card,preflight log card,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
