id,lineId,componentWordId,description,priority,quantity,unit,traceStatus,ledgerStatus,duplicateResolution,supplier,manufacturer,mpn,unitCostGbp,totalCostGbp,sourceRef,sourceReferenceClass,sourceReferenceStatus,sourceQualityIssues,supplierClaim,manufacturerClaim,mpnClaim,unitCostClaim,sourceBackedRequiredClaims,missingRequiredClaims,provenanceViolations,canDisplayCandidate,canDisplayPricedReview,canUseForProcurement,requiredAction
bom-trace:environmental_interface_heat_transfer_thermal_interface_material_set,environmental_interface_heat_transfer_thermal_interface_material_set,thermal_interface_material_set,thermal interface material set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_heat_transfer_heatpipe_assembly,environmental_interface_heat_transfer_heatpipe_assembly,heatpipe_assembly,heatpipe assembly,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_heat_transfer_rear_exhaust_duct,environmental_interface_heat_transfer_rear_exhaust_duct,rear_exhaust_duct,rear exhaust duct,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_inlet_outlet_management_front_inlet_grille,environmental_interface_inlet_outlet_management_front_inlet_grille,front_inlet_grille,front inlet grille,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_inlet_outlet_management_rear_exhaust_grille,environmental_interface_inlet_outlet_management_rear_exhaust_grille,rear_exhaust_grille,rear exhaust grille,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_inlet_outlet_management_air_seal_foam_kit,environmental_interface_inlet_outlet_management_air_seal_foam_kit,air_seal_foam_kit,air seal foam kit,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:environmental_interface_inlet_outlet_management_rack_pressure_map_label,environmental_interface_inlet_outlet_management_rack_pressure_map_label,rack_pressure_map_label,rack pressure map label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_thermal_sensors_inlet_temperature_sensor,sensing_instrumentation_thermal_sensors_inlet_temperature_sensor,inlet_temperature_sensor,inlet temperature sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_thermal_sensors_accelerator_hotspot_sensor,sensing_instrumentation_thermal_sensors_accelerator_hotspot_sensor,accelerator_hotspot_sensor,accelerator hotspot sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_thermal_sensors_exhaust_temperature_sensor,sensing_instrumentation_thermal_sensors_exhaust_temperature_sensor,exhaust_temperature_sensor,exhaust temperature sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_thermal_sensors_board_humidity_sensor,sensing_instrumentation_thermal_sensors_board_humidity_sensor,board_humidity_sensor,board humidity sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_power_fan_telemetry_psu_pmbus_monitor,sensing_instrumentation_power_fan_telemetry_psu_pmbus_monitor,psu_pmbus_monitor,PSU PMBus monitor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_power_fan_telemetry_rail_current_monitor,sensing_instrumentation_power_fan_telemetry_rail_current_monitor,rail_current_monitor,rail current monitor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_power_fan_telemetry_fan_tachometer_hub,sensing_instrumentation_power_fan_telemetry_fan_tachometer_hub,fan_tachometer_hub,fan tachometer hub,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_power_fan_telemetry_chassis_intrusion_switch,sensing_instrumentation_power_fan_telemetry_chassis_intrusion_switch,chassis_intrusion_switch,chassis intrusion switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_front_panel_status_front_status_led_board,sensing_instrumentation_front_panel_status_front_status_led_board,front_status_led_board,front status LED board,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_front_panel_status_uid_button,sensing_instrumentation_front_panel_status_uid_button,uid_button,UID button,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_front_panel_status_alarm_buzzer,sensing_instrumentation_front_panel_status_alarm_buzzer,alarm_buzzer,alarm buzzer,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:sensing_instrumentation_front_panel_status_lcd_status_panel,sensing_instrumentation_front_panel_status_lcd_status_panel,lcd_status_panel,LCD status panel,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_secure_boot_tpm_security_module,safety_protection_secure_boot_tpm_security_module,tpm_security_module,TPM security module,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:safety_protection_secure_boot_secure_boot_policy,safety_protection_secure_boot_secure_boot_policy,secure_boot_policy,secure boot policy,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_secure_boot_chassis_tamper_switch,safety_protection_secure_boot_chassis_tamper_switch,chassis_tamper_switch,chassis tamper switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_secure_boot_recovery_jumper_cover,safety_protection_secure_boot_recovery_jumper_cover,recovery_jumper_cover,recovery jumper cover,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_thermal_shutdown_thermal_trip_relay,safety_protection_thermal_shutdown_thermal_trip_relay,thermal_trip_relay,thermal trip relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_thermal_shutdown_overtemperature_latch,safety_protection_thermal_shutdown_overtemperature_latch,overtemperature_latch,overtemperature latch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_thermal_shutdown_fan_failure_interlock,safety_protection_thermal_shutdown_fan_failure_interlock,fan_failure_interlock,fan failure interlock,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_thermal_shutdown_hardwired_shutdown_line,safety_protection_thermal_shutdown_hardwired_shutdown_line,hardwired_shutdown_line,hardwired shutdown line,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_protective_earth_stud,safety_protection_electrical_safety_protective_earth_stud,protective_earth_stud,protective earth stud,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_insulation_barrier_sheet,safety_protection_electrical_safety_insulation_barrier_sheet,insulation_barrier_sheet,insulation barrier sheet,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_finger_safe_psu_cover,safety_protection_electrical_safety_finger_safe_psu_cover,finger_safe_psu_cover,finger-safe PSU cover,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_electrical_safety_warning_label_set,safety_protection_electrical_safety_warning_label_set,warning_label_set,warning label set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_field_replaceable_units_hot_swap_fan_carrier,maintenance_serviceability_field_replaceable_units_hot_swap_fan_carrier,hot_swap_fan_carrier,hot-swap fan carrier,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_field_replaceable_units_drive_service_handle,maintenance_serviceability_field_replaceable_units_drive_service_handle,drive_service_handle,drive service handle,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_field_replaceable_units_psu_latch_mechanism,maintenance_serviceability_field_replaceable_units_psu_latch_mechanism,psu_latch_mechanism,PSU latch mechanism,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_field_replaceable_units_accelerator_extraction_handle,maintenance_serviceability_field_replaceable_units_accelerator_extraction_handle,accelerator_extraction_handle,accelerator extraction handle,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_rack_installation_rack_rail_kit,maintenance_serviceability_rack_installation_rack_rail_kit,rack_rail_kit,rack rail kit,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_rack_installation_rear_support_bracket,maintenance_serviceability_rack_installation_rear_support_bracket,rear_support_bracket,rear support bracket,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_rack_installation_cable_retention_comb,maintenance_serviceability_rack_installation_cable_retention_comb,cable_retention_comb,cable retention comb,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_rack_installation_airflow_blanking_panel,maintenance_serviceability_rack_installation_airflow_blanking_panel,airflow_blanking_panel,airflow blanking panel,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_workflow_service_checklist_card,maintenance_serviceability_service_workflow_service_checklist_card,service_checklist_card,service checklist card,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_workflow_firmware_version_label,maintenance_serviceability_service_workflow_firmware_version_label,firmware_version_label,firmware version label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_workflow_spare_screw_kit,maintenance_serviceability_service_workflow_spare_screw_kit,spare_screw_kit,spare screw kit,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_workflow_diagnostics_usb_key,maintenance_serviceability_service_workflow_diagnostics_usb_key,diagnostics_usb_key,diagnostics USB key,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
