id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:energy_harvesting_solar_health_monitoring_solar_string_monitor_board,component_candidate,generated_needs_review,generated_model,solar string monitor board,solar string monitor board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_harvesting,solar_string_monitor_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_harvesting_solar_health_monitoring_uv_exposure_witness_coupon,component_candidate,generated_needs_review,generated_model,UV exposure witness coupon,UV exposure witness coupon is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_harvesting,uv_exposure_witness_coupon,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_harvesting_solar_health_monitoring_wing_surface_temperature_sensor,component_candidate,generated_needs_review,generated_model,wing surface temperature sensor,wing surface temperature sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_harvesting,wing_surface_temperature_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_harvesting_solar_skin_array_cell_interconnect_ribbon,component_candidate,generated_needs_review,generated_model,cell interconnect ribbon,cell interconnect ribbon is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_harvesting,cell_interconnect_ribbon,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_harvesting_solar_skin_array_solar_string_bypass_diode,component_candidate,generated_needs_review,generated_model,solar string bypass diode,solar string bypass diode is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_harvesting,solar_string_bypass_diode,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_harvesting_solar_skin_array_transparent_encapsulation_film,component_candidate,generated_needs_review,generated_model,transparent encapsulation film,transparent encapsulation film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_harvesting,transparent_encapsulation_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_battery_thermal_zone_battery_insulation_sleeve,component_candidate,generated_needs_review,generated_model,battery insulation sleeve,battery insulation sleeve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,battery_insulation_sleeve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_battery_thermal_zone_battery_temperature_sensor_harness,component_candidate,generated_needs_review,generated_model,battery temperature sensor harness,battery temperature sensor harness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,battery_temperature_sensor_harness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_battery_thermal_zone_battery_vent_path,component_candidate,generated_needs_review,generated_model,battery vent path,battery vent path is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,battery_vent_path,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_battery_thermal_zone_phase_change_thermal_buffer,component_candidate,generated_needs_review,generated_model,phase-change thermal buffer,phase-change thermal buffer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,phase_change_thermal_buffer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_energy_reserve_monitoring_battery_isolation_contactor,component_candidate,generated_needs_review,generated_model,battery isolation contactor,battery isolation contactor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,battery_isolation_contactor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_energy_reserve_monitoring_coulomb_counter_module,component_candidate,generated_needs_review,generated_model,coulomb counter module,coulomb counter module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,coulomb_counter_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_energy_reserve_monitoring_night_cycle_test_connector,component_candidate,generated_needs_review,generated_model,night-cycle test connector,night-cycle test connector is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,night_cycle_test_connector,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_energy_reserve_monitoring_reserve_energy_estimator,component_candidate,generated_needs_review,generated_model,reserve energy estimator,reserve energy estimator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,reserve_energy_estimator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_stratospheric_battery_pack_battery_management_board,component_candidate,generated_needs_review,generated_model,battery management board,battery management board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,battery_management_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_stratospheric_battery_pack_cell_heater_film,component_candidate,generated_needs_review,generated_model,cell heater film,cell heater film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,cell_heater_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_stratospheric_battery_pack_lightweight_battery_enclosure,component_candidate,generated_needs_review,generated_model,lightweight battery enclosure,lightweight battery enclosure is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,energy_storage_source,lightweight_battery_enclosure,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_low_pressure_management_conformal_coating_set,component_candidate,generated_needs_review,generated_model,conformal coating set,conformal coating set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,conformal_coating_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_low_pressure_management_desiccant_cartridge,component_candidate,generated_needs_review,generated_model,desiccant cartridge,desiccant cartridge is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,desiccant_cartridge,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_low_pressure_management_high_altitude_creepage_spacer,component_candidate,generated_needs_review,generated_model,high-altitude creepage spacer,high-altitude creepage spacer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,high_altitude_creepage_spacer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_low_pressure_management_low_pressure_vent_path,component_candidate,generated_needs_review,generated_model,low-pressure vent path,low-pressure vent path is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,low_pressure_vent_path,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_protection_lightweight_thermal_strap,component_candidate,generated_needs_review,generated_model,lightweight thermal strap,lightweight thermal strap is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,lightweight_thermal_strap,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_protection_multi_layer_insulation_patch,component_candidate,generated_needs_review,generated_model,multi-layer insulation patch,multi-layer insulation patch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,multi_layer_insulation_patch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_protection_thermal_witness_label,component_candidate,generated_needs_review,generated_model,thermal witness label,thermal witness label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,thermal_witness_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_uv_surface_protection_coating_inspection_marker,component_candidate,generated_needs_review,generated_model,coating inspection marker,coating inspection marker is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,coating_inspection_marker,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_uv_surface_protection_leading_edge_erosion_tape,component_candidate,generated_needs_review,generated_model,leading edge erosion tape,leading edge erosion tape is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,leading_edge_erosion_tape,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_uv_surface_protection_surface_contamination_wipe_kit,component_candidate,generated_needs_review,generated_model,surface contamination wipe kit,surface contamination wipe kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,surface_contamination_wipe_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_uv_surface_protection_uv_protective_film,component_candidate,generated_needs_review,generated_model,UV protective film,UV protective film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,environmental_interface,uv_protective_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_launch_recovery_equipment_ground_wind_limit_placard,component_candidate,generated_needs_review,generated_model,ground wind limit placard,ground wind limit placard is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,ground_wind_limit_placard,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_launch_recovery_equipment_launch_dolly_interface,component_candidate,generated_needs_review,generated_model,launch dolly interface,launch dolly interface is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,launch_dolly_interface,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_launch_recovery_equipment_recovery_cradle,component_candidate,generated_needs_review,generated_model,recovery cradle,recovery cradle is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,recovery_cradle,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_launch_recovery_equipment_wingtip_handling_fixture,component_candidate,generated_needs_review,generated_model,wingtip handling fixture,wingtip handling fixture is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,wingtip_handling_fixture,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_payload_checkout_payload_checkout_cable,component_candidate,generated_needs_review,generated_model,payload checkout cable,payload checkout cable is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,payload_checkout_cable,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_payload_checkout_preflight_log_card,component_candidate,generated_needs_review,generated_model,preflight log card,preflight log card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,preflight_log_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_payload_checkout_rf_load_test_adapter,component_candidate,generated_needs_review,generated_model,RF load test adapter,RF load test adapter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,rf_load_test_adapter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_payload_checkout_telemetry_ground_terminal,component_candidate,generated_needs_review,generated_model,telemetry ground terminal,telemetry ground terminal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,telemetry_ground_terminal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_wing_assembly_service_assembly_witness_mark_set,component_candidate,generated_needs_review,generated_model,assembly witness mark set,assembly witness mark set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,assembly_witness_mark_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_wing_assembly_service_solar_skin_protection_mat,component_candidate,generated_needs_review,generated_model,solar skin protection mat,solar skin protection mat is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,solar_skin_protection_mat,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_wing_assembly_service_spar_pin_torque_tool,component_candidate,generated_needs_review,generated_model,spar pin torque tool,spar pin torque tool is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,maintenance_serviceability,spar_pin_torque_tool,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_wing_assembly_service_wing_assembly_jig,component_candidate,generated_needs_review,generated_model,wing assembly jig,wing assembly jig is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,wingspan_m,maintenance_serviceability,wing_assembly_jig,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_antenna_aperture_antenna_feed_harness,component_candidate,generated_needs_review,generated_model,antenna feed harness,antenna feed harness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,antenna_feed_harness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_antenna_aperture_antenna_ground_plane_film,component_candidate,generated_needs_review,generated_model,antenna ground plane film,antenna ground plane film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,antenna_ground_plane_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_antenna_aperture_beam_pointing_calibration_target,component_candidate,generated_needs_review,generated_model,beam pointing calibration target,beam pointing calibration target is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,beam_pointing_calibration_target,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_payload_integration_payload_access_hatch,component_candidate,generated_needs_review,generated_model,payload access hatch,payload access hatch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,payload_access_hatch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_payload_integration_payload_configuration_tag,component_candidate,generated_needs_review,generated_model,payload configuration tag,payload configuration tag is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,payload_configuration_tag,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_payload_integration_payload_isolation_mount,component_candidate,generated_needs_review,generated_model,payload isolation mount,payload isolation mount is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,payload_isolation_mount,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_payload_integration_payload_thermal_strap,component_candidate,generated_needs_review,generated_model,payload thermal strap,payload thermal strap is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,payload_thermal_strap,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_payload_radio_payload_modem_board,component_candidate,generated_needs_review,generated_model,payload modem board,payload modem board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,payload_modem_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_payload_radio_payload_processor_module,component_candidate,generated_needs_review,generated_model,payload processor module,payload processor module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,payload_processor_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:payload_communication_payload_radio_payload_rf_power_amplifier,component_candidate,generated_needs_review,generated_model,payload RF power amplifier,payload RF power amplifier is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,payload_communication,payload_rf_power_amplifier,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_load_shed_protection_brownout_supervisor,component_candidate,generated_needs_review,generated_model,brownout supervisor,brownout supervisor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,brownout_supervisor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_load_shed_protection_energy_priority_controller,component_candidate,generated_needs_review,generated_model,energy priority controller,energy priority controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,energy_priority_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_load_shed_protection_fault_latch_indicator,component_candidate,generated_needs_review,generated_model,fault latch indicator,fault latch indicator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,fault_latch_indicator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_load_shed_protection_load_shed_relay_set,component_candidate,generated_needs_review,generated_model,load shed relay set,load shed relay set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,load_shed_relay_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_distribution_avionics_dc_converter,component_candidate,generated_needs_review,generated_model,avionics DC converter,avionics DC converter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,avionics_dc_converter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_distribution_communications_dc_converter,component_candidate,generated_needs_review,generated_model,communications DC converter,communications DC converter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,communications_dc_converter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_distribution_low_voltage_harness_loom,component_candidate,generated_needs_review,generated_model,low-voltage harness loom,low-voltage harness loom is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,low_voltage_harness_loom,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_voltage_distribution_servo_power_rail,component_candidate,generated_needs_review,generated_model,servo power rail,servo power rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,servo_power_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_solar_battery_power_management_main_dc_bus_board,component_candidate,generated_needs_review,generated_model,main DC bus board,main DC bus board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,main_dc_bus_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_solar_battery_power_management_payload_power_switch,component_candidate,generated_needs_review,generated_model,payload power switch,payload power switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,payload_power_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_solar_battery_power_management_propulsion_bus_fuse_set,component_candidate,generated_needs_review,generated_model,propulsion bus fuse set,propulsion bus fuse set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,power_distribution,propulsion_bus_fuse_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_solar_battery_power_management_solar_battery_charge_controller,component_candidate,generated_needs_review,generated_model,solar battery charge controller,solar battery charge controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,endurance_days,power_distribution,solar_battery_charge_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_abort_recovery_parachute_deployment_controller,component_candidate,generated_needs_review,generated_model,parachute deployment controller,parachute deployment controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,parachute_deployment_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_abort_recovery_recovery_beacon,component_candidate,generated_needs_review,generated_model,recovery beacon,recovery beacon is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,recovery_beacon,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_abort_recovery_safe_descent_mode_logic,component_candidate,generated_needs_review,generated_model,safe descent mode logic,safe descent mode logic is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,safe_descent_mode_logic,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_airspace_safety_airspace_transponder_module,component_candidate,generated_needs_review,generated_model,airspace transponder module,airspace transponder module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,airspace_transponder_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_airspace_safety_flight_termination_relay,component_candidate,generated_needs_review,generated_model,flight termination relay,flight termination relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,flight_termination_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_airspace_safety_geofence_database,component_candidate,generated_needs_review,generated_model,geofence database,geofence database is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,geofence_database,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_airspace_safety_lost_link_failsafe,component_candidate,generated_needs_review,generated_model,lost-link failsafe,lost-link failsafe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,lost_link_failsafe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_ground_handling_safety_battery_handling_placard,component_candidate,generated_needs_review,generated_model,battery handling placard,battery handling placard is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,battery_handling_placard,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_ground_handling_safety_launch_arming_interlock,component_candidate,generated_needs_review,generated_model,launch arming interlock,launch arming interlock is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,launch_arming_interlock,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_ground_handling_safety_propulsion_safety_pin_set,component_candidate,generated_needs_review,generated_model,propulsion safety pin set,propulsion safety pin set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,propulsion_safety_pin_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_ground_handling_safety_recovery_inspection_checklist,component_candidate,generated_needs_review,generated_model,recovery inspection checklist,recovery inspection checklist is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,safety_protection,recovery_inspection_checklist,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_airdata_weather_sensors_humidity_frost_sensor,component_candidate,generated_needs_review,generated_model,humidity frost sensor,humidity frost sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,humidity_frost_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_airdata_weather_sensors_outside_air_temperature_probe,component_candidate,generated_needs_review,generated_model,outside air temperature probe,outside air temperature probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,outside_air_temperature_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_airdata_weather_sensors_pitot_static_probe,component_candidate,generated_needs_review,generated_model,pitot static probe,pitot static probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,pitot_static_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_airdata_weather_sensors_wind_estimation_filter,component_candidate,generated_needs_review,generated_model,wind estimation filter,wind estimation filter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,wind_estimation_filter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_navigation_suite_barometric_altitude_sensor,component_candidate,generated_needs_review,generated_model,barometric altitude sensor,barometric altitude sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,barometric_altitude_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_navigation_suite_precision_timebase_module,component_candidate,generated_needs_review,generated_model,precision timebase module,precision timebase module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,precision_timebase_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_navigation_suite_sun_sensor_pair,component_candidate,generated_needs_review,generated_model,sun sensor pair,sun sensor pair is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,sun_sensor_pair,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_structural_health_sensing_spar_temperature_sensor,component_candidate,generated_needs_review,generated_model,spar temperature sensor,spar temperature sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,spar_temperature_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_structural_health_sensing_structural_health_recorder,component_candidate,generated_needs_review,generated_model,structural health recorder,structural health recorder is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,structural_health_recorder,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_structural_health_sensing_vibration_accelerometer,component_candidate,generated_needs_review,generated_model,vibration accelerometer,vibration accelerometer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,vibration_accelerometer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_structural_health_sensing_wing_strain_gauge_strip,component_candidate,generated_needs_review,generated_model,wing strain gauge strip,wing strain gauge strip is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,sensing_instrumentation,wing_strain_gauge_strip,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_payload_bay_structure_access_panel_latch_set,component_candidate,generated_needs_review,generated_model,access panel latch set,access panel latch set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,structure_containment,access_panel_latch_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_payload_bay_structure_avionics_tray,component_candidate,generated_needs_review,generated_model,avionics tray,avionics tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,structure_containment,avionics_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_payload_bay_structure_mass_balance_bracket,component_candidate,generated_needs_review,generated_model,mass balance bracket,mass balance bracket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.haps,,,,structure_containment,mass_balance_bracket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
