id,lineId,componentWordId,description,priority,quantity,unit,traceStatus,ledgerStatus,duplicateResolution,supplier,manufacturer,mpn,unitCostGbp,totalCostGbp,sourceRef,sourceReferenceClass,sourceReferenceStatus,sourceQualityIssues,supplierClaim,manufacturerClaim,mpnClaim,unitCostClaim,sourceBackedRequiredClaims,missingRequiredClaims,provenanceViolations,canDisplayCandidate,canDisplayPricedReview,canUseForProcurement,requiredAction
bom-trace:control_compute_communication_operator_alarm_logic_batch_acknowledge_button,control_compute_communication_operator_alarm_logic_batch_acknowledge_button,batch_acknowledge_button,batch acknowledge button,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_control_power_panel_rcd_mains_isolator,power_distribution_control_power_panel_rcd_mains_isolator,rcd_mains_isolator,RCD mains isolator,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_control_power_panel_24_v_dc_power_supply,power_distribution_control_power_panel_24_v_dc_power_supply,24_v_dc_power_supply,24 V DC power supply,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_control_power_panel_terminal_block_rail,power_distribution_control_power_panel_terminal_block_rail,terminal_block_rail,terminal block rail,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_control_power_panel_panel_earth_bar,power_distribution_control_power_panel_panel_earth_bar,panel_earth_bar,panel earth bar,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_actuator_power_feeds_pump_power_distribution_loom,power_distribution_actuator_power_feeds_pump_power_distribution_loom,pump_power_distribution_loom,pump power distribution loom,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_actuator_power_feeds_agitation_drive_breaker,power_distribution_actuator_power_feeds_agitation_drive_breaker,agitation_drive_breaker,agitation drive breaker,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_actuator_power_feeds_heater_output_relay,power_distribution_actuator_power_feeds_heater_output_relay,heater_output_relay,heater output relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_actuator_power_feeds_cable_gland_plate,power_distribution_actuator_power_feeds_cable_gland_plate,cable_gland_plate,cable gland plate,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_backup_power_and_shutdown_ups_buffer_module,power_distribution_backup_power_and_shutdown_ups_buffer_module,ups_buffer_module,UPS buffer module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_backup_power_and_shutdown_safe_shutdown_relay,power_distribution_backup_power_and_shutdown_safe_shutdown_relay,safe_shutdown_relay,safe shutdown relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_backup_power_and_shutdown_power_fail_input_module,power_distribution_backup_power_and_shutdown_power_fail_input_module,power_fail_input_module,power-fail input module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:power_distribution_backup_power_and_shutdown_shutdown_status_lamp,power_distribution_backup_power_and_shutdown_shutdown_status_lamp,shutdown_status_lamp,shutdown status lamp,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_sterile_pressure_safety_single_use_pressure_relief_valve,safety_protection_sterile_pressure_safety_single_use_pressure_relief_valve,single_use_pressure_relief_valve,single-use pressure relief valve,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_sterile_pressure_safety_vent_filter_integrity_tag,safety_protection_sterile_pressure_safety_vent_filter_integrity_tag,vent_filter_integrity_tag,vent filter integrity tag,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_sterile_pressure_safety_pressure_alarm_relay,safety_protection_sterile_pressure_safety_pressure_alarm_relay,pressure_alarm_relay,pressure alarm relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_sterile_pressure_safety_bag_burst_shield,safety_protection_sterile_pressure_safety_bag_burst_shield,bag_burst_shield,bag burst shield,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_aseptic_setup_controls_sterile_connection_checklist_card,safety_protection_aseptic_setup_controls_sterile_connection_checklist_card,sterile_connection_checklist_card,sterile connection checklist card,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_aseptic_setup_controls_connector_tamper_seal_set,safety_protection_aseptic_setup_controls_connector_tamper_seal_set,connector_tamper_seal_set,connector tamper seal set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_aseptic_setup_controls_pre_use_integrity_test_kit,safety_protection_aseptic_setup_controls_pre_use_integrity_test_kit,pre_use_integrity_test_kit,pre-use integrity test kit,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_aseptic_setup_controls_operator_gowning_placard,safety_protection_aseptic_setup_controls_operator_gowning_placard,operator_gowning_placard,operator gowning placard,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_operator_electrical_safety_emergency_stop_button,safety_protection_operator_electrical_safety_emergency_stop_button,emergency_stop_button,emergency stop button,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_operator_electrical_safety_door_interlock_switch,safety_protection_operator_electrical_safety_door_interlock_switch,door_interlock_switch,door interlock switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_operator_electrical_safety_leak_tray_float_switch,safety_protection_operator_electrical_safety_leak_tray_float_switch,leak_tray_float_switch,leak tray float switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:safety_protection_operator_electrical_safety_protective_earth_test_point,safety_protection_operator_electrical_safety_protective_earth_test_point,protective_earth_test_point,protective earth test point,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_single_use_setup_bag_loading_fixture,maintenance_serviceability_single_use_setup_bag_loading_fixture,bag_loading_fixture,bag loading fixture,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_single_use_setup_tube_routing_template,maintenance_serviceability_single_use_setup_tube_routing_template,tube_routing_template,tube routing template,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_single_use_setup_connector_cap_organiser,maintenance_serviceability_single_use_setup_connector_cap_organiser,connector_cap_organiser,connector cap organiser,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_single_use_setup_setup_verification_barcode_sheet,maintenance_serviceability_single_use_setup_setup_verification_barcode_sheet,setup_verification_barcode_sheet,setup verification barcode sheet,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_sensor_calibration_access_ph_calibration_buffer_holder,maintenance_serviceability_sensor_calibration_access_ph_calibration_buffer_holder,ph_calibration_buffer_holder,pH calibration buffer holder,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_sensor_calibration_access_do_zero_span_adapter,maintenance_serviceability_sensor_calibration_access_do_zero_span_adapter,do_zero_span_adapter,DO zero span adapter,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_sensor_calibration_access_calibration_data_entry_hmi_page,maintenance_serviceability_sensor_calibration_access_calibration_data_entry_hmi_page,calibration_data_entry_hmi_page,calibration data entry HMI page,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_sensor_calibration_access_sensor_replacement_guide_label,maintenance_serviceability_sensor_calibration_access_sensor_replacement_guide_label,sensor_replacement_guide_label,sensor replacement guide label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_cleaning_turnaround_wipe_down_kit_holder,maintenance_serviceability_cleaning_turnaround_wipe_down_kit_holder,wipe_down_kit_holder,wipe-down kit holder,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_cleaning_turnaround_spill_tray_liner,maintenance_serviceability_cleaning_turnaround_spill_tray_liner,spill_tray_liner,spill tray liner,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_cleaning_turnaround_spent_bag_removal_cart_interface,maintenance_serviceability_cleaning_turnaround_spent_bag_removal_cart_interface,spent_bag_removal_cart_interface,spent bag removal cart interface,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_cleaning_turnaround_turnaround_checklist_card,maintenance_serviceability_cleaning_turnaround_turnaround_checklist_card,turnaround_checklist_card,turnaround checklist card,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
