id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:maintenance_serviceability_inspection_points_fastener_witness_paint,component_candidate,generated_needs_review,generated_model,fastener witness paint,fastener witness paint is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,maintenance_serviceability,fastener_witness_paint,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_inspection_points_payload_latch_witness_mark,component_candidate,generated_needs_review,generated_model,payload latch witness mark,payload latch witness mark is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,maintenance_serviceability,payload_latch_witness_mark,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_transport_storage_desiccant_storage_pouch,component_candidate,generated_needs_review,generated_model,desiccant storage pouch,desiccant storage pouch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,maintenance_serviceability,desiccant_storage_pouch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_transport_storage_foam_transport_case,component_candidate,generated_needs_review,generated_model,foam transport case,foam transport case is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,maintenance_serviceability,foam_transport_case,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_transport_storage_gimbal_transport_lock,component_candidate,generated_needs_review,generated_model,gimbal transport lock,gimbal transport lock is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,maintenance_serviceability,gimbal_transport_lock,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_transport_storage_propeller_guard_sleeve,component_candidate,generated_needs_review,generated_model,propeller guard sleeve,propeller guard sleeve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,maintenance_serviceability,propeller_guard_sleeve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_main_power_bus_anti_spark_loop_key,component_candidate,generated_needs_review,generated_model,anti-spark loop key,anti-spark loop key is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,anti_spark_loop_key,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_main_power_bus_copper_bus_plane,component_candidate,generated_needs_review,generated_model,copper bus plane,copper bus plane is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,copper_bus_plane,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_main_power_bus_main_fuse_link,component_candidate,generated_needs_review,generated_model,main fuse link,main fuse link is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,main_fuse_link,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_main_power_bus_power_distribution_pcb,component_candidate,generated_needs_review,generated_model,power distribution PCB,power distribution PCB is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,power_distribution_pcb,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_voltage_regulation_12_v_payload_regulator,component_candidate,generated_needs_review,generated_model,12 V payload regulator,12 V payload regulator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,12_v_payload_regulator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_voltage_regulation_5_v_bec_regulator,component_candidate,generated_needs_review,generated_model,5 V BEC regulator,5 V BEC regulator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,5_v_bec_regulator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_voltage_regulation_lc_noise_filter,component_candidate,generated_needs_review,generated_model,LC noise filter,LC noise filter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,lc_noise_filter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_voltage_regulation_rail_status_led,component_candidate,generated_needs_review,generated_model,rail status LED,rail status LED is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,rail_status_led,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_wiring_harness_braided_cable_sleeve,component_candidate,generated_needs_review,generated_model,braided cable sleeve,braided cable sleeve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,braided_cable_sleeve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_wiring_harness_jst_signal_harness,component_candidate,generated_needs_review,generated_model,JST signal harness,JST signal harness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,jst_signal_harness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_wiring_harness_silicone_power_lead_set,component_candidate,generated_needs_review,generated_model,silicone power lead set,silicone power lead set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,silicone_power_lead_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_wiring_harness_strain_relief_clip_set,component_candidate,generated_needs_review,generated_model,strain relief clip set,strain relief clip set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,power_distribution,strain_relief_clip_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_arming_interlocks_arming_switch,component_candidate,generated_needs_review,generated_model,arming switch,arming switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,arming_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_arming_interlocks_motor_inhibit_logic,component_candidate,generated_needs_review,generated_model,motor inhibit logic,motor inhibit logic is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,motor_inhibit_logic,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_arming_interlocks_preflight_checklist_tag,component_candidate,generated_needs_review,generated_model,preflight checklist tag,preflight checklist tag is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,preflight_checklist_tag,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_arming_interlocks_status_buzzer,component_candidate,generated_needs_review,generated_model,status buzzer,status buzzer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,status_buzzer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_battery_safety_charge_log_sheet,component_candidate,generated_needs_review,generated_model,charge log sheet,charge log sheet is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,charge_log_sheet,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_battery_safety_fire_resistant_battery_pouch,component_candidate,generated_needs_review,generated_model,fire-resistant battery pouch,fire-resistant battery pouch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,fire_resistant_battery_pouch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_battery_safety_pack_swelling_gauge,component_candidate,generated_needs_review,generated_model,pack swelling gauge,pack swelling gauge is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,pack_swelling_gauge,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_battery_safety_thermal_warning_label,component_candidate,generated_needs_review,generated_model,thermal warning label,thermal warning label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,thermal_warning_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_lost_link_response_flight_termination_setting,component_candidate,generated_needs_review,generated_model,flight termination setting,flight termination setting is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,flight_termination_setting,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_lost_link_response_geofence_configuration,component_candidate,generated_needs_review,generated_model,geofence configuration,geofence configuration is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,geofence_configuration,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_lost_link_response_low_battery_landing_logic,component_candidate,generated_needs_review,generated_model,low battery landing logic,low battery landing logic is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,low_battery_landing_logic,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_lost_link_response_return_to_home_failsafe,component_candidate,generated_needs_review,generated_model,return-to-home failsafe,return-to-home failsafe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,safety_protection,return_to_home_failsafe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_camera_payload_camera_control_cable,component_candidate,generated_needs_review,generated_model,camera control cable,camera control cable is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,camera_control_cable,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_camera_payload_lens_protection_hood,component_candidate,generated_needs_review,generated_model,lens protection hood,lens protection hood is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,lens_protection_hood,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_camera_payload_microsd_media_card,component_candidate,generated_needs_review,generated_model,microSD media card,microSD media card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,microsd_media_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_camera_payload_three_axis_gimbal,component_candidate,generated_needs_review,generated_model,three-axis gimbal,three-axis gimbal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,three_axis_gimbal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_health_sensing_avionics_temperature_probe,component_candidate,generated_needs_review,generated_model,avionics temperature probe,avionics temperature probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,avionics_temperature_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_health_sensing_landing_contact_switch,component_candidate,generated_needs_review,generated_model,landing contact switch,landing contact switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,landing_contact_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_health_sensing_payload_presence_switch,component_candidate,generated_needs_review,generated_model,payload presence switch,payload presence switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,payload_presence_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_health_sensing_vibration_monitor_pad,component_candidate,generated_needs_review,generated_model,vibration monitor pad,vibration monitor pad is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,vibration_monitor_pad,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_navigation_sensors_airspeed_estimate_port,component_candidate,generated_needs_review,generated_model,airspeed estimate port,airspeed estimate port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,airspeed_estimate_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_navigation_sensors_magnetometer_module,component_candidate,generated_needs_review,generated_model,magnetometer module,magnetometer module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,magnetometer_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_navigation_sensors_optical_flow_sensor,component_candidate,generated_needs_review,generated_model,optical flow sensor,optical flow sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,optical_flow_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_navigation_sensors_rangefinder_altimeter,component_candidate,generated_needs_review,generated_model,rangefinder altimeter,rangefinder altimeter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,sensing_instrumentation,rangefinder_altimeter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_battery_mounting_anti_slip_battery_pad,component_candidate,generated_needs_review,generated_model,anti-slip battery pad,anti-slip battery pad is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,anti_slip_battery_pad,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_battery_mounting_battery_retention_strap,component_candidate,generated_needs_review,generated_model,battery retention strap,battery retention strap is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,battery_retention_strap,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_battery_mounting_battery_tray,component_candidate,generated_needs_review,generated_model,battery tray,battery tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,battery_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_battery_mounting_pack_latch_sensor,component_candidate,generated_needs_review,generated_model,pack latch sensor,pack latch sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,pack_latch_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_carbon_airframe_arm_folding_hinge,component_candidate,generated_needs_review,generated_model,arm folding hinge,arm folding hinge is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,arm_folding_hinge,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_carbon_airframe_carbon_fibre_arm_tube,component_candidate,generated_needs_review,generated_model,carbon fibre arm tube,carbon fibre arm tube is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,carbon_fibre_arm_tube,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_carbon_airframe_centre_plate_pair,component_candidate,generated_needs_review,generated_model,centre plate pair,centre plate pair is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,centre_plate_pair,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_carbon_airframe_landing_gear_strut,component_candidate,generated_needs_review,generated_model,landing gear strut,landing gear strut is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,landing_gear_strut,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_payload_mounting_camera_gimbal_mount_plate,component_candidate,generated_needs_review,generated_model,camera gimbal mount plate,camera gimbal mount plate is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,camera_gimbal_mount_plate,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_payload_mounting_payload_cg_adjustment_rail,component_candidate,generated_needs_review,generated_model,payload CG adjustment rail,payload CG adjustment rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,payload_cg_adjustment_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_payload_mounting_payload_quick_release_latch,component_candidate,generated_needs_review,generated_model,payload quick-release latch,payload quick-release latch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,payload_quick_release_latch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_payload_mounting_rubber_vibration_damper,component_candidate,generated_needs_review,generated_model,rubber vibration damper,rubber vibration damper is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.drone,,,,structure_containment,rubber_vibration_damper,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
module_allocation:actuation_kinematics,module_allocation,generated_needs_review,generated_model,Propulsion And Flight Actuation,"Propulsion And Flight Actuation is a top-level functional module: Generates lift, yaw and manoeuvre authority through motor, ESC and propeller groups.",,,,duration_minutes,actuation_kinematics,brushless_motors; motor_mounting_screw_set; motor_phase_lead_set; motor_bearing_shield; esc; esc_cooling_plate; pwm_signal_harness; current_telemetry_line; esc_conformal_coating; propeller_set; propeller_hub_adapter; propeller_lock_nut; spare_propeller_pouch,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:control_compute_communication,module_allocation,generated_needs_review,generated_model,Flight Control Compute And Communications,"Flight Control Compute And Communications is a top-level functional module: Runs stabilisation, navigation, command link and failsafe behaviours.",,,,duration_minutes,control_compute_communication,flight_controller; imu_vibration_isolation_mount; barometer_foam_cover; sd_card_flight_logger; failsafe_firmware_profile; radio_and_gnss_link; gnss_antenna_mast; rc_receiver; telemetry_radio_module; antenna_diversity_mount; low_latency_video_transmitter; video_antenna_pair; hdmi_micro_cable; video_power_filter,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:energy_storage_source,module_allocation,generated_needs_review,generated_model,Flight Energy Storage,Flight Energy Storage is a top-level functional module: Stores mission energy and supplies high-current propulsion and avionics loads.,,,,duration_minutes,energy_storage_source,flight_battery_pack; high_discharge_cell_group; battery_management_pcb; xt90_anti_spark_connector; pack_temperature_sensor; power_module_shunt; voltage_divider_board; low_voltage_alarm_output; battery_telemetry_connector; balance_charge_harness; charging_cradle; pack_id_label; transport_storage_case_insert,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:hmi_ergonomics,module_allocation,generated_needs_review,generated_model,Ground Operator Interface,"Ground Operator Interface is a top-level functional module: Presents mission status, camera framing and preflight instructions to the operator.",,,,,hmi_ergonomics,handheld_transmitter; ground_station_tablet; sun_hood; controller_neck_strap; aircraft_id_label; propeller_rotation_label; payload_mass_placard; preflight_checklist_card,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:maintenance_serviceability,module_allocation,generated_needs_review,generated_model,Field Maintenance And Serviceability,"Field Maintenance And Serviceability is a top-level functional module: Supports rapid propeller, arm, battery and payload service between flights.",,,,,maintenance_serviceability,spare_arm_clamp; motor_alignment_gauge; propeller_torque_tool; field_fastener_kit; crack_inspection_marker; fastener_witness_paint; battery_cycle_counter_label; payload_latch_witness_mark; foam_transport_case; propeller_guard_sleeve; gimbal_transport_lock; desiccant_storage_pouch,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:power_distribution,module_allocation,generated_needs_review,generated_model,Aircraft Power Distribution,"Aircraft Power Distribution is a top-level functional module: Routes battery power to propulsion, avionics and payload through protected low-mass paths.",,,,,power_distribution,power_distribution_pcb; copper_bus_plane; main_fuse_link; anti_spark_loop_key; 5_v_bec_regulator; 12_v_payload_regulator; lc_noise_filter; rail_status_led; silicone_power_lead_set; jst_signal_harness; braided_cable_sleeve; strain_relief_clip_set,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:safety_protection,module_allocation,generated_needs_review,generated_model,Flight Safety And Containment,"Flight Safety And Containment is a top-level functional module: Reduces injury, runaway, battery and lost-link risks before and during flight.",,,,,safety_protection,arming_switch; status_buzzer; motor_inhibit_logic; preflight_checklist_tag; return_to_home_failsafe; geofence_configuration; low_battery_landing_logic; flight_termination_setting; fire_resistant_battery_pouch; pack_swelling_gauge; charge_log_sheet; thermal_warning_label,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:sensing_instrumentation,module_allocation,generated_needs_review,generated_model,Navigation And Cinematography Sensing,"Navigation And Cinematography Sensing is a top-level functional module: Captures video, inertial state and environmental data needed for controlled flight.",,,,,sensing_instrumentation,4k_camera_payload; three_axis_gimbal; camera_control_cable; lens_protection_hood; microsd_media_card; magnetometer_module; rangefinder_altimeter; optical_flow_sensor; airspeed_estimate_port; vibration_monitor_pad; payload_presence_switch; avionics_temperature_probe; landing_contact_switch,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:structure_containment,module_allocation,generated_needs_review,generated_model,Airframe Structure And Payload Mounting,"Airframe Structure And Payload Mounting is a top-level functional module: Carries propulsion, battery and camera payload while targeting roughly 40 minutes of flight endurance.",,,,,structure_containment,carbon_airframe; carbon_fibre_arm_tube; centre_plate_pair; arm_folding_hinge; landing_gear_strut; camera_gimbal_mount_plate; rubber_vibration_damper; payload_quick_release_latch; payload_cg_adjustment_rail; battery_tray; battery_retention_strap; anti_slip_battery_pad; pack_latch_sensor,false,true,"Accept, correct or reject the module allocation through engineering review."
regulatory_standard:CE-EMC,regulatory_standard,generated_needs_review,class_pack,CE-EMC,CE-EMC: CE electromagnetic compatibility is relevant in UK/EU.,class_pack:drone.class_pack,,,,,,false,true,EMC test plan and declarations.
regulatory_standard:UK-UAS,regulatory_standard,generated_needs_review,class_pack,UK-UAS,UK-UAS: UK unmanned aircraft operating rules is relevant in UK.,class_pack:drone.class_pack,,,,,,false,true,"Mass, geofencing and operating-category evidence."
risk_hazard:1,risk_hazard,generated_needs_review,class_pack,Loss of propulsion,Loss of propulsion has provisional RPN 135 with mitigation: Motor health monitoring and conservative payload limits.,,,,,,,false,true,"Review severity, occurrence, detection and mitigation with a domain reviewer before publication."
risk_hazard:2,risk_hazard,generated_needs_review,class_pack,Battery thermal event,"Battery thermal event has provisional RPN 96 with mitigation: Pack protection, charging limits and enclosure venting.",,,,,,,false,true,"Review severity, occurrence, detection and mitigation with a domain reviewer before publication."
submodule_allocation:actuation_kinematics:esc_stack,submodule_allocation,generated_needs_review,generated_model,Propulsion And Flight Actuation / ESC stack,ESC stack is allocated under Propulsion And Flight Actuation: Drives motors from flight-controller commands.,,,,duration_minutes,actuation_kinematics,esc; esc_cooling_plate; pwm_signal_harness; current_telemetry_line; esc_conformal_coating,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:actuation_kinematics:motor_sets,submodule_allocation,generated_needs_review,generated_model,Propulsion And Flight Actuation / Motor sets,Motor sets is allocated under Propulsion And Flight Actuation: Convert electrical power into shaft torque.,,,,duration_minutes,actuation_kinematics,brushless_motors; motor_mounting_screw_set; motor_phase_lead_set; motor_bearing_shield,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:actuation_kinematics:propeller_sets,submodule_allocation,generated_needs_review,generated_model,Propulsion And Flight Actuation / Propeller sets,Propeller sets is allocated under Propulsion And Flight Actuation: Generate thrust and set acoustic/efficiency envelope.,,,,duration_minutes,actuation_kinematics,propeller_set; propeller_hub_adapter; propeller_lock_nut; spare_propeller_pouch,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:control_compute_communication:flight_controller_stack,submodule_allocation,generated_needs_review,generated_model,Flight Control Compute And Communications / Flight controller stack,Flight controller stack is allocated under Flight Control Compute And Communications: Stabilises aircraft and executes flight modes.,,,,duration_minutes,control_compute_communication,flight_controller; imu_vibration_isolation_mount; barometer_foam_cover; sd_card_flight_logger; failsafe_firmware_profile,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:control_compute_communication:radio_navigation_link,submodule_allocation,generated_needs_review,generated_model,Flight Control Compute And Communications / Radio and navigation link,"Radio and navigation link is allocated under Flight Control Compute And Communications: Provides pilot command, telemetry and positioning.",,,,duration_minutes,control_compute_communication,radio_and_gnss_link; gnss_antenna_mast; rc_receiver; telemetry_radio_module; antenna_diversity_mount,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:control_compute_communication:video_downlink,submodule_allocation,generated_needs_review,generated_model,Flight Control Compute And Communications / Video downlink,Video downlink is allocated under Flight Control Compute And Communications: Streams camera status and framing view to operator.,,,,duration_minutes,control_compute_communication,low_latency_video_transmitter; video_antenna_pair; hdmi_micro_cable; video_power_filter,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:energy_storage_source:charging_interface,submodule_allocation,generated_needs_review,generated_model,Flight Energy Storage / Charging interface,Charging interface is allocated under Flight Energy Storage: Supports safe pack charging and fleet rotation.,,,,duration_minutes,energy_storage_source,balance_charge_harness; charging_cradle; pack_id_label; transport_storage_case_insert,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:energy_storage_source:flight_battery_pack,submodule_allocation,generated_needs_review,generated_model,Flight Energy Storage / Flight battery pack,Flight battery pack is allocated under Flight Energy Storage: Provides swappable energy storage for flight operations.,,,,duration_minutes,energy_storage_source,flight_battery_pack; high_discharge_cell_group; battery_management_pcb; xt90_anti_spark_connector; pack_temperature_sensor,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:energy_storage_source:power_monitoring,submodule_allocation,generated_needs_review,generated_model,Flight Energy Storage / Power monitoring,Power monitoring is allocated under Flight Energy Storage: Measures pack current and voltage for endurance management.,,,,duration_minutes,energy_storage_source,power_module_shunt; voltage_divider_board; low_voltage_alarm_output; battery_telemetry_connector,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:hmi_ergonomics:ground_controller,submodule_allocation,generated_needs_review,generated_model,Ground Operator Interface / Ground controller,Ground controller is allocated under Ground Operator Interface: Gives pilot manual control and flight status.,,,,,hmi_ergonomics,handheld_transmitter; ground_station_tablet; sun_hood; controller_neck_strap,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:hmi_ergonomics:mission_labelling,submodule_allocation,generated_needs_review,generated_model,Ground Operator Interface / Mission labelling,"Mission labelling is allocated under Ground Operator Interface: Communicates safe setup, IDs and payload status.",,,,,hmi_ergonomics,aircraft_id_label; propeller_rotation_label; payload_mass_placard; preflight_checklist_card,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:maintenance_serviceability:field_repair_access,submodule_allocation,generated_needs_review,generated_model,Field Maintenance And Serviceability / Field repair access,Field repair access is allocated under Field Maintenance And Serviceability: Makes high-wear flight parts replaceable.,,,,,maintenance_serviceability,spare_arm_clamp; motor_alignment_gauge; propeller_torque_tool; field_fastener_kit,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:maintenance_serviceability:inspection_points,submodule_allocation,generated_needs_review,generated_model,Field Maintenance And Serviceability / Inspection points,Inspection points is allocated under Field Maintenance And Serviceability: Provides visible checks before launch.,,,,,maintenance_serviceability,crack_inspection_marker; fastener_witness_paint; battery_cycle_counter_label; payload_latch_witness_mark,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:maintenance_serviceability:transport_storage,submodule_allocation,generated_needs_review,generated_model,Field Maintenance And Serviceability / Transport and storage,Transport and storage is allocated under Field Maintenance And Serviceability: Protects aircraft between missions.,,,,,maintenance_serviceability,foam_transport_case; propeller_guard_sleeve; gimbal_transport_lock; desiccant_storage_pouch,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:power_distribution:main_power_bus,submodule_allocation,generated_needs_review,generated_model,Aircraft Power Distribution / Main power bus,Main power bus is allocated under Aircraft Power Distribution: Distributes pack current to ESCs and avionics converters.,,,,,power_distribution,power_distribution_pcb; copper_bus_plane; main_fuse_link; anti_spark_loop_key,false,true,Review component candidates and interface carriers for this submodule.
