id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:environmental_interface_thermal_air_path_cabinet_fan_tray,49,defer_candidate_sourcing,deferred,minor,environmental_interface_thermal_air_path_cabinet_fan_tray,cabinet_fan_tray,cabinet fan tray,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_thermal_air_path_exhaust_louvre_assembly,50,defer_candidate_sourcing,deferred,minor,environmental_interface_thermal_air_path_exhaust_louvre_assembly,exhaust_louvre_assembly,exhaust louvre assembly,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_thermal_air_path_inlet_filter_mat,51,defer_candidate_sourcing,deferred,minor,environmental_interface_thermal_air_path_inlet_filter_mat,inlet_filter_mat,inlet filter mat,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_weatherproofing_anti_condensation_heater,52,defer_candidate_sourcing,deferred,minor,environmental_interface_weatherproofing_anti_condensation_heater,anti_condensation_heater,anti-condensation heater,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_weatherproofing_cabinet_drain_grommet,53,defer_candidate_sourcing,deferred,minor,environmental_interface_weatherproofing_cabinet_drain_grommet,cabinet_drain_grommet,cabinet drain grommet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_weatherproofing_door_gasket_set,54,defer_candidate_sourcing,deferred,minor,environmental_interface_weatherproofing_door_gasket_set,door_gasket_set,door gasket set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_weatherproofing_uv_rated_cable_cover,55,defer_candidate_sourcing,deferred,minor,environmental_interface_weatherproofing_uv_rated_cable_cover,uv_rated_cable_cover,UV-rated cable cover,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_payment_identity_contactless_payment_terminal,56,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_payment_identity_contactless_payment_terminal,contactless_payment_terminal,contactless payment terminal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_payment_identity_privacy_label,57,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_payment_identity_privacy_label,privacy_label,privacy label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_payment_identity_receipt_qr_code_generator,58,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_payment_identity_receipt_qr_code_generator,receipt_qr_code_generator,receipt QR code generator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_payment_identity_rfid_reader_module,59,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_payment_identity_rfid_reader_module,rfid_reader_module,RFID reader module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_cable_guidance_accessibility_reach_label,60,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_cable_guidance_accessibility_reach_label,accessibility_reach_label,accessibility reach label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_cable_guidance_cable_park_indicator,61,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_cable_guidance_cable_park_indicator,cable_park_indicator,cable park indicator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_cable_guidance_connector_instruction_graphic,62,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_cable_guidance_connector_instruction_graphic,connector_instruction_graphic,connector instruction graphic,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_cable_guidance_session_stop_button,63,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_cable_guidance_session_stop_button,session_stop_button,session stop button,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_display_panel_audio_buzzer,64,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_display_panel_audio_buzzer,audio_buzzer,audio buzzer,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_display_panel_status_led_light_bar,65,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_display_panel_status_led_light_bar,status_led_light_bar,status LED light bar,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_display_panel_sunlight_readable_display_cover,66,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_display_panel_sunlight_readable_display_cover,sunlight_readable_display_cover,sunlight-readable display cover,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_user_display_panel_touchscreen_hmi_panel,67,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_user_display_panel_touchscreen_hmi_panel,touchscreen_hmi_panel,touchscreen HMI panel,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_access_commissioning_checklist_card,68,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_access_commissioning_checklist_card,commissioning_checklist_card,commissioning checklist card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_access_commissioning_terminal_block,69,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_access_commissioning_terminal_block,commissioning_terminal_block,commissioning terminal block,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_access_meter_test_port,70,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_access_meter_test_port,meter_test_port,meter test port,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_access_output_test_socket_cover,71,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_access_output_test_socket_cover,output_test_socket_cover,output test socket cover,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_remote_diagnostics_diagnostic_log_exporter,72,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_remote_diagnostics_diagnostic_log_exporter,diagnostic_log_exporter,diagnostic log exporter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_remote_diagnostics_health_telemetry_packet_schema,73,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_remote_diagnostics_health_telemetry_packet_schema,health_telemetry_packet_schema,health telemetry packet schema,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_remote_diagnostics_remote_firmware_update_agent,74,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_remote_diagnostics_remote_firmware_update_agent,remote_firmware_update_agent,remote firmware update agent,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_remote_diagnostics_service_vpn_profile,75,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_remote_diagnostics_service_vpn_profile,service_vpn_profile,service VPN profile,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_replaceable_modules_gateway_din_rail_carrier,76,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_replaceable_modules_gateway_din_rail_carrier,gateway_din_rail_carrier,gateway DIN rail carrier,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_replaceable_modules_quick_disconnect_coolant_fitting,77,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_replaceable_modules_quick_disconnect_coolant_fitting,quick_disconnect_coolant_fitting,quick-disconnect coolant fitting,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_replaceable_modules_slide_out_power_module_rail,78,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_replaceable_modules_slide_out_power_module_rail,slide_out_power_module_rail,slide-out power module rail,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_replaceable_modules_spare_fuse_and_link_kit,79,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_replaceable_modules_spare_fuse_and_link_kit,spare_fuse_and_link_kit,spare fuse and link kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_ac_input_switchgear_input_terminal_shroud,80,defer_candidate_sourcing,deferred,minor,power_distribution_ac_input_switchgear_input_terminal_shroud,input_terminal_shroud,input terminal shroud,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_ac_input_switchgear_lockable_ac_isolator,81,defer_candidate_sourcing,deferred,minor,power_distribution_ac_input_switchgear_lockable_ac_isolator,lockable_ac_isolator,lockable AC isolator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_ac_input_switchgear_surge_arrestor_cartridge,82,defer_candidate_sourcing,deferred,minor,power_distribution_ac_input_switchgear_surge_arrestor_cartridge,surge_arrestor_cartridge,surge arrestor cartridge,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_billing_metering_branch_meter_calibration_label,83,defer_candidate_sourcing,deferred,minor,power_distribution_billing_metering_branch_meter_calibration_label,meter_calibration_label,meter calibration label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_billing_metering_branch_meter_ct_shunt_set,84,defer_candidate_sourcing,deferred,minor,power_distribution_billing_metering_branch_meter_ct_shunt_set,meter_ct_shunt_set,meter CT shunt set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_billing_metering_branch_meter_seal_kit,85,defer_candidate_sourcing,deferred,minor,power_distribution_billing_metering_branch_meter_seal_kit,meter_seal_kit,meter seal kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_dc_output_switchgear_dc_output_fuse_carrier,86,defer_candidate_sourcing,deferred,minor,power_distribution_dc_output_switchgear_dc_output_fuse_carrier,dc_output_fuse_carrier,DC output fuse carrier,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_dc_output_switchgear_output_polarity_label,87,defer_candidate_sourcing,deferred,minor,power_distribution_dc_output_switchgear_output_polarity_label,output_polarity_label,output polarity label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_dc_output_switchgear_precharge_resistor_module,88,defer_candidate_sourcing,deferred,minor,power_distribution_dc_output_switchgear_precharge_resistor_module,precharge_resistor_module,precharge resistor module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_dc_fault_protection_dc_arc_detection_board,89,defer_candidate_sourcing,deferred,minor,safety_protection_dc_fault_protection_dc_arc_detection_board,dc_arc_detection_board,DC arc detection board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_dc_fault_protection_fault_discharge_resistor,90,defer_candidate_sourcing,deferred,minor,safety_protection_dc_fault_protection_fault_discharge_resistor,fault_discharge_resistor,fault discharge resistor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_dc_fault_protection_output_contactor_weld_check_circuit,91,defer_candidate_sourcing,deferred,minor,safety_protection_dc_fault_protection_output_contactor_weld_check_circuit,output_contactor_weld_check_circuit,output contactor weld check circuit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_emergency_stop_chain_door_interlock_switch,92,defer_candidate_sourcing,deferred,minor,safety_protection_emergency_stop_chain_door_interlock_switch,door_interlock_switch,door interlock switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_emergency_stop_chain_e_stop_mushroom_button,93,defer_candidate_sourcing,deferred,minor,safety_protection_emergency_stop_chain_e_stop_mushroom_button,e_stop_mushroom_button,E-stop mushroom button,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_emergency_stop_chain_safety_relay_module,94,defer_candidate_sourcing,deferred,minor,safety_protection_emergency_stop_chain_safety_relay_module,safety_relay_module,safety relay module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_user_access_protection_charging_status_beacon,95,defer_candidate_sourcing,deferred,minor,safety_protection_user_access_protection_charging_status_beacon,charging_status_beacon,charging status beacon,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_user_access_protection_protective_earth_continuity_strap,96,defer_candidate_sourcing,deferred,minor,safety_protection_user_access_protection_protective_earth_continuity_strap,protective_earth_continuity_strap,protective earth continuity strap,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_user_access_protection_safety_instruction_label,97,defer_candidate_sourcing,deferred,minor,safety_protection_user_access_protection_safety_instruction_label,safety_instruction_label,safety instruction label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_user_access_protection_touch_safe_connector_shutter,98,defer_candidate_sourcing,deferred,minor,safety_protection_user_access_protection_touch_safe_connector_shutter,touch_safe_connector_shutter,touch-safe connector shutter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_connector_sensing_cable_identification_resistor_reader,99,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_connector_sensing_cable_identification_resistor_reader,cable_identification_resistor_reader,cable identification resistor reader,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_connector_sensing_connector_latch_microswitch,100,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_connector_sensing_connector_latch_microswitch,connector_latch_microswitch,connector latch microswitch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_connector_sensing_handle_temperature_sensor,101,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_connector_sensing_handle_temperature_sensor,handle_temperature_sensor,handle temperature sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_connector_sensing_holster_presence_switch,102,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_connector_sensing_holster_presence_switch,holster_presence_switch,holster presence switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_energy_metering_dc_current_shunt,103,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_energy_metering_dc_current_shunt,dc_current_shunt,DC current shunt,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
