id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
submodule_allocation:energy_conversion_transduction:expansion_metering_stage,submodule_allocation,major,ready_for_review,Refrigerant Energy Conversion / Expansion metering stage,Do the component candidates and interfaces assigned to Expansion metering stage make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_conversion_transduction,expansion_metering_stage,electronic_expansion_valve; eev_stepper_harness; liquid_line_filter_drier; sight_glass_indicator,thermal_output_kw; cop,refrigerant_loop; control_bus; service_access,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:energy_conversion_transduction:refrigerant_manifold,submodule_allocation,major,ready_for_review,Refrigerant Energy Conversion / Refrigerant manifold,Do the component candidates and interfaces assigned to Refrigerant manifold make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_conversion_transduction,refrigerant_manifold,copper_refrigerant_tube_set; service_valve_pair; brazed_joint_sleeve_set; refrigerant_charge_label,thermal_output_kw; cop,refrigerant_loop; service_access,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:environmental_interface:defrost_condensate,submodule_allocation,major,ready_for_review,Outdoor Air Interface / Defrost and condensate path,Do the component candidates and interfaces assigned to Defrost and condensate path make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,defrost_condensate,condensate_drain_tray; trace_heater_cable; defrost_temperature_probe; drain_hose_barb,thermal_output_kw,condensate_drain; sensor_bus; service_access,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:environmental_interface:fan_air_path,submodule_allocation,major,ready_for_review,Outdoor Air Interface / Fan air path,Do the component candidates and interfaces assigned to Fan air path make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,fan_air_path,variable_speed_fan_assembly; ec_fan_motor_controller; fan_shroud; inlet_debris_screen,thermal_output_kw,airflow_path; control_bus; protective_earth,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:environmental_interface:outdoor_evaporator,submodule_allocation,major,ready_for_review,Outdoor Air Interface / Outdoor evaporator,Do the component candidates and interfaces assigned to Outdoor evaporator make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,outdoor_evaporator,outdoor_finned_evaporator_coil; coil_temperature_sensor; coil_guard_grille; hydrophilic_fin_coating,thermal_output_kw,refrigerant_loop; airflow_path; sensor_bus,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:hmi_ergonomics:alarm_and_user_guidance,submodule_allocation,major,ready_for_review,User And Installer Interface / Alarm and user guidance,Do the component candidates and interfaces assigned to Alarm and user guidance make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,hmi_ergonomics,alarm_and_user_guidance,alarm_relay_output; user_quick_start_label; fault_reset_button; qr_service_documentation_label,,alarm_bus; service_access,,
submodule_allocation:hmi_ergonomics:local_display,submodule_allocation,major,ready_for_review,User And Installer Interface / Local display,Do the component candidates and interfaces assigned to Local display make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,hmi_ergonomics,local_display,lcd_status_display; menu_button_membrane; weatherproof_display_window; mode_indicator_led_set,,control_bus; service_port,,
submodule_allocation:hmi_ergonomics:remote_thermostat_interface,submodule_allocation,major,ready_for_review,User And Installer Interface / Remote thermostat interface,Do the component candidates and interfaces assigned to Remote thermostat interface make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,hmi_ergonomics,remote_thermostat_interface,thermostat_input_terminal; modbus_room_controller_link; demand_signal_opto_isolator; installer_wiring_label,,control_bus; service_port,,
submodule_allocation:maintenance_serviceability:commissioning_ports,submodule_allocation,major,ready_for_review,Maintenance And Commissioning / Commissioning ports,Do the component candidates and interfaces assigned to Commissioning ports make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,commissioning_ports,refrigerant_service_port_cap_set; hydronic_drain_cock; pressure_gauge_pocket; commissioning_checklist_card,,service_access; refrigerant_loop; hydronic_loop,,
submodule_allocation:maintenance_serviceability:diagnostic_access,submodule_allocation,major,ready_for_review,Maintenance And Commissioning / Diagnostic access,Do the component candidates and interfaces assigned to Diagnostic access make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,diagnostic_access,diagnostic_test_header; fault_code_label; data_log_export_button; installer_handover_record,,service_port; sensor_bus; control_bus,,
submodule_allocation:maintenance_serviceability:filter_service,submodule_allocation,major,ready_for_review,Maintenance And Commissioning / Filter service,Do the component candidates and interfaces assigned to Filter service make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,filter_service,cleanable_y_strainer_basket; coil_cleaning_access_cover; service_interval_label; spare_gasket_kit,,service_access; hydronic_loop; airflow_path,,
submodule_allocation:mass_fluid_transport_process:circulation_pump_group,submodule_allocation,major,ready_for_review,Hydronic Heat Delivery / Circulation pump group,Do the component candidates and interfaces assigned to Circulation pump group make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,circulation_pump_group,hydronic_circulation_pump; pump_isolation_valve_pair; flow_proving_switch; strainer_filter,thermal_output_kw,hydronic_loop; control_bus; protective_earth,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:mass_fluid_transport_process:condenser_heat_exchanger,submodule_allocation,major,ready_for_review,Hydronic Heat Delivery / Condenser heat exchanger,Do the component candidates and interfaces assigned to Condenser heat exchanger make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,condenser_heat_exchanger,brazed_plate_heat_exchanger; plate_exchanger_insulation_jacket; water_outlet_temperature_sensor; refrigerant_outlet_temperature_sensor,thermal_output_kw,refrigerant_loop; hydronic_loop; sensor_bus,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:mass_fluid_transport_process:hydronic_safety_group,submodule_allocation,major,ready_for_review,Hydronic Heat Delivery / Hydronic safety group,Do the component candidates and interfaces assigned to Hydronic safety group make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,hydronic_safety_group,hydronic_safety_valve_kit; expansion_vessel; automatic_air_vent; fill_and_drain_valve_set,thermal_output_kw,hydronic_loop; pressure_relief; service_access,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:power_distribution:cable_management,submodule_allocation,major,ready_for_review,Electrical Power Distribution / Cable management,Do the component candidates and interfaces assigned to Cable management make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,cable_management,segregated_cable_duct; ip_rated_cable_gland_set; emc_ferrite_clamp_set; wiring_diagram_label,,service_access; sensor_bus; control_bus,,
submodule_allocation:power_distribution:internal_power_rails,submodule_allocation,major,ready_for_review,Electrical Power Distribution / Internal power rails,Do the component candidates and interfaces assigned to Internal power rails make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,internal_power_rails,24_v_dc_power_supply; terminal_rail_assembly; fused_auxiliary_terminal; protective_earth_bar,,mains_supply; control_bus; protective_earth,,
submodule_allocation:power_distribution:mains_input_protection,submodule_allocation,major,ready_for_review,Electrical Power Distribution / Mains input protection,Do the component candidates and interfaces assigned to Mains input protection make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,mains_input_protection,lockable_isolator_switch; mcb_breaker_set; rcd_protection_device; surge_protection_device,,mains_supply; protective_earth; service_access,,
submodule_allocation:safety_protection:electrical_safety,submodule_allocation,major,ready_for_review,Safety Protection / Electrical safety,Do the component candidates and interfaces assigned to Electrical safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,electrical_safety,earth_continuity_test_point; touch_safe_terminal_cover; over_temperature_cut_out; safety_compliance_label,,protective_earth; mains_supply; alarm_bus,,
submodule_allocation:safety_protection:hydronic_freeze_protection,submodule_allocation,major,ready_for_review,Safety Protection / Hydronic freeze protection,Do the component candidates and interfaces assigned to Hydronic freeze protection make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,hydronic_freeze_protection,anti_freeze_thermostat; backup_immersion_heater_relay; drain_down_instruction_label; glycol_compatibility_tag,,hydronic_loop; sensor_bus; control_bus,,
submodule_allocation:safety_protection:refrigerant_safety,submodule_allocation,major,ready_for_review,Safety Protection / Refrigerant safety,Do the component candidates and interfaces assigned to Refrigerant safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,refrigerant_safety,high_pressure_cut_out_switch; low_pressure_cut_out_switch; refrigerant_leak_alarm_output; refrigerant_warning_label,,refrigerant_loop; sensor_bus; alarm_bus,,
submodule_allocation:sensing_instrumentation:ambient_sensing,submodule_allocation,major,ready_for_review,Sensing Instrumentation / Ambient sensing,Do the component candidates and interfaces assigned to Ambient sensing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,ambient_sensing,ambient_temperature_sensor; ambient_humidity_sensor; air_pressure_switch; rain_ingress_sensor,cop,sensor_bus; airflow_path,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:sensing_instrumentation:refrigerant_sensing,submodule_allocation,major,ready_for_review,Sensing Instrumentation / Refrigerant sensing,Do the component candidates and interfaces assigned to Refrigerant sensing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,refrigerant_sensing,refrigerant_sensor_and_pressure_transducers; suction_temperature_probe; discharge_temperature_probe; refrigerant_leak_sensor,cop,sensor_bus; refrigerant_loop,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:sensing_instrumentation:water_sensing,submodule_allocation,major,ready_for_review,Sensing Instrumentation / Water sensing,Do the component candidates and interfaces assigned to Water sensing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,water_sensing,flow_temperature_sensor; return_temperature_sensor; flow_meter_cartridge; water_pressure_transducer,cop,sensor_bus; hydronic_loop,heatpump_cop_input_power; heatpump_refrigerant_hydronic_closure,
submodule_allocation:structure_containment:mounting_base,submodule_allocation,major,ready_for_review,Monobloc Structure And Containment / Mounting base,Do the component candidates and interfaces assigned to Mounting base make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,mounting_base,anti_vibration_foot_set; base_rail_pair; condensate_fall_spacer; lifting_lug_set,,mechanical_mounts; condensate_drain,,
submodule_allocation:structure_containment:service_access_panels,submodule_allocation,major,ready_for_review,Monobloc Structure And Containment / Service access panels,Do the component candidates and interfaces assigned to Service access panels make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,service_access_panels,removable_service_panel; hinged_controller_cover; quarter_turn_latch_set; service_clearance_label,,service_access,,
submodule_allocation:structure_containment:weatherproof_cabinet,submodule_allocation,major,ready_for_review,Monobloc Structure And Containment / Weatherproof cabinet,Do the component candidates and interfaces assigned to Weatherproof cabinet make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,weatherproof_cabinet,galvanised_steel_cabinet; powder_coated_access_panel; epdm_door_gasket; ip_rated_fastener_set,,airflow_path; service_access; protective_earth,,
