id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:environmental_interface_exhaust_filter_train_exhaust_heater_sleeve,component_candidate,generated_needs_review,generated_model,exhaust heater sleeve,exhaust heater sleeve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,environmental_interface,exhaust_heater_sleeve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_exhaust_filter_train_pressure_relief_indicator,component_candidate,generated_needs_review,generated_model,pressure relief indicator,pressure relief indicator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,environmental_interface,pressure_relief_indicator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_temperature_control_loop_cooling_plate,component_candidate,generated_needs_review,generated_model,cooling plate,cooling plate is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,environmental_interface,cooling_plate,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_temperature_control_loop_heater_blanket,component_candidate,generated_needs_review,generated_model,heater blanket,heater blanket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,environmental_interface,heater_blanket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_temperature_control_loop_thermal_interface_mat,component_candidate,generated_needs_review,generated_model,thermal interface mat,thermal interface mat is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,environmental_interface,thermal_interface_mat,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_cleaning_turnaround_spent_bag_removal_cart_interface,component_candidate,generated_needs_review,generated_model,spent bag removal cart interface,spent bag removal cart interface is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,spent_bag_removal_cart_interface,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_cleaning_turnaround_spill_tray_liner,component_candidate,generated_needs_review,generated_model,spill tray liner,spill tray liner is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,spill_tray_liner,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_cleaning_turnaround_turnaround_checklist_card,component_candidate,generated_needs_review,generated_model,turnaround checklist card,turnaround checklist card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,turnaround_checklist_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_cleaning_turnaround_wipe_down_kit_holder,component_candidate,generated_needs_review,generated_model,wipe-down kit holder,wipe-down kit holder is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,wipe_down_kit_holder,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_sensor_calibration_access_calibration_data_entry_hmi_page,component_candidate,generated_needs_review,generated_model,calibration data entry HMI page,calibration data entry HMI page is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,calibration_data_entry_hmi_page,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_sensor_calibration_access_do_zero_span_adapter,component_candidate,generated_needs_review,generated_model,DO zero span adapter,DO zero span adapter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,do_zero_span_adapter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_sensor_calibration_access_ph_calibration_buffer_holder,component_candidate,generated_needs_review,generated_model,pH calibration buffer holder,pH calibration buffer holder is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,ph_calibration_buffer_holder,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_sensor_calibration_access_sensor_replacement_guide_label,component_candidate,generated_needs_review,generated_model,sensor replacement guide label,sensor replacement guide label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,sensor_replacement_guide_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_single_use_setup_bag_loading_fixture,component_candidate,generated_needs_review,generated_model,bag loading fixture,bag loading fixture is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,bag_loading_fixture,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_single_use_setup_connector_cap_organiser,component_candidate,generated_needs_review,generated_model,connector cap organiser,connector cap organiser is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,connector_cap_organiser,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_single_use_setup_setup_verification_barcode_sheet,component_candidate,generated_needs_review,generated_model,setup verification barcode sheet,setup verification barcode sheet is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,setup_verification_barcode_sheet,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_single_use_setup_tube_routing_template,component_candidate,generated_needs_review,generated_model,tube routing template,tube routing template is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,maintenance_serviceability,tube_routing_template,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_feed_pump_manifold_feed_line_pinch_clamp,component_candidate,generated_needs_review,generated_model,feed line pinch clamp,feed line pinch clamp is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,feed_line_pinch_clamp,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_feed_pump_manifold_media_bag_hanger,component_candidate,generated_needs_review,generated_model,media bag hanger,media bag hanger is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,media_bag_hanger,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_feed_pump_manifold_pump_tubing_cassette_set,component_candidate,generated_needs_review,generated_model,pump tubing cassette set,pump tubing cassette set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,pump_tubing_cassette_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_harvest_sampling_path_harvest_transfer_tubing_set,component_candidate,generated_needs_review,generated_model,harvest transfer tubing set,harvest transfer tubing set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,harvest_transfer_tubing_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_harvest_sampling_path_low_hold_up_connector,component_candidate,generated_needs_review,generated_model,low-hold-up connector,low-hold-up connector is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,low_hold_up_connector,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_harvest_sampling_path_single_use_sample_valve,component_candidate,generated_needs_review,generated_model,single-use sample valve,single-use sample valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,single_use_sample_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_harvest_sampling_path_waste_collection_bag,component_candidate,generated_needs_review,generated_model,waste collection bag,waste collection bag is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,waste_collection_bag,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_sparger_gas_mixing_mass_flow_controller_bank,component_candidate,generated_needs_review,generated_model,mass-flow controller bank,mass-flow controller bank is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,mass_flow_controller_bank,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_sparger_gas_mixing_sparger_check_valve,component_candidate,generated_needs_review,generated_model,sparger check valve,sparger check valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,sparger_check_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_sparger_gas_mixing_sterile_gas_filter_capsule,component_candidate,generated_needs_review,generated_model,sterile gas filter capsule,sterile gas filter capsule is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,mass_fluid_transport_process,sterile_gas_filter_capsule,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_actuator_power_feeds_agitation_drive_breaker,component_candidate,generated_needs_review,generated_model,agitation drive breaker,agitation drive breaker is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,agitation_drive_breaker,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_actuator_power_feeds_cable_gland_plate,component_candidate,generated_needs_review,generated_model,cable gland plate,cable gland plate is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,cable_gland_plate,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_actuator_power_feeds_heater_output_relay,component_candidate,generated_needs_review,generated_model,heater output relay,heater output relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,heater_output_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_actuator_power_feeds_pump_power_distribution_loom,component_candidate,generated_needs_review,generated_model,pump power distribution loom,pump power distribution loom is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,pump_power_distribution_loom,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_backup_power_and_shutdown_power_fail_input_module,component_candidate,generated_needs_review,generated_model,power-fail input module,power-fail input module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,power_fail_input_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_backup_power_and_shutdown_safe_shutdown_relay,component_candidate,generated_needs_review,generated_model,safe shutdown relay,safe shutdown relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,safe_shutdown_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_backup_power_and_shutdown_shutdown_status_lamp,component_candidate,generated_needs_review,generated_model,shutdown status lamp,shutdown status lamp is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,shutdown_status_lamp,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_backup_power_and_shutdown_ups_buffer_module,component_candidate,generated_needs_review,generated_model,UPS buffer module,UPS buffer module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,ups_buffer_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_control_power_panel_24_v_dc_power_supply,component_candidate,generated_needs_review,generated_model,24 V DC power supply,24 V DC power supply is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,24_v_dc_power_supply,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_control_power_panel_panel_earth_bar,component_candidate,generated_needs_review,generated_model,panel earth bar,panel earth bar is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,panel_earth_bar,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_control_power_panel_rcd_mains_isolator,component_candidate,generated_needs_review,generated_model,RCD mains isolator,RCD mains isolator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,rcd_mains_isolator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_control_power_panel_terminal_block_rail,component_candidate,generated_needs_review,generated_model,terminal block rail,terminal block rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,power_distribution,terminal_block_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_aseptic_setup_controls_connector_tamper_seal_set,component_candidate,generated_needs_review,generated_model,connector tamper seal set,connector tamper seal set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,connector_tamper_seal_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_aseptic_setup_controls_operator_gowning_placard,component_candidate,generated_needs_review,generated_model,operator gowning placard,operator gowning placard is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,operator_gowning_placard,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_aseptic_setup_controls_pre_use_integrity_test_kit,component_candidate,generated_needs_review,generated_model,pre-use integrity test kit,pre-use integrity test kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,pre_use_integrity_test_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_aseptic_setup_controls_sterile_connection_checklist_card,component_candidate,generated_needs_review,generated_model,sterile connection checklist card,sterile connection checklist card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,sterile_connection_checklist_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_electrical_safety_door_interlock_switch,component_candidate,generated_needs_review,generated_model,door interlock switch,door interlock switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,door_interlock_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_electrical_safety_emergency_stop_button,component_candidate,generated_needs_review,generated_model,emergency stop button,emergency stop button is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,emergency_stop_button,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_electrical_safety_leak_tray_float_switch,component_candidate,generated_needs_review,generated_model,leak tray float switch,leak tray float switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,leak_tray_float_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_operator_electrical_safety_protective_earth_test_point,component_candidate,generated_needs_review,generated_model,protective earth test point,protective earth test point is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,protective_earth_test_point,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_pressure_safety_bag_burst_shield,component_candidate,generated_needs_review,generated_model,bag burst shield,bag burst shield is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,bag_burst_shield,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_pressure_safety_pressure_alarm_relay,component_candidate,generated_needs_review,generated_model,pressure alarm relay,pressure alarm relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,pressure_alarm_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_pressure_safety_single_use_pressure_relief_valve,component_candidate,generated_needs_review,generated_model,single-use pressure relief valve,single-use pressure relief valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,single_use_pressure_relief_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_pressure_safety_vent_filter_integrity_tag,component_candidate,generated_needs_review,generated_model,vent filter integrity tag,vent filter integrity tag is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,safety_protection,vent_filter_integrity_tag,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_do_ph_sensing_sensor_calibration_record_card,component_candidate,generated_needs_review,generated_model,sensor calibration record card,sensor calibration record card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,sensor_calibration_record_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_do_ph_sensing_sensor_patch_reader,component_candidate,generated_needs_review,generated_model,sensor patch reader,sensor patch reader is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,sensor_patch_reader,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_gas_flow_sensing_co2_analyser_cell,component_candidate,generated_needs_review,generated_model,CO2 analyser cell,CO2 analyser cell is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,co2_analyser_cell,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_gas_flow_sensing_exhaust_pressure_sensor,component_candidate,generated_needs_review,generated_model,exhaust pressure sensor,exhaust pressure sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,exhaust_pressure_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_gas_flow_sensing_gas_flow_sensor_set,component_candidate,generated_needs_review,generated_model,gas flow sensor set,gas flow sensor set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,gas_flow_sensor_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_gas_flow_sensing_oxygen_analyser_cell,component_candidate,generated_needs_review,generated_model,oxygen analyser cell,oxygen analyser cell is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,oxygen_analyser_cell,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_pressure_mass_temperature_sensing_bag_pressure_transducer,component_candidate,generated_needs_review,generated_model,bag pressure transducer,bag pressure transducer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,bag_pressure_transducer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_pressure_mass_temperature_sensing_culture_temperature_probe,component_candidate,generated_needs_review,generated_model,culture temperature probe,culture temperature probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,culture_temperature_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_pressure_mass_temperature_sensing_foam_detection_probe,component_candidate,generated_needs_review,generated_model,foam detection probe,foam detection probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,sensing_instrumentation,foam_detection_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_single_use_bag_chamber_bag_integrity_test_label,component_candidate,generated_needs_review,generated_model,bag integrity test label,bag integrity test label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,bag_integrity_test_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_single_use_bag_chamber_bag_support_tray,component_candidate,generated_needs_review,generated_model,bag support tray,bag support tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,bag_support_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_single_use_bag_chamber_port_clamp_set,component_candidate,generated_needs_review,generated_model,port clamp set,port clamp set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,port_clamp_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_sterile_connector_panel_aseptic_sampling_port,component_candidate,generated_needs_review,generated_model,aseptic sampling port,aseptic sampling port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,aseptic_sampling_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_sterile_connector_panel_clamp_rail,component_candidate,generated_needs_review,generated_model,clamp rail,clamp rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,clamp_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_sterile_connector_panel_connector_parking_bracket,component_candidate,generated_needs_review,generated_model,connector parking bracket,connector parking bracket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,connector_parking_bracket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_support_frame_load_path_levelling_foot_set,component_candidate,generated_needs_review,generated_model,levelling foot set,levelling foot set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,levelling_foot_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_support_frame_load_path_lifting_eye_kit,component_candidate,generated_needs_review,generated_model,lifting eye kit,lifting eye kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,lifting_eye_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_support_frame_load_path_load_cell_mounting_bracket_set,component_candidate,generated_needs_review,generated_model,load cell mounting bracket set,load cell mounting bracket set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,load_cell_mounting_bracket_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_support_frame_load_path_stainless_support_frame,component_candidate,generated_needs_review,generated_model,stainless support frame,stainless support frame is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.bioreactor,,,,structure_containment,stainless_support_frame,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
module_allocation:actuation_kinematics,module_allocation,generated_needs_review,generated_model,Mixing And Agitation,Mixing And Agitation is a top-level functional module: Transfers controllable mixing energy into the culture without compromising the disposable boundary.,,,,working_volume_l,actuation_kinematics,agitation_drive; magnetic_coupling_hub; drive_encoder; motor_mounting_plate; single_use_impeller_coupling; impeller_guard_insert; rocker_angle_stop; mixing_validation_coupon; motor_current_sensor; overspeed_interlock_input; drive_fault_relay; emergency_drive_stop_contactor,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:control_compute_communication,module_allocation,generated_needs_review,generated_model,Control Compute Communication,"Control Compute Communication is a top-level functional module: Runs recipe, process control, alarms, historian and batch-record communication.",,,,,control_compute_communication,bioreactor_controller; i_o_terminal_slice_set; control_enclosure; recipe_execution_firmware; batch_historian_module; audit_trail_storage; ethernet_switch; secure_time_source; alarm_annunciator; operator_hmi_panel; role_access_key_switch; batch_acknowledge_button,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:environmental_interface,module_allocation,generated_needs_review,generated_model,Thermal Gas Exhaust Interface,Thermal Gas Exhaust Interface is a top-level functional module: Controls culture temperature and sterile exhaust conditions.,,,,working_volume_l,environmental_interface,temperature_control_loop; heater_blanket; cooling_plate; thermal_interface_mat; exhaust_filter_and_pressure_relief_set; condensate_knock_out_bottle; exhaust_heater_sleeve; pressure_relief_indicator; ambient_temperature_probe; clean_zone_status_beacon; splash_guard_panel; wipe_down_surface_kit,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:maintenance_serviceability,module_allocation,generated_needs_review,generated_model,Setup Calibration And Service,"Setup Calibration And Service is a top-level functional module: Supports bag loading, sensor calibration, sterile turnaround and controlled service access.",,,,,maintenance_serviceability,bag_loading_fixture; tube_routing_template; connector_cap_organiser; setup_verification_barcode_sheet; ph_calibration_buffer_holder; do_zero_span_adapter; calibration_data_entry_hmi_page; sensor_replacement_guide_label; wipe_down_kit_holder; spill_tray_liner; spent_bag_removal_cart_interface; turnaround_checklist_card,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:mass_fluid_transport_process,module_allocation,generated_needs_review,generated_model,Media Gas And Harvest Transport,"Media Gas And Harvest Transport is a top-level functional module: Moves sterile media, feeds, harvest and process gases through controlled disposable paths.",,,,working_volume_l,mass_fluid_transport_process,peristaltic_feed_pump; pump_tubing_cassette_set; media_bag_hanger; feed_line_pinch_clamp; harvest_transfer_tubing_set; single_use_sample_valve; waste_collection_bag; low_hold_up_connector; sparger_and_gas_mix_manifold; mass_flow_controller_bank; sterile_gas_filter_capsule; sparger_check_valve,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:power_distribution,module_allocation,generated_needs_review,generated_model,Power Distribution,"Power Distribution is a top-level functional module: Supplies protected mains and low-voltage power to pumps, controller, agitation and thermal hardware.",,,,,power_distribution,rcd_mains_isolator; 24_v_dc_power_supply; terminal_block_rail; panel_earth_bar; pump_power_distribution_loom; agitation_drive_breaker; heater_output_relay; cable_gland_plate; ups_buffer_module; safe_shutdown_relay; power_fail_input_module; shutdown_status_lamp,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:safety_protection,module_allocation,generated_needs_review,generated_model,Aseptic And Pressure Safety,"Aseptic And Pressure Safety is a top-level functional module: Protects culture sterility, disposable pressure limits and operator exposure.",,,,,safety_protection,single_use_pressure_relief_valve; vent_filter_integrity_tag; pressure_alarm_relay; bag_burst_shield; sterile_connection_checklist_card; connector_tamper_seal_set; pre_use_integrity_test_kit; operator_gowning_placard; emergency_stop_button; door_interlock_switch; leak_tray_float_switch; protective_earth_test_point,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:sensing_instrumentation,module_allocation,generated_needs_review,generated_model,Process Sensing Instrumentation,Process Sensing Instrumentation is a top-level functional module: Measures culture and equipment state needed for closed-loop control and batch release evidence.,,,,,sensing_instrumentation,dissolved_oxygen_optical_sensor; single_use_ph_sensor; sensor_patch_reader; sensor_calibration_record_card; load_cell_set; bag_pressure_transducer; culture_temperature_probe; foam_detection_probe; gas_flow_sensor_set; exhaust_pressure_sensor; oxygen_analyser_cell; co2_analyser_cell,false,true,"Accept, correct or reject the module allocation through engineering review."
