id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:environmental_interface_inlet_outlet_management_front_inlet_grille,50,defer_candidate_sourcing,deferred,minor,environmental_interface_inlet_outlet_management_front_inlet_grille,front_inlet_grille,front inlet grille,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_inlet_outlet_management_rack_pressure_map_label,51,defer_candidate_sourcing,deferred,minor,environmental_interface_inlet_outlet_management_rack_pressure_map_label,rack_pressure_map_label,rack pressure map label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:environmental_interface_inlet_outlet_management_rear_exhaust_grille,52,defer_candidate_sourcing,deferred,minor,environmental_interface_inlet_outlet_management_rear_exhaust_grille,rear_exhaust_grille,rear exhaust grille,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_field_replaceable_units_accelerator_extraction_handle,53,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_replaceable_units_accelerator_extraction_handle,accelerator_extraction_handle,accelerator extraction handle,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_field_replaceable_units_drive_service_handle,54,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_replaceable_units_drive_service_handle,drive_service_handle,drive service handle,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_field_replaceable_units_hot_swap_fan_carrier,55,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_replaceable_units_hot_swap_fan_carrier,hot_swap_fan_carrier,hot-swap fan carrier,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_field_replaceable_units_psu_latch_mechanism,56,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_replaceable_units_psu_latch_mechanism,psu_latch_mechanism,PSU latch mechanism,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_rack_installation_airflow_blanking_panel,57,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_rack_installation_airflow_blanking_panel,airflow_blanking_panel,airflow blanking panel,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_rack_installation_cable_retention_comb,58,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_rack_installation_cable_retention_comb,cable_retention_comb,cable retention comb,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_rack_installation_rack_rail_kit,59,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_rack_installation_rack_rail_kit,rack_rail_kit,rack rail kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_rack_installation_rear_support_bracket,60,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_rack_installation_rear_support_bracket,rear_support_bracket,rear support bracket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_service_workflow_diagnostics_usb_key,61,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_service_workflow_diagnostics_usb_key,diagnostics_usb_key,diagnostics USB key,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_service_workflow_firmware_version_label,62,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_service_workflow_firmware_version_label,firmware_version_label,firmware version label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_service_workflow_service_checklist_card,63,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_service_workflow_service_checklist_card,service_checklist_card,service checklist card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_service_workflow_spare_screw_kit,64,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_service_workflow_spare_screw_kit,spare_screw_kit,spare screw kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_high_speed_network_network_link_led_board,65,defer_candidate_sourcing,deferred,minor,network_io_high_speed_network_network_link_led_board,network_link_led_board,network link LED board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_high_speed_network_nic_heatsink,66,defer_candidate_sourcing,deferred,minor,network_io_high_speed_network_nic_heatsink,nic_heatsink,NIC heatsink,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_high_speed_network_optical_transceiver_cage,67,defer_candidate_sourcing,deferred,minor,network_io_high_speed_network_optical_transceiver_cage,optical_transceiver_cage,optical transceiver cage,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_io_isolation_routing_cable_strain_relief_comb,68,defer_candidate_sourcing,deferred,minor,network_io_io_isolation_routing_cable_strain_relief_comb,cable_strain_relief_comb,cable strain relief comb,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_io_isolation_routing_emi_gasket_strip,69,defer_candidate_sourcing,deferred,minor,network_io_io_isolation_routing_emi_gasket_strip,emi_gasket_strip,EMI gasket strip,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_io_isolation_routing_service_loop_tie_set,70,defer_candidate_sourcing,deferred,minor,network_io_io_isolation_routing_service_loop_tie_set,service_loop_tie_set,service loop tie set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_io_isolation_routing_shielded_io_bracket,71,defer_candidate_sourcing,deferred,minor,network_io_io_isolation_routing_shielded_io_bracket,shielded_io_bracket,shielded IO bracket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_timing_ingest_data_ingest_connector,72,defer_candidate_sourcing,deferred,minor,network_io_timing_ingest_data_ingest_connector,data_ingest_connector,data ingest connector,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_timing_ingest_gpio_trigger_input,73,defer_candidate_sourcing,deferred,minor,network_io_timing_ingest_gpio_trigger_input,gpio_trigger_input,GPIO trigger input,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_timing_ingest_network_bypass_relay,74,defer_candidate_sourcing,deferred,minor,network_io_timing_ingest_network_bypass_relay,network_bypass_relay,network bypass relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:network_io_timing_ingest_ptp_timing_module,75,defer_candidate_sourcing,deferred,minor,network_io_timing_ingest_ptp_timing_module,ptp_timing_module,PTP timing module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_ac_input_conversion_ac_inlet_filter,76,defer_candidate_sourcing,deferred,minor,power_distribution_ac_input_conversion_ac_inlet_filter,ac_inlet_filter,AC inlet filter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_ac_input_conversion_input_fuse_holder,77,defer_candidate_sourcing,deferred,minor,power_distribution_ac_input_conversion_input_fuse_holder,input_fuse_holder,input fuse holder,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_ac_input_conversion_power_good_signal_harness,78,defer_candidate_sourcing,deferred,minor,power_distribution_ac_input_conversion_power_good_signal_harness,power_good_signal_harness,power-good signal harness,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_dc_rail_distribution_12_v_busbar,79,defer_candidate_sourcing,deferred,minor,power_distribution_dc_rail_distribution_12_v_busbar,12_v_busbar,12 V busbar,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_dc_rail_distribution_accelerator_power_harness,80,defer_candidate_sourcing,deferred,minor,power_distribution_dc_rail_distribution_accelerator_power_harness,accelerator_power_harness,accelerator power harness,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_dc_rail_distribution_fan_power_distribution_loom,81,defer_candidate_sourcing,deferred,minor,power_distribution_dc_rail_distribution_fan_power_distribution_loom,fan_power_distribution_loom,fan power distribution loom,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_dc_rail_distribution_hot_swap_controller,82,defer_candidate_sourcing,deferred,minor,power_distribution_dc_rail_distribution_hot_swap_controller,hot_swap_controller,hot-swap controller,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_hold_up_protection_brownout_detector,83,defer_candidate_sourcing,deferred,minor,power_distribution_hold_up_protection_brownout_detector,brownout_detector,brownout detector,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_hold_up_protection_current_shunt_module,84,defer_candidate_sourcing,deferred,minor,power_distribution_hold_up_protection_current_shunt_module,current_shunt_module,current shunt module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_hold_up_protection_efuse_channel_set,85,defer_candidate_sourcing,deferred,minor,power_distribution_hold_up_protection_efuse_channel_set,efuse_channel_set,eFuse channel set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_hold_up_protection_hold_up_capacitor_module,86,defer_candidate_sourcing,deferred,minor,power_distribution_hold_up_protection_hold_up_capacitor_module,hold_up_capacitor_module,hold-up capacitor module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_finger_safe_psu_cover,87,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_finger_safe_psu_cover,finger_safe_psu_cover,finger-safe PSU cover,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_insulation_barrier_sheet,88,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_insulation_barrier_sheet,insulation_barrier_sheet,insulation barrier sheet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_protective_earth_stud,89,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_protective_earth_stud,protective_earth_stud,protective earth stud,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_warning_label_set,90,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_warning_label_set,warning_label_set,warning label set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_secure_boot_chassis_tamper_switch,91,defer_candidate_sourcing,deferred,minor,safety_protection_secure_boot_chassis_tamper_switch,chassis_tamper_switch,chassis tamper switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_secure_boot_recovery_jumper_cover,92,defer_candidate_sourcing,deferred,minor,safety_protection_secure_boot_recovery_jumper_cover,recovery_jumper_cover,recovery jumper cover,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_secure_boot_secure_boot_policy,93,defer_candidate_sourcing,deferred,minor,safety_protection_secure_boot_secure_boot_policy,secure_boot_policy,secure boot policy,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_thermal_shutdown_fan_failure_interlock,94,defer_candidate_sourcing,deferred,minor,safety_protection_thermal_shutdown_fan_failure_interlock,fan_failure_interlock,fan failure interlock,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_thermal_shutdown_hardwired_shutdown_line,95,defer_candidate_sourcing,deferred,minor,safety_protection_thermal_shutdown_hardwired_shutdown_line,hardwired_shutdown_line,hardwired shutdown line,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_thermal_shutdown_overtemperature_latch,96,defer_candidate_sourcing,deferred,minor,safety_protection_thermal_shutdown_overtemperature_latch,overtemperature_latch,overtemperature latch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_thermal_shutdown_thermal_trip_relay,97,defer_candidate_sourcing,deferred,minor,safety_protection_thermal_shutdown_thermal_trip_relay,thermal_trip_relay,thermal trip relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_front_panel_status_alarm_buzzer,98,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_front_panel_status_alarm_buzzer,alarm_buzzer,alarm buzzer,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_front_panel_status_front_status_led_board,99,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_front_panel_status_front_status_led_board,front_status_led_board,front status LED board,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_front_panel_status_lcd_status_panel,100,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_front_panel_status_lcd_status_panel,lcd_status_panel,LCD status panel,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_front_panel_status_uid_button,101,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_front_panel_status_uid_button,uid_button,UID button,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_power_fan_telemetry_chassis_intrusion_switch,102,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_power_fan_telemetry_chassis_intrusion_switch,chassis_intrusion_switch,chassis intrusion switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_power_fan_telemetry_fan_tachometer_hub,103,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_power_fan_telemetry_fan_tachometer_hub,fan_tachometer_hub,fan tachometer hub,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_power_fan_telemetry_psu_pmbus_monitor,104,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_power_fan_telemetry_psu_pmbus_monitor,psu_pmbus_monitor,PSU PMBus monitor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_power_fan_telemetry_rail_current_monitor,105,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_power_fan_telemetry_rail_current_monitor,rail_current_monitor,rail current monitor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
