id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
submodule_allocation:actuation_kinematics:agitation_safety_feedback,submodule_allocation,major,ready_for_review,Mixing And Agitation / Agitation safety feedback,Do the component candidates and interfaces assigned to Agitation safety feedback make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,agitation_safety_feedback,motor_current_sensor; overspeed_interlock_input; drive_fault_relay; emergency_drive_stop_contactor,working_volume_l,mixing_drive; sensor_bus; alarm_bus,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:actuation_kinematics:mixing_impeller_interface,submodule_allocation,major,ready_for_review,Mixing And Agitation / Mixing impeller interface,Do the component candidates and interfaces assigned to Mixing impeller interface make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,mixing_impeller_interface,single_use_impeller_coupling; impeller_guard_insert; rocker_angle_stop; mixing_validation_coupon,working_volume_l,mixing_drive; sterile_boundary; service_access,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:control_compute_communication:batch_record_gateway,submodule_allocation,major,ready_for_review,Control Compute Communication / Batch record gateway,Do the component candidates and interfaces assigned to Batch record gateway make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,batch_record_gateway,batch_historian_module; audit_trail_storage; ethernet_switch; secure_time_source,,batch_record_network; service_port; sensor_bus,,
submodule_allocation:control_compute_communication:operator_alarm_logic,submodule_allocation,major,ready_for_review,Control Compute Communication / Operator and alarm logic,Do the component candidates and interfaces assigned to Operator and alarm logic make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,operator_alarm_logic,alarm_annunciator; operator_hmi_panel; role_access_key_switch; batch_acknowledge_button,,alarm_bus; control_bus; service_port,,
submodule_allocation:control_compute_communication:process_controller,submodule_allocation,major,ready_for_review,Control Compute Communication / Process controller,Do the component candidates and interfaces assigned to Process controller make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,process_controller,bioreactor_controller; i_o_terminal_slice_set; control_enclosure; recipe_execution_firmware,,control_bus; sensor_bus; pump_control; alarm_bus,,
submodule_allocation:environmental_interface:ambient_enclosure_conditions,submodule_allocation,major,ready_for_review,Thermal Gas Exhaust Interface / Ambient enclosure conditions,Do the component candidates and interfaces assigned to Ambient enclosure conditions make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,ambient_enclosure_conditions,ambient_temperature_probe; clean_zone_status_beacon; splash_guard_panel; wipe_down_surface_kit,working_volume_l,service_access; sensor_bus; alarm_bus,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:environmental_interface:exhaust_filter_train,submodule_allocation,major,ready_for_review,Thermal Gas Exhaust Interface / Exhaust filter train,Do the component candidates and interfaces assigned to Exhaust filter train make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,exhaust_filter_train,exhaust_filter_and_pressure_relief_set; condensate_knock_out_bottle; exhaust_heater_sleeve; pressure_relief_indicator,working_volume_l,exhaust_path; gas_path; sterile_boundary; pressure_relief,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:environmental_interface:temperature_control_loop,submodule_allocation,major,ready_for_review,Thermal Gas Exhaust Interface / Temperature control loop,Do the component candidates and interfaces assigned to Temperature control loop make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,temperature_control_loop,temperature_control_loop; heater_blanket; cooling_plate; thermal_interface_mat,working_volume_l,thermal_loop; control_bus; sensor_bus,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:maintenance_serviceability:cleaning_turnaround,submodule_allocation,major,ready_for_review,Setup Calibration And Service / Cleaning and turnaround,Do the component candidates and interfaces assigned to Cleaning and turnaround make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,cleaning_turnaround,wipe_down_kit_holder; spill_tray_liner; spent_bag_removal_cart_interface; turnaround_checklist_card,,service_access; batch_record_network,,
submodule_allocation:maintenance_serviceability:sensor_calibration_access,submodule_allocation,major,ready_for_review,Setup Calibration And Service / Sensor calibration access,Do the component candidates and interfaces assigned to Sensor calibration access make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,sensor_calibration_access,ph_calibration_buffer_holder; do_zero_span_adapter; calibration_data_entry_hmi_page; sensor_replacement_guide_label,,service_access; sensor_bus; sterile_fluid_path,,
submodule_allocation:maintenance_serviceability:single_use_setup,submodule_allocation,major,ready_for_review,Setup Calibration And Service / Single-use setup,Do the component candidates and interfaces assigned to Single-use setup make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,single_use_setup,bag_loading_fixture; tube_routing_template; connector_cap_organiser; setup_verification_barcode_sheet,,service_access; sterile_fluid_path; sterile_boundary,,
submodule_allocation:mass_fluid_transport_process:feed_pump_manifold,submodule_allocation,major,ready_for_review,Media Gas And Harvest Transport / Feed pump manifold,Do the component candidates and interfaces assigned to Feed pump manifold make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,feed_pump_manifold,peristaltic_feed_pump; pump_tubing_cassette_set; media_bag_hanger; feed_line_pinch_clamp,working_volume_l,sterile_fluid_path; pump_control; sensor_bus,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:mass_fluid_transport_process:harvest_sampling_path,submodule_allocation,major,ready_for_review,Media Gas And Harvest Transport / Harvest and sampling path,Do the component candidates and interfaces assigned to Harvest and sampling path make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,harvest_sampling_path,harvest_transfer_tubing_set; single_use_sample_valve; waste_collection_bag; low_hold_up_connector,working_volume_l,sterile_fluid_path; service_access; sensor_bus,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:mass_fluid_transport_process:sparger_gas_mixing,submodule_allocation,major,ready_for_review,Media Gas And Harvest Transport / Sparger gas mixing,Do the component candidates and interfaces assigned to Sparger gas mixing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,mass_fluid_transport_process,sparger_gas_mixing,sparger_and_gas_mix_manifold; mass_flow_controller_bank; sterile_gas_filter_capsule; sparger_check_valve,working_volume_l,gas_path; sterile_fluid_path; control_bus,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:power_distribution:actuator_power_feeds,submodule_allocation,major,ready_for_review,Power Distribution / Actuator power feeds,Do the component candidates and interfaces assigned to Actuator power feeds make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,actuator_power_feeds,pump_power_distribution_loom; agitation_drive_breaker; heater_output_relay; cable_gland_plate,,mains_supply; control_bus; protective_earth,,
submodule_allocation:power_distribution:backup_power_and_shutdown,submodule_allocation,major,ready_for_review,Power Distribution / Backup power and shutdown,Do the component candidates and interfaces assigned to Backup power and shutdown make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,backup_power_and_shutdown,ups_buffer_module; safe_shutdown_relay; power_fail_input_module; shutdown_status_lamp,,mains_supply; alarm_bus; control_bus,,
submodule_allocation:power_distribution:control_power_panel,submodule_allocation,major,ready_for_review,Power Distribution / Control power panel,Do the component candidates and interfaces assigned to Control power panel make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,control_power_panel,rcd_mains_isolator; 24_v_dc_power_supply; terminal_block_rail; panel_earth_bar,,mains_supply; protective_earth; control_bus; service_access,,
submodule_allocation:safety_protection:aseptic_setup_controls,submodule_allocation,major,ready_for_review,Aseptic And Pressure Safety / Aseptic setup controls,Do the component candidates and interfaces assigned to Aseptic setup controls make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,aseptic_setup_controls,sterile_connection_checklist_card; connector_tamper_seal_set; pre_use_integrity_test_kit; operator_gowning_placard,,sterile_boundary; service_access; alarm_bus,,
submodule_allocation:safety_protection:operator_electrical_safety,submodule_allocation,major,ready_for_review,Aseptic And Pressure Safety / Operator electrical safety,Do the component candidates and interfaces assigned to Operator electrical safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,operator_electrical_safety,emergency_stop_button; door_interlock_switch; leak_tray_float_switch; protective_earth_test_point,,protective_earth; mains_supply; service_access,,
submodule_allocation:safety_protection:sterile_pressure_safety,submodule_allocation,major,ready_for_review,Aseptic And Pressure Safety / Sterile pressure safety,Do the component candidates and interfaces assigned to Sterile pressure safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,sterile_pressure_safety,single_use_pressure_relief_valve; vent_filter_integrity_tag; pressure_alarm_relay; bag_burst_shield,,sterile_boundary; pressure_relief; exhaust_path; alarm_bus,,
submodule_allocation:sensing_instrumentation:do_ph_sensing,submodule_allocation,major,ready_for_review,Process Sensing Instrumentation / DO and pH sensing,Do the component candidates and interfaces assigned to DO and pH sensing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,do_ph_sensing,dissolved_oxygen_optical_sensor; single_use_ph_sensor; sensor_patch_reader; sensor_calibration_record_card,,sensor_bus; sterile_fluid_path,,
submodule_allocation:sensing_instrumentation:gas_flow_sensing,submodule_allocation,major,ready_for_review,Process Sensing Instrumentation / Gas flow sensing,Do the component candidates and interfaces assigned to Gas flow sensing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,gas_flow_sensing,gas_flow_sensor_set; exhaust_pressure_sensor; oxygen_analyser_cell; co2_analyser_cell,,sensor_bus; gas_path; exhaust_path,,
submodule_allocation:sensing_instrumentation:pressure_mass_temperature_sensing,submodule_allocation,major,ready_for_review,"Process Sensing Instrumentation / Pressure, mass and temperature sensing","Do the component candidates and interfaces assigned to Pressure, mass and temperature sensing make engineering sense for its stated purpose?","Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,pressure_mass_temperature_sensing,load_cell_set; bag_pressure_transducer; culture_temperature_probe; foam_detection_probe,,sensor_bus; thermal_loop; pressure_relief; mechanical_mounts,,
submodule_allocation:structure_containment:single_use_bag_chamber,submodule_allocation,major,ready_for_review,Sterile Structure Containment / Single-use bag chamber,Do the component candidates and interfaces assigned to Single-use bag chamber make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,single_use_bag_chamber,single_use_bioreactor_bag; bag_support_tray; port_clamp_set; bag_integrity_test_label,working_volume_l,sterile_boundary; sterile_fluid_path; mechanical_mounts; service_access; pressure_relief,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:structure_containment:sterile_connector_panel,submodule_allocation,major,ready_for_review,Sterile Structure Containment / Sterile connector panel,Do the component candidates and interfaces assigned to Sterile connector panel make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,sterile_connector_panel,sterile_tubing_and_connector_set; aseptic_sampling_port; clamp_rail; connector_parking_bracket,working_volume_l,sterile_boundary; sterile_fluid_path; service_access,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
submodule_allocation:structure_containment:support_frame_load_path,submodule_allocation,major,ready_for_review,Sterile Structure Containment / Support frame and load path,Do the component candidates and interfaces assigned to Support frame and load path make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,support_frame_load_path,stainless_support_frame; load_cell_mounting_bracket_set; levelling_foot_set; lifting_eye_kit,working_volume_l,mechanical_mounts; service_access,bioreactor_working_volume; bioreactor_process_closure; bioreactor_aseptic_pressure_safety,
