batchId,batchSequence,batchKind,batchTitle,batchStatus,itemId,closureRowId,action,priority,status,componentWordId,description,searchTerms,requiredEvidence,acceptanceCriteria,rejectionCriteria,targetOutcome,blocksProcurement,sourceArtifacts
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:23:heatsink_temperature_probe,bom-close:energy_conversion_transduction_converter_supervision_heatsink_temperature_probe,defer_candidate_sourcing,minor,deferred,heatsink_temperature_probe,heatsink temperature probe,heatsink temperature probe; heatsink temperature probe manufacturer part number; heatsink temperature probe catalogue price GBP; heatsink temperature probe datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:24:module_health_monitor_board,bom-close:energy_conversion_transduction_converter_supervision_module_health_monitor_board,defer_candidate_sourcing,minor,deferred,module_health_monitor_board,module health monitor board,module health monitor board; module health monitor board manufacturer part number; module health monitor board catalogue price GBP; module health monitor board datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:25:dc_output_choke,bom-close:energy_conversion_transduction_output_filtering_dc_output_choke,defer_candidate_sourcing,minor,deferred,dc_output_choke,DC output choke,DC output choke; DC output choke manufacturer part number; DC output choke catalogue price GBP; DC output choke datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:26:emi_filter_assembly,bom-close:energy_conversion_transduction_output_filtering_emi_filter_assembly,defer_candidate_sourcing,minor,deferred,emi_filter_assembly,EMI filter assembly,EMI filter assembly; EMI filter assembly manufacturer part number; EMI filter assembly catalogue price GBP; EMI filter assembly datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:27:snubber_network_board,bom-close:energy_conversion_transduction_output_filtering_snubber_network_board,defer_candidate_sourcing,minor,deferred,snubber_network_board,snubber network board,snubber network board; snubber network board manufacturer part number; snubber network board catalogue price GBP; snubber network board datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:28:thermal_interface_pad_set,bom-close:energy_conversion_transduction_output_filtering_thermal_interface_pad_set,defer_candidate_sourcing,minor,deferred,thermal_interface_pad_set,thermal interface pad set,thermal interface pad set; thermal interface pad set manufacturer part number; thermal interface pad set catalogue price GBP; thermal interface pad set datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:29:dc_link_capacitor_bank,bom-close:energy_conversion_transduction_rectifier_power_modules_dc_link_capacitor_bank,defer_candidate_sourcing,minor,deferred,dc_link_capacitor_bank,DC-link capacitor bank,DC-link capacitor bank; DC-link capacitor bank manufacturer part number; DC-link capacitor bank catalogue price GBP; DC-link capacitor bank datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:30:module_locking_rail,bom-close:energy_conversion_transduction_rectifier_power_modules_module_locking_rail,defer_candidate_sourcing,minor,deferred,module_locking_rail,module locking rail,module locking rail; module locking rail manufacturer part number; module locking rail catalogue price GBP; module locking rail datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:31:power_module_backplane,bom-close:energy_conversion_transduction_rectifier_power_modules_power_module_backplane,defer_candidate_sourcing,minor,deferred,power_module_backplane,power module backplane,power module backplane; power module backplane manufacturer part number; power module backplane catalogue price GBP; power module backplane datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:32:coolant_pump,bom-close:environmental_interface_liquid_cooling_loop_coolant_pump,defer_candidate_sourcing,minor,deferred,coolant_pump,coolant pump,coolant pump; coolant pump manufacturer part number; coolant pump catalogue price GBP; coolant pump datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:33:coolant_reservoir,bom-close:environmental_interface_liquid_cooling_loop_coolant_reservoir,defer_candidate_sourcing,minor,deferred,coolant_reservoir,coolant reservoir,coolant reservoir; coolant reservoir manufacturer part number; coolant reservoir catalogue price GBP; coolant reservoir datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:34:plate_radiator,bom-close:environmental_interface_liquid_cooling_loop_plate_radiator,defer_candidate_sourcing,minor,deferred,plate_radiator,plate radiator,plate radiator; plate radiator manufacturer part number; plate radiator catalogue price GBP; plate radiator datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:35:airflow_proving_switch,bom-close:environmental_interface_thermal_air_path_airflow_proving_switch,defer_candidate_sourcing,minor,deferred,airflow_proving_switch,airflow proving switch,airflow proving switch; airflow proving switch manufacturer part number; airflow proving switch catalogue price GBP; airflow proving switch datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:36:cabinet_fan_tray,bom-close:environmental_interface_thermal_air_path_cabinet_fan_tray,defer_candidate_sourcing,minor,deferred,cabinet_fan_tray,cabinet fan tray,cabinet fan tray; cabinet fan tray manufacturer part number; cabinet fan tray catalogue price GBP; cabinet fan tray datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:37:exhaust_louvre_assembly,bom-close:environmental_interface_thermal_air_path_exhaust_louvre_assembly,defer_candidate_sourcing,minor,deferred,exhaust_louvre_assembly,exhaust louvre assembly,exhaust louvre assembly; exhaust louvre assembly manufacturer part number; exhaust louvre assembly catalogue price GBP; exhaust louvre assembly datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:38:inlet_filter_mat,bom-close:environmental_interface_thermal_air_path_inlet_filter_mat,defer_candidate_sourcing,minor,deferred,inlet_filter_mat,inlet filter mat,inlet filter mat; inlet filter mat manufacturer part number; inlet filter mat catalogue price GBP; inlet filter mat datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:39:anti_condensation_heater,bom-close:environmental_interface_weatherproofing_anti_condensation_heater,defer_candidate_sourcing,minor,deferred,anti_condensation_heater,anti-condensation heater,anti-condensation heater; anti-condensation heater manufacturer part number; anti-condensation heater catalogue price GBP; anti-condensation heater datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:40:cabinet_drain_grommet,bom-close:environmental_interface_weatherproofing_cabinet_drain_grommet,defer_candidate_sourcing,minor,deferred,cabinet_drain_grommet,cabinet drain grommet,cabinet drain grommet; cabinet drain grommet manufacturer part number; cabinet drain grommet catalogue price GBP; cabinet drain grommet datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:41:door_gasket_set,bom-close:environmental_interface_weatherproofing_door_gasket_set,defer_candidate_sourcing,minor,deferred,door_gasket_set,door gasket set,door gasket set; door gasket set manufacturer part number; door gasket set catalogue price GBP; door gasket set datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:42:uv_rated_cable_cover,bom-close:environmental_interface_weatherproofing_uv_rated_cable_cover,defer_candidate_sourcing,minor,deferred,uv_rated_cable_cover,UV-rated cable cover,UV-rated cable cover; UV-rated cable cover manufacturer part number; UV-rated cable cover catalogue price GBP; UV-rated cable cover datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:43:contactless_payment_terminal,bom-close:hmi_ergonomics_payment_identity_contactless_payment_terminal,defer_candidate_sourcing,minor,deferred,contactless_payment_terminal,contactless payment terminal,contactless payment terminal; contactless payment terminal manufacturer part number; contactless payment terminal catalogue price GBP; contactless payment terminal datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:44:privacy_label,bom-close:hmi_ergonomics_payment_identity_privacy_label,defer_candidate_sourcing,minor,deferred,privacy_label,privacy label,privacy label; privacy label manufacturer part number; privacy label catalogue price GBP; privacy label datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:45:receipt_qr_code_generator,bom-close:hmi_ergonomics_payment_identity_receipt_qr_code_generator,defer_candidate_sourcing,minor,deferred,receipt_qr_code_generator,receipt QR code generator,receipt QR code generator; receipt QR code generator manufacturer part number; receipt QR code generator catalogue price GBP; receipt QR code generator datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:46:rfid_reader_module,bom-close:hmi_ergonomics_payment_identity_rfid_reader_module,defer_candidate_sourcing,minor,deferred,rfid_reader_module,RFID reader module,RFID reader module; RFID reader module manufacturer part number; RFID reader module catalogue price GBP; RFID reader module datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:47:accessibility_reach_label,bom-close:hmi_ergonomics_user_cable_guidance_accessibility_reach_label,defer_candidate_sourcing,minor,deferred,accessibility_reach_label,accessibility reach label,accessibility reach label; accessibility reach label manufacturer part number; accessibility reach label catalogue price GBP; accessibility reach label datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:48:cable_park_indicator,bom-close:hmi_ergonomics_user_cable_guidance_cable_park_indicator,defer_candidate_sourcing,minor,deferred,cable_park_indicator,cable park indicator,cable park indicator; cable park indicator manufacturer part number; cable park indicator catalogue price GBP; cable park indicator datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:49:connector_instruction_graphic,bom-close:hmi_ergonomics_user_cable_guidance_connector_instruction_graphic,defer_candidate_sourcing,minor,deferred,connector_instruction_graphic,connector instruction graphic,connector instruction graphic; connector instruction graphic manufacturer part number; connector instruction graphic catalogue price GBP; connector instruction graphic datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:50:session_stop_button,bom-close:hmi_ergonomics_user_cable_guidance_session_stop_button,defer_candidate_sourcing,minor,deferred,session_stop_button,session stop button,session stop button; session stop button manufacturer part number; session stop button catalogue price GBP; session stop button datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:51:audio_buzzer,bom-close:hmi_ergonomics_user_display_panel_audio_buzzer,defer_candidate_sourcing,minor,deferred,audio_buzzer,audio buzzer,audio buzzer; audio buzzer manufacturer part number; audio buzzer catalogue price GBP; audio buzzer datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:52:status_led_light_bar,bom-close:hmi_ergonomics_user_display_panel_status_led_light_bar,defer_candidate_sourcing,minor,deferred,status_led_light_bar,status LED light bar,status LED light bar; status LED light bar manufacturer part number; status LED light bar catalogue price GBP; status LED light bar datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:53:sunlight_readable_display_cover,bom-close:hmi_ergonomics_user_display_panel_sunlight_readable_display_cover,defer_candidate_sourcing,minor,deferred,sunlight_readable_display_cover,sunlight-readable display cover,sunlight-readable display cover; sunlight-readable display cover manufacturer part number; sunlight-readable display cover catalogue price GBP; sunlight-readable display cover datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:54:touchscreen_hmi_panel,bom-close:hmi_ergonomics_user_display_panel_touchscreen_hmi_panel,defer_candidate_sourcing,minor,deferred,touchscreen_hmi_panel,touchscreen HMI panel,touchscreen HMI panel; touchscreen HMI panel manufacturer part number; touchscreen HMI panel catalogue price GBP; touchscreen HMI panel datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:55:commissioning_checklist_card,bom-close:maintenance_serviceability_commissioning_access_commissioning_checklist_card,defer_candidate_sourcing,minor,deferred,commissioning_checklist_card,commissioning checklist card,commissioning checklist card; commissioning checklist card manufacturer part number; commissioning checklist card catalogue price GBP; commissioning checklist card datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:56:commissioning_terminal_block,bom-close:maintenance_serviceability_commissioning_access_commissioning_terminal_block,defer_candidate_sourcing,minor,deferred,commissioning_terminal_block,commissioning terminal block,commissioning terminal block; commissioning terminal block manufacturer part number; commissioning terminal block catalogue price GBP; commissioning terminal block datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:57:meter_test_port,bom-close:maintenance_serviceability_commissioning_access_meter_test_port,defer_candidate_sourcing,minor,deferred,meter_test_port,meter test port,meter test port; meter test port manufacturer part number; meter test port catalogue price GBP; meter test port datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:58:output_test_socket_cover,bom-close:maintenance_serviceability_commissioning_access_output_test_socket_cover,defer_candidate_sourcing,minor,deferred,output_test_socket_cover,output test socket cover,output test socket cover; output test socket cover manufacturer part number; output test socket cover catalogue price GBP; output test socket cover datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:59:diagnostic_log_exporter,bom-close:maintenance_serviceability_remote_diagnostics_diagnostic_log_exporter,defer_candidate_sourcing,minor,deferred,diagnostic_log_exporter,diagnostic log exporter,diagnostic log exporter; diagnostic log exporter manufacturer part number; diagnostic log exporter catalogue price GBP; diagnostic log exporter datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:60:health_telemetry_packet_schema,bom-close:maintenance_serviceability_remote_diagnostics_health_telemetry_packet_schema,defer_candidate_sourcing,minor,deferred,health_telemetry_packet_schema,health telemetry packet schema,health telemetry packet schema; health telemetry packet schema manufacturer part number; health telemetry packet schema catalogue price GBP; health telemetry packet schema datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
sourcing-batch:6:candidate_sourcing_deferred,6,candidate_sourcing_deferred,Defer Candidate-Only Sourcing,deferred,candidate_sourcing_deferred:61:remote_firmware_update_agent,bom-close:maintenance_serviceability_remote_diagnostics_remote_firmware_update_agent,defer_candidate_sourcing,minor,deferred,remote_firmware_update_agent,remote firmware update agent,remote firmware update agent; remote firmware update agent manufacturer part number; remote firmware update agent catalogue price GBP; remote firmware update agent datasheet,no immediate evidence required unless this candidate is promoted to procurement scope,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,candidate remains out of procurement totals,no,*.sourcing-pack.csv; *.bom-evidence-trace.csv; *.bom-evidence-closure-plan.csv
