id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:hmi_ergonomics_local_display_lcd_status_display,49,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_display_lcd_status_display,lcd_status_display,LCD status display,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_local_display_menu_button_membrane,50,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_display_menu_button_membrane,menu_button_membrane,menu button membrane,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_local_display_mode_indicator_led_set,51,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_display_mode_indicator_led_set,mode_indicator_led_set,mode indicator LED set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_local_display_weatherproof_display_window,52,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_local_display_weatherproof_display_window,weatherproof_display_window,weatherproof display window,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_remote_thermostat_interface_demand_signal_opto_isolator,53,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_remote_thermostat_interface_demand_signal_opto_isolator,demand_signal_opto_isolator,demand signal opto-isolator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_remote_thermostat_interface_installer_wiring_label,54,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_remote_thermostat_interface_installer_wiring_label,installer_wiring_label,installer wiring label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_remote_thermostat_interface_modbus_room_controller_link,55,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_remote_thermostat_interface_modbus_room_controller_link,modbus_room_controller_link,Modbus room controller link,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:hmi_ergonomics_remote_thermostat_interface_thermostat_input_terminal,56,defer_candidate_sourcing,deferred,minor,hmi_ergonomics_remote_thermostat_interface_thermostat_input_terminal,thermostat_input_terminal,thermostat input terminal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_ports_commissioning_checklist_card,57,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_ports_commissioning_checklist_card,commissioning_checklist_card,commissioning checklist card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_ports_hydronic_drain_cock,58,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_ports_hydronic_drain_cock,hydronic_drain_cock,hydronic drain cock,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_ports_pressure_gauge_pocket,59,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_ports_pressure_gauge_pocket,pressure_gauge_pocket,pressure gauge pocket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_commissioning_ports_refrigerant_service_port_cap_set,60,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_commissioning_ports_refrigerant_service_port_cap_set,refrigerant_service_port_cap_set,refrigerant service port cap set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_diagnostic_access_data_log_export_button,61,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_diagnostic_access_data_log_export_button,data_log_export_button,data log export button,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_diagnostic_access_diagnostic_test_header,62,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_diagnostic_access_diagnostic_test_header,diagnostic_test_header,diagnostic test header,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_diagnostic_access_fault_code_label,63,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_diagnostic_access_fault_code_label,fault_code_label,fault code label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_diagnostic_access_installer_handover_record,64,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_diagnostic_access_installer_handover_record,installer_handover_record,installer handover record,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_filter_service_cleanable_y_strainer_basket,65,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_filter_service_cleanable_y_strainer_basket,cleanable_y_strainer_basket,cleanable Y-strainer basket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_filter_service_coil_cleaning_access_cover,66,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_filter_service_coil_cleaning_access_cover,coil_cleaning_access_cover,coil cleaning access cover,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_filter_service_service_interval_label,67,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_filter_service_service_interval_label,service_interval_label,service interval label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_filter_service_spare_gasket_kit,68,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_filter_service_spare_gasket_kit,spare_gasket_kit,spare gasket kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_circulation_pump_group_flow_proving_switch,69,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_circulation_pump_group_flow_proving_switch,flow_proving_switch,flow proving switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_circulation_pump_group_pump_isolation_valve_pair,70,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_circulation_pump_group_pump_isolation_valve_pair,pump_isolation_valve_pair,pump isolation valve pair,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_circulation_pump_group_strainer_filter,71,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_circulation_pump_group_strainer_filter,strainer_filter,strainer filter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_condenser_heat_exchanger_plate_exchanger_insulation_jacket,72,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_condenser_heat_exchanger_plate_exchanger_insulation_jacket,plate_exchanger_insulation_jacket,plate exchanger insulation jacket,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_condenser_heat_exchanger_refrigerant_outlet_temperature_sensor,73,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_condenser_heat_exchanger_refrigerant_outlet_temperature_sensor,refrigerant_outlet_temperature_sensor,refrigerant outlet temperature sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_condenser_heat_exchanger_water_outlet_temperature_sensor,74,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_condenser_heat_exchanger_water_outlet_temperature_sensor,water_outlet_temperature_sensor,water outlet temperature sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_hydronic_safety_group_automatic_air_vent,75,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_hydronic_safety_group_automatic_air_vent,automatic_air_vent,automatic air vent,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_hydronic_safety_group_expansion_vessel,76,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_hydronic_safety_group_expansion_vessel,expansion_vessel,expansion vessel,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:mass_fluid_transport_process_hydronic_safety_group_fill_and_drain_valve_set,77,defer_candidate_sourcing,deferred,minor,mass_fluid_transport_process_hydronic_safety_group_fill_and_drain_valve_set,fill_and_drain_valve_set,fill and drain valve set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_cable_management_emc_ferrite_clamp_set,78,defer_candidate_sourcing,deferred,minor,power_distribution_cable_management_emc_ferrite_clamp_set,emc_ferrite_clamp_set,EMC ferrite clamp set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_cable_management_ip_rated_cable_gland_set,79,defer_candidate_sourcing,deferred,minor,power_distribution_cable_management_ip_rated_cable_gland_set,ip_rated_cable_gland_set,IP-rated cable gland set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_cable_management_segregated_cable_duct,80,defer_candidate_sourcing,deferred,minor,power_distribution_cable_management_segregated_cable_duct,segregated_cable_duct,segregated cable duct,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_cable_management_wiring_diagram_label,81,defer_candidate_sourcing,deferred,minor,power_distribution_cable_management_wiring_diagram_label,wiring_diagram_label,wiring diagram label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_internal_power_rails_24_v_dc_power_supply,82,defer_candidate_sourcing,deferred,minor,power_distribution_internal_power_rails_24_v_dc_power_supply,24_v_dc_power_supply,24 V DC power supply,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_internal_power_rails_fused_auxiliary_terminal,83,defer_candidate_sourcing,deferred,minor,power_distribution_internal_power_rails_fused_auxiliary_terminal,fused_auxiliary_terminal,fused auxiliary terminal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_internal_power_rails_protective_earth_bar,84,defer_candidate_sourcing,deferred,minor,power_distribution_internal_power_rails_protective_earth_bar,protective_earth_bar,protective earth bar,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_internal_power_rails_terminal_rail_assembly,85,defer_candidate_sourcing,deferred,minor,power_distribution_internal_power_rails_terminal_rail_assembly,terminal_rail_assembly,terminal rail assembly,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_mains_input_protection_lockable_isolator_switch,86,defer_candidate_sourcing,deferred,minor,power_distribution_mains_input_protection_lockable_isolator_switch,lockable_isolator_switch,lockable isolator switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_mains_input_protection_mcb_breaker_set,87,defer_candidate_sourcing,deferred,minor,power_distribution_mains_input_protection_mcb_breaker_set,mcb_breaker_set,MCB breaker set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_mains_input_protection_rcd_protection_device,88,defer_candidate_sourcing,deferred,minor,power_distribution_mains_input_protection_rcd_protection_device,rcd_protection_device,RCD protection device,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_mains_input_protection_surge_protection_device,89,defer_candidate_sourcing,deferred,minor,power_distribution_mains_input_protection_surge_protection_device,surge_protection_device,surge protection device,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_earth_continuity_test_point,90,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_earth_continuity_test_point,earth_continuity_test_point,earth continuity test point,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_over_temperature_cut_out,91,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_over_temperature_cut_out,over_temperature_cut_out,over-temperature cut-out,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_safety_compliance_label,92,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_safety_compliance_label,safety_compliance_label,safety compliance label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_electrical_safety_touch_safe_terminal_cover,93,defer_candidate_sourcing,deferred,minor,safety_protection_electrical_safety_touch_safe_terminal_cover,touch_safe_terminal_cover,touch-safe terminal cover,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_hydronic_freeze_protection_anti_freeze_thermostat,94,defer_candidate_sourcing,deferred,minor,safety_protection_hydronic_freeze_protection_anti_freeze_thermostat,anti_freeze_thermostat,anti-freeze thermostat,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_hydronic_freeze_protection_backup_immersion_heater_relay,95,defer_candidate_sourcing,deferred,minor,safety_protection_hydronic_freeze_protection_backup_immersion_heater_relay,backup_immersion_heater_relay,backup immersion heater relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_hydronic_freeze_protection_drain_down_instruction_label,96,defer_candidate_sourcing,deferred,minor,safety_protection_hydronic_freeze_protection_drain_down_instruction_label,drain_down_instruction_label,drain-down instruction label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_hydronic_freeze_protection_glycol_compatibility_tag,97,defer_candidate_sourcing,deferred,minor,safety_protection_hydronic_freeze_protection_glycol_compatibility_tag,glycol_compatibility_tag,glycol compatibility tag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_refrigerant_safety_high_pressure_cut_out_switch,98,defer_candidate_sourcing,deferred,minor,safety_protection_refrigerant_safety_high_pressure_cut_out_switch,high_pressure_cut_out_switch,high-pressure cut-out switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_refrigerant_safety_low_pressure_cut_out_switch,99,defer_candidate_sourcing,deferred,minor,safety_protection_refrigerant_safety_low_pressure_cut_out_switch,low_pressure_cut_out_switch,low-pressure cut-out switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_refrigerant_safety_refrigerant_leak_alarm_output,100,defer_candidate_sourcing,deferred,minor,safety_protection_refrigerant_safety_refrigerant_leak_alarm_output,refrigerant_leak_alarm_output,refrigerant leak alarm output,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_refrigerant_safety_refrigerant_warning_label,101,defer_candidate_sourcing,deferred,minor,safety_protection_refrigerant_safety_refrigerant_warning_label,refrigerant_warning_label,refrigerant warning label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_ambient_sensing_air_pressure_switch,102,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_ambient_sensing_air_pressure_switch,air_pressure_switch,air pressure switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
