id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:energy_storage_source_battery_safety_pack_temperature_dot,component_candidate,generated_needs_review,generated_model,pack temperature dot,pack temperature dot is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,energy_storage_source,pack_temperature_dot,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_battery_safety_reverse_polarity_fuse,component_candidate,generated_needs_review,generated_model,reverse polarity fuse,reverse polarity fuse is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,energy_storage_source,reverse_polarity_fuse,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_power_reserve_activation_pull_strip,component_candidate,generated_needs_review,generated_model,activation pull strip,activation pull strip is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,energy_storage_source,activation_pull_strip,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_power_reserve_battery_cut_off_tab,component_candidate,generated_needs_review,generated_model,battery cut-off tab,battery cut-off tab is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,energy_storage_source,battery_cut_off_tab,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_power_reserve_brownout_hold_up_capacitor,component_candidate,generated_needs_review,generated_model,brownout hold-up capacitor,brownout hold-up capacitor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,energy_storage_source,brownout_hold_up_capacitor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_power_reserve_shelf_life_isolation_film,component_candidate,generated_needs_review,generated_model,shelf-life isolation film,shelf-life isolation film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,energy_storage_source,shelf_life_isolation_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_motion_pressure_activity_context_accelerometer,component_candidate,generated_needs_review,generated_model,activity context accelerometer,activity context accelerometer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,activity_context_accelerometer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_motion_pressure_compression_warning_marker,component_candidate,generated_needs_review,generated_model,compression warning marker,compression warning marker is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,compression_warning_marker,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_motion_pressure_motion_artefact_filter_table,component_candidate,generated_needs_review,generated_model,motion artefact filter table,motion artefact filter table is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,motion_artefact_filter_table,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_motion_pressure_patch_pressure_relief_slot,component_candidate,generated_needs_review,generated_model,patch pressure relief slot,patch pressure relief slot is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,patch_pressure_relief_slot,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_sweat_water_boundary_condensation_drain_groove,component_candidate,generated_needs_review,generated_model,condensation drain groove,condensation drain groove is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,condensation_drain_groove,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_sweat_water_boundary_humidity_indicator_dot,component_candidate,generated_needs_review,generated_model,humidity indicator dot,humidity indicator dot is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,humidity_indicator_dot,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_sweat_water_boundary_ingress_exposure_witness,component_candidate,generated_needs_review,generated_model,ingress exposure witness,ingress exposure witness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,ingress_exposure_witness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_sweat_water_boundary_sweat_barrier_film,component_candidate,generated_needs_review,generated_model,sweat barrier film,sweat barrier film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,sweat_barrier_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_temperature_compensation_cold_start_delay_flag,component_candidate,generated_needs_review,generated_model,cold-start delay flag,cold-start delay flag is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,cold_start_delay_flag,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_temperature_compensation_skin_temperature_flex_tail,component_candidate,generated_needs_review,generated_model,skin temperature flex tail,skin temperature flex tail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,skin_temperature_flex_tail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_temperature_compensation_thermal_model_table,component_candidate,generated_needs_review,generated_model,thermal model table,thermal model table is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,environmental_interface,thermal_model_table,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_lot_traceability_ifu_leaflet,component_candidate,generated_needs_review,generated_model,IFU leaflet,IFU leaflet is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,ifu_leaflet,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_lot_traceability_lot_traceability_barcode,component_candidate,generated_needs_review,generated_model,lot traceability barcode,lot traceability barcode is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,lot_traceability_barcode,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_lot_traceability_release_inspection_stamp,component_candidate,generated_needs_review,generated_model,release inspection stamp,release inspection stamp is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,release_inspection_stamp,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_sterile_packaging_desiccant_sachet,component_candidate,generated_needs_review,generated_model,desiccant sachet,desiccant sachet is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,desiccant_sachet,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_sterile_packaging_expiry_date_label,component_candidate,generated_needs_review,generated_model,expiry date label,expiry date label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,expiry_date_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_sterile_packaging_pouch_seal_indicator,component_candidate,generated_needs_review,generated_model,pouch seal indicator,pouch seal indicator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,pouch_seal_indicator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_user_setup_adhesive_removal_wipe,component_candidate,generated_needs_review,generated_model,adhesive removal wipe,adhesive removal wipe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,adhesive_removal_wipe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_user_setup_applicator_instruction_card,component_candidate,generated_needs_review,generated_model,applicator instruction card,applicator instruction card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,applicator_instruction_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_user_setup_phone_pairing_qr_card,component_candidate,generated_needs_review,generated_model,phone pairing QR card,phone pairing QR card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,phone_pairing_qr_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_user_setup_sensor_warm_up_timer_label,component_candidate,generated_needs_review,generated_model,sensor warm-up timer label,sensor warm-up timer label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,maintenance_serviceability,sensor_warm_up_timer_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_analog_excitation_afe_wake_timer,component_candidate,generated_needs_review,generated_model,AFE wake timer,AFE wake timer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,afe_wake_timer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_analog_excitation_analog_power_filter,component_candidate,generated_needs_review,generated_model,analog power filter,analog power filter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,analog_power_filter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_analog_excitation_electrode_guard_driver,component_candidate,generated_needs_review,generated_model,electrode guard driver,electrode guard driver is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,electrode_guard_driver,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_analog_excitation_sensor_excitation_mux,component_candidate,generated_needs_review,generated_model,sensor excitation mux,sensor excitation mux is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,sensor_excitation_mux,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_power_rails_digital_buck_regulator,component_candidate,generated_needs_review,generated_model,digital buck regulator,digital buck regulator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,digital_buck_regulator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_power_rails_nanoamp_power_switch,component_candidate,generated_needs_review,generated_model,nanoamp power switch,nanoamp power switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,reading_interval_minutes,power_distribution,nanoamp_power_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_power_rails_rail_measurement_divider,component_candidate,generated_needs_review,generated_model,rail measurement divider,rail measurement divider is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,rail_measurement_divider,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_low_power_rails_wake_timer_oscillator,component_candidate,generated_needs_review,generated_model,wake timer oscillator,wake timer oscillator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,wake_timer_oscillator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_power_fault_handling_fault_latch,component_candidate,generated_needs_review,generated_model,fault latch,fault latch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,fault_latch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_power_fault_handling_hardwired_reset_supervisor,component_candidate,generated_needs_review,generated_model,hardwired reset supervisor,hardwired reset supervisor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,hardwired_reset_supervisor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_power_fault_handling_load_gate_transistor,component_candidate,generated_needs_review,generated_model,load gate transistor,load gate transistor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,load_gate_transistor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_power_fault_handling_overcurrent_limiter,component_candidate,generated_needs_review,generated_model,overcurrent limiter,overcurrent limiter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,power_distribution,overcurrent_limiter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_biocompatibility_controls_adhesive_irritation_limit_tag,component_candidate,generated_needs_review,generated_model,adhesive irritation limit tag,adhesive irritation limit tag is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,adhesive_irritation_limit_tag,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_biocompatibility_controls_biocompatibility_material_record,component_candidate,generated_needs_review,generated_model,biocompatibility material record,biocompatibility material record is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,biocompatibility_material_record,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_biocompatibility_controls_latex_free_label,component_candidate,generated_needs_review,generated_model,latex-free label,latex-free label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,latex_free_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_biocompatibility_controls_skin_contact_change_log,component_candidate,generated_needs_review,generated_model,skin-contact change log,skin-contact change log is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,skin_contact_change_log,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_patient_alarm_logic_hyperglycaemia_alarm_state,component_candidate,generated_needs_review,generated_model,hyperglycaemia alarm state,hyperglycaemia alarm state is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,hyperglycaemia_alarm_state,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_patient_alarm_logic_hypoglycaemia_alarm_state,component_candidate,generated_needs_review,generated_model,hypoglycaemia alarm state,hypoglycaemia alarm state is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,wear_days,safety_protection,hypoglycaemia_alarm_state,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_patient_alarm_logic_sensor_fault_classifier,component_candidate,generated_needs_review,generated_model,sensor fault classifier,sensor fault classifier is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,sensor_fault_classifier,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_patient_alarm_logic_stale_data_lockout,component_candidate,generated_needs_review,generated_model,stale data lockout,stale data lockout is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,stale_data_lockout,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_sharps_safety_applicator_disposal_instruction,component_candidate,generated_needs_review,generated_model,applicator disposal instruction,applicator disposal instruction is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,applicator_disposal_instruction,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_sharps_safety_sharps_injury_warning_label,component_candidate,generated_needs_review,generated_model,sharps injury warning label,sharps injury warning label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,sharps_injury_warning_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_sharps_safety_sterile_boundary_indicator,component_candidate,generated_needs_review,generated_model,sterile boundary indicator,sterile boundary indicator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,sterile_boundary_indicator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_sterile_sharps_safety_tamper_evident_seal,component_candidate,generated_needs_review,generated_model,tamper evident seal,tamper evident seal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,safety_protection,tamper_evident_seal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_analog_front_end_electrode_flex_tail,component_candidate,generated_needs_review,generated_model,electrode flex tail,electrode flex tail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,electrode_flex_tail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_analog_front_end_low_leakage_input_guard,component_candidate,generated_needs_review,generated_model,low-leakage input guard,low-leakage input guard is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,low_leakage_input_guard,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_analog_front_end_potentiostat_afe,component_candidate,generated_needs_review,generated_model,potentiostat AFE,potentiostat AFE is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,potentiostat_afe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_analog_front_end_sensor_bias_resistor_network,component_candidate,generated_needs_review,generated_model,sensor bias resistor network,sensor bias resistor network is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,sensor_bias_resistor_network,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_calibration_drift_monitoring_calibration_data_eeprom,component_candidate,generated_needs_review,generated_model,calibration data EEPROM,calibration data EEPROM is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,calibration_data_eeprom,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_calibration_drift_monitoring_drift_estimator_firmware_table,component_candidate,generated_needs_review,generated_model,drift estimator firmware table,drift estimator firmware table is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,drift_estimator_firmware_table,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_calibration_drift_monitoring_factory_calibration_code,component_candidate,generated_needs_review,generated_model,factory calibration code,factory calibration code is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,factory_calibration_code,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_calibration_drift_monitoring_signal_integrity_test_pad,component_candidate,generated_needs_review,generated_model,signal integrity test pad,signal integrity test pad is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,signal_integrity_test_pad,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_glucose_filament_stack_diffusion_limiting_membrane,component_candidate,generated_needs_review,generated_model,diffusion limiting membrane,diffusion limiting membrane is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,sensing_instrumentation,diffusion_limiting_membrane,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_adhesive_patch_stack_breathable_backing_film,component_candidate,generated_needs_review,generated_model,breathable backing film,breathable backing film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,breathable_backing_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_adhesive_patch_stack_hydrocolloid_edge_seal,component_candidate,generated_needs_review,generated_model,hydrocolloid edge seal,hydrocolloid edge seal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,hydrocolloid_edge_seal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_adhesive_patch_stack_pull_tab_liner,component_candidate,generated_needs_review,generated_model,pull tab liner,pull tab liner is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,pull_tab_liner,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_cannula_skin_contact_antimicrobial_contact_pad,component_candidate,generated_needs_review,generated_model,antimicrobial contact pad,antimicrobial contact pad is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,antimicrobial_contact_pad,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_cannula_skin_contact_filament_entry_seal,component_candidate,generated_needs_review,generated_model,filament entry seal,filament entry seal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,filament_entry_seal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_cannula_skin_contact_insertion_site_spacing_ring,component_candidate,generated_needs_review,generated_model,insertion site spacing ring,insertion site spacing ring is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,insertion_site_spacing_ring,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_cannula_skin_contact_skin_contact_gasket,component_candidate,generated_needs_review,generated_model,skin contact gasket,skin contact gasket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,skin_contact_gasket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_wear_comfort_retention_flex_relief_bridge,component_candidate,generated_needs_review,generated_model,flex relief bridge,flex relief bridge is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,flex_relief_bridge,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_wear_comfort_retention_patch_stretch_zone,component_candidate,generated_needs_review,generated_model,patch stretch zone,patch stretch zone is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,patch_stretch_zone,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_wear_comfort_retention_removal_aid_tab,component_candidate,generated_needs_review,generated_model,removal aid tab,removal aid tab is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,removal_aid_tab,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:skin_patient_interface_wear_comfort_retention_sweat_channel_texture,component_candidate,generated_needs_review,generated_model,sweat channel texture,sweat channel texture is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,skin_patient_interface,sweat_channel_texture,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_ingress_boundary_housing_serial_marking,component_candidate,generated_needs_review,generated_model,housing serial marking,housing serial marking is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,housing_serial_marking,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_ingress_boundary_hydrophobic_vent_membrane,component_candidate,generated_needs_review,generated_model,hydrophobic vent membrane,hydrophobic vent membrane is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,hydrophobic_vent_membrane,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_ingress_boundary_ip_ingress_seal,component_candidate,generated_needs_review,generated_model,IP ingress seal,IP ingress seal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,ip_ingress_seal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_ingress_boundary_splash_shield_lip,component_candidate,generated_needs_review,generated_model,splash shield lip,splash shield lip is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,splash_shield_lip,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_patch_mechanical_frame_flexible_patch_frame,component_candidate,generated_needs_review,generated_model,flexible patch frame,flexible patch frame is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,flexible_patch_frame,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_patch_mechanical_frame_sensor_port_boss,component_candidate,generated_needs_review,generated_model,sensor port boss,sensor port boss is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,sensor_port_boss,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_patch_mechanical_frame_strain_relief_web,component_candidate,generated_needs_review,generated_model,strain relief web,strain relief web is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,strain_relief_web,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_patch_mechanical_frame_transmitter_latch_rail,component_candidate,generated_needs_review,generated_model,transmitter latch rail,transmitter latch rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,transmitter_latch_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_transmitter_housing_electronics_carrier_tray,component_candidate,generated_needs_review,generated_model,electronics carrier tray,electronics carrier tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,electronics_carrier_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_transmitter_housing_ingress_gasket,component_candidate,generated_needs_review,generated_model,ingress gasket,ingress gasket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,ingress_gasket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_transmitter_housing_ultrasonic_weld_seam,component_candidate,generated_needs_review,generated_model,ultrasonic weld seam,ultrasonic weld seam is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.cgm,,,,structure_containment,ultrasonic_weld_seam,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
module_allocation:actuation_kinematics,module_allocation,generated_needs_review,generated_model,Applicator Insertion Mechanism,Applicator Insertion Mechanism is a top-level functional module: Inserts the filament to a controlled depth and locks out the used sharps path.,,,,,actuation_kinematics,disposable_applicator; spring_insertion_driver; trigger_button; safety_cap; introducer_needle; filament_deployment_shuttle; depth_stop_collar; retraction_latch; needle_shield; post_use_lock_tab; applicator_status_window; trigger_interlock_spring,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:control_compute_communication,module_allocation,generated_needs_review,generated_model,Control Compute Communication,Control Compute Communication is a top-level functional module: Processes glucose data at roughly 5 minute intervals and transmits encrypted readings.,,,,reading_interval_minutes; mard_percent,control_compute_communication,low_power_microcontroller; firmware_image; secure_boot_key_store; real_time_clock; ble_radio_module; printed_antenna; pairing_button_pad; encrypted_session_counter; glucose_trend_buffer_flash; event_log_memory; calibration_data_bus_bridge; clock_drift_compensator,false,true,"Accept, correct or reject the module allocation through engineering review."
