id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:data_storage_nvme_storage_m_2_carrier_tray,component_candidate,generated_needs_review,generated_model,M.2 carrier tray,M.2 carrier tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,data_storage,m_2_carrier_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_forced_air_cooling_airflow_straightener,component_candidate,generated_needs_review,generated_model,airflow straightener,airflow straightener is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,airflow_straightener,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_forced_air_cooling_pwm_fan_controller,component_candidate,generated_needs_review,generated_model,PWM fan controller,PWM fan controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,pwm_fan_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_forced_air_cooling_replaceable_dust_filter,component_candidate,generated_needs_review,generated_model,replaceable dust filter,replaceable dust filter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,replaceable_dust_filter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_transfer_heatpipe_assembly,component_candidate,generated_needs_review,generated_model,heatpipe assembly,heatpipe assembly is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,heatpipe_assembly,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_transfer_rear_exhaust_duct,component_candidate,generated_needs_review,generated_model,rear exhaust duct,rear exhaust duct is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,rear_exhaust_duct,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_transfer_thermal_interface_material_set,component_candidate,generated_needs_review,generated_model,thermal interface material set,thermal interface material set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,thermal_interface_material_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_inlet_outlet_management_air_seal_foam_kit,component_candidate,generated_needs_review,generated_model,air seal foam kit,air seal foam kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,air_seal_foam_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_inlet_outlet_management_front_inlet_grille,component_candidate,generated_needs_review,generated_model,front inlet grille,front inlet grille is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,front_inlet_grille,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_inlet_outlet_management_rack_pressure_map_label,component_candidate,generated_needs_review,generated_model,rack pressure map label,rack pressure map label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,rack_pressure_map_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_inlet_outlet_management_rear_exhaust_grille,component_candidate,generated_needs_review,generated_model,rear exhaust grille,rear exhaust grille is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,environmental_interface,rear_exhaust_grille,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_field_replaceable_units_accelerator_extraction_handle,component_candidate,generated_needs_review,generated_model,accelerator extraction handle,accelerator extraction handle is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,accelerator_extraction_handle,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_field_replaceable_units_drive_service_handle,component_candidate,generated_needs_review,generated_model,drive service handle,drive service handle is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,drive_service_handle,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_field_replaceable_units_hot_swap_fan_carrier,component_candidate,generated_needs_review,generated_model,hot-swap fan carrier,hot-swap fan carrier is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,rack_units,maintenance_serviceability,hot_swap_fan_carrier,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_field_replaceable_units_psu_latch_mechanism,component_candidate,generated_needs_review,generated_model,PSU latch mechanism,PSU latch mechanism is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,psu_latch_mechanism,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_rack_installation_airflow_blanking_panel,component_candidate,generated_needs_review,generated_model,airflow blanking panel,airflow blanking panel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,airflow_blanking_panel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_rack_installation_cable_retention_comb,component_candidate,generated_needs_review,generated_model,cable retention comb,cable retention comb is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,cable_retention_comb,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_rack_installation_rack_rail_kit,component_candidate,generated_needs_review,generated_model,rack rail kit,rack rail kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,rack_rail_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_rack_installation_rear_support_bracket,component_candidate,generated_needs_review,generated_model,rear support bracket,rear support bracket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,rear_support_bracket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_workflow_diagnostics_usb_key,component_candidate,generated_needs_review,generated_model,diagnostics USB key,diagnostics USB key is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,diagnostics_usb_key,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_workflow_firmware_version_label,component_candidate,generated_needs_review,generated_model,firmware version label,firmware version label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,firmware_version_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_workflow_service_checklist_card,component_candidate,generated_needs_review,generated_model,service checklist card,service checklist card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,service_checklist_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_workflow_spare_screw_kit,component_candidate,generated_needs_review,generated_model,spare screw kit,spare screw kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,maintenance_serviceability,spare_screw_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_high_speed_network_network_link_led_board,component_candidate,generated_needs_review,generated_model,network link LED board,network link LED board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,network_link_led_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_high_speed_network_nic_heatsink,component_candidate,generated_needs_review,generated_model,NIC heatsink,NIC heatsink is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,nic_heatsink,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_high_speed_network_optical_transceiver_cage,component_candidate,generated_needs_review,generated_model,optical transceiver cage,optical transceiver cage is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,optical_transceiver_cage,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_io_isolation_routing_cable_strain_relief_comb,component_candidate,generated_needs_review,generated_model,cable strain relief comb,cable strain relief comb is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,cable_strain_relief_comb,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_io_isolation_routing_emi_gasket_strip,component_candidate,generated_needs_review,generated_model,EMI gasket strip,EMI gasket strip is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,emi_gasket_strip,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_io_isolation_routing_service_loop_tie_set,component_candidate,generated_needs_review,generated_model,service loop tie set,service loop tie set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,service_loop_tie_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_io_isolation_routing_shielded_io_bracket,component_candidate,generated_needs_review,generated_model,shielded IO bracket,shielded IO bracket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,shielded_io_bracket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_timing_ingest_data_ingest_connector,component_candidate,generated_needs_review,generated_model,data ingest connector,data ingest connector is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,data_ingest_connector,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_timing_ingest_gpio_trigger_input,component_candidate,generated_needs_review,generated_model,GPIO trigger input,GPIO trigger input is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,gpio_trigger_input,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_timing_ingest_network_bypass_relay,component_candidate,generated_needs_review,generated_model,network bypass relay,network bypass relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,network_bypass_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:network_io_timing_ingest_ptp_timing_module,component_candidate,generated_needs_review,generated_model,PTP timing module,PTP timing module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,network_io,ptp_timing_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_input_conversion_ac_inlet_filter,component_candidate,generated_needs_review,generated_model,AC inlet filter,AC inlet filter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,ac_inlet_filter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_input_conversion_input_fuse_holder,component_candidate,generated_needs_review,generated_model,input fuse holder,input fuse holder is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,input_fuse_holder,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_input_conversion_power_good_signal_harness,component_candidate,generated_needs_review,generated_model,power-good signal harness,power-good signal harness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,power_good_signal_harness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_rail_distribution_12_v_busbar,component_candidate,generated_needs_review,generated_model,12 V busbar,12 V busbar is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,12_v_busbar,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_rail_distribution_accelerator_power_harness,component_candidate,generated_needs_review,generated_model,accelerator power harness,accelerator power harness is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,accelerator_power_harness,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_rail_distribution_fan_power_distribution_loom,component_candidate,generated_needs_review,generated_model,fan power distribution loom,fan power distribution loom is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,fan_power_distribution_loom,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_rail_distribution_hot_swap_controller,component_candidate,generated_needs_review,generated_model,hot-swap controller,hot-swap controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,hot_swap_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_hold_up_protection_brownout_detector,component_candidate,generated_needs_review,generated_model,brownout detector,brownout detector is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,brownout_detector,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_hold_up_protection_current_shunt_module,component_candidate,generated_needs_review,generated_model,current shunt module,current shunt module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,current_shunt_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_hold_up_protection_efuse_channel_set,component_candidate,generated_needs_review,generated_model,eFuse channel set,eFuse channel set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,efuse_channel_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_hold_up_protection_hold_up_capacitor_module,component_candidate,generated_needs_review,generated_model,hold-up capacitor module,hold-up capacitor module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,power_distribution,hold_up_capacitor_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_electrical_safety_finger_safe_psu_cover,component_candidate,generated_needs_review,generated_model,finger-safe PSU cover,finger-safe PSU cover is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,finger_safe_psu_cover,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_electrical_safety_insulation_barrier_sheet,component_candidate,generated_needs_review,generated_model,insulation barrier sheet,insulation barrier sheet is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,insulation_barrier_sheet,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_electrical_safety_protective_earth_stud,component_candidate,generated_needs_review,generated_model,protective earth stud,protective earth stud is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,protective_earth_stud,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_electrical_safety_warning_label_set,component_candidate,generated_needs_review,generated_model,warning label set,warning label set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,warning_label_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_secure_boot_chassis_tamper_switch,component_candidate,generated_needs_review,generated_model,chassis tamper switch,chassis tamper switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,chassis_tamper_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_secure_boot_recovery_jumper_cover,component_candidate,generated_needs_review,generated_model,recovery jumper cover,recovery jumper cover is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,recovery_jumper_cover,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_secure_boot_secure_boot_policy,component_candidate,generated_needs_review,generated_model,secure boot policy,secure boot policy is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,secure_boot_policy,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_thermal_shutdown_fan_failure_interlock,component_candidate,generated_needs_review,generated_model,fan failure interlock,fan failure interlock is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,fan_failure_interlock,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_thermal_shutdown_hardwired_shutdown_line,component_candidate,generated_needs_review,generated_model,hardwired shutdown line,hardwired shutdown line is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,hardwired_shutdown_line,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_thermal_shutdown_overtemperature_latch,component_candidate,generated_needs_review,generated_model,overtemperature latch,overtemperature latch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,overtemperature_latch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_thermal_shutdown_thermal_trip_relay,component_candidate,generated_needs_review,generated_model,thermal trip relay,thermal trip relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,safety_protection,thermal_trip_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_front_panel_status_alarm_buzzer,component_candidate,generated_needs_review,generated_model,alarm buzzer,alarm buzzer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,alarm_buzzer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_front_panel_status_front_status_led_board,component_candidate,generated_needs_review,generated_model,front status LED board,front status LED board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,front_status_led_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_front_panel_status_lcd_status_panel,component_candidate,generated_needs_review,generated_model,LCD status panel,LCD status panel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,lcd_status_panel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_front_panel_status_uid_button,component_candidate,generated_needs_review,generated_model,UID button,UID button is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,uid_button,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_power_fan_telemetry_chassis_intrusion_switch,component_candidate,generated_needs_review,generated_model,chassis intrusion switch,chassis intrusion switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,chassis_intrusion_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_power_fan_telemetry_fan_tachometer_hub,component_candidate,generated_needs_review,generated_model,fan tachometer hub,fan tachometer hub is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,fan_tachometer_hub,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_power_fan_telemetry_psu_pmbus_monitor,component_candidate,generated_needs_review,generated_model,PSU PMBus monitor,PSU PMBus monitor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,psu_pmbus_monitor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_power_fan_telemetry_rail_current_monitor,component_candidate,generated_needs_review,generated_model,rail current monitor,rail current monitor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,rail_current_monitor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_thermal_sensors_accelerator_hotspot_sensor,component_candidate,generated_needs_review,generated_model,accelerator hotspot sensor,accelerator hotspot sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,accelerator_hotspot_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_thermal_sensors_board_humidity_sensor,component_candidate,generated_needs_review,generated_model,board humidity sensor,board humidity sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,board_humidity_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_thermal_sensors_exhaust_temperature_sensor,component_candidate,generated_needs_review,generated_model,exhaust temperature sensor,exhaust temperature sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,exhaust_temperature_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_thermal_sensors_inlet_temperature_sensor,component_candidate,generated_needs_review,generated_model,inlet temperature sensor,inlet temperature sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,sensing_instrumentation,inlet_temperature_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_accelerator_mounting_accelerator_retention_bracket,component_candidate,generated_needs_review,generated_model,accelerator retention bracket,accelerator retention bracket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,accelerator_retention_bracket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_accelerator_mounting_card_stiffener_rail,component_candidate,generated_needs_review,generated_model,card stiffener rail,card stiffener rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,card_stiffener_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_accelerator_mounting_gpu_airflow_baffle,component_candidate,generated_needs_review,generated_model,GPU airflow baffle,GPU airflow baffle is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,gpu_airflow_baffle,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_accelerator_mounting_pcie_riser_support,component_candidate,generated_needs_review,generated_model,PCIe riser support,PCIe riser support is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,pcie_riser_support,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_rack_chassis_front_bezel_assembly,component_candidate,generated_needs_review,generated_model,front bezel assembly,front bezel assembly is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,front_bezel_assembly,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_rack_chassis_internal_divider_panel,component_candidate,generated_needs_review,generated_model,internal divider panel,internal divider panel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,internal_divider_panel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_rack_chassis_slide_rail_kit,component_candidate,generated_needs_review,generated_model,slide rail kit,slide rail kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,slide_rail_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_service_labelling_airflow_direction_label,component_candidate,generated_needs_review,generated_model,airflow direction label,airflow direction label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,airflow_direction_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_service_labelling_asset_label_plate,component_candidate,generated_needs_review,generated_model,asset label plate,asset label plate is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,asset_label_plate,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_service_labelling_cable_management_arm,component_candidate,generated_needs_review,generated_model,cable management arm,cable management arm is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,cable_management_arm,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_service_labelling_rack_ear_set,component_candidate,generated_needs_review,generated_model,rack ear set,rack ear set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.edge_ai,,,,structure_containment,rack_ear_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
module_allocation:compute_acceleration,module_allocation,generated_needs_review,generated_model,Compute Acceleration,Compute Acceleration is a top-level functional module: Provides roughly 200 TOPS of accelerator throughput before model and thermal derating evidence.,,,,compute_tops,compute_acceleration,ai_accelerator_module; accelerator_carrier_board; pcie_edge_connector; accelerator_retention_latch; cpu_module; ecc_memory; system_motherboard; boot_flash_device; high_current_vrm_module; pcie_retimer_set; clock_distribution_device; power_integrity_capacitor_bank,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:control_compute_communication,module_allocation,generated_needs_review,generated_model,Control Compute Communication,"Control Compute Communication is a top-level functional module: Runs host firmware, inference orchestration, management control and secure remote operation.",,,,compute_tops,control_compute_communication,bmc_management_controller; management_ethernet_phy; bios_firmware_image; platform_configuration_eeprom; inference_runtime_image; accelerator_driver_bundle; watchdog_service; configuration_manifest; out_of_band_management_port; serial_console_header; debug_access_lockout; firmware_signing_key_slot,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:data_storage,module_allocation,generated_needs_review,generated_model,Data Storage,"Data Storage is a top-level functional module: Stores models, runtime images, logs and local inference buffers.",,,,,data_storage,nvme_ssd; m_2_carrier_tray; drive_thermal_pad; drive_retention_screw_set; model_cache_partition; storage_health_monitor; secure_erase_controller; firmware_recovery_image; event_log_partition; write_endurance_counter; crash_dump_region; log_export_port,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:environmental_interface,module_allocation,generated_needs_review,generated_model,Thermal Airflow Interface,"Thermal Airflow Interface is a top-level functional module: Controls front-to-back airflow and heat transfer from accelerator, CPU, NIC and storage.",,,,compute_tops; rack_units; power_budget_w,environmental_interface,fan_wall_assembly; pwm_fan_controller; airflow_straightener; replaceable_dust_filter; heatsink_cold_plate; thermal_interface_material_set; heatpipe_assembly; rear_exhaust_duct; front_inlet_grille; rear_exhaust_grille; air_seal_foam_kit; rack_pressure_map_label,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:maintenance_serviceability,module_allocation,generated_needs_review,generated_model,Field Maintenance Serviceability,"Field Maintenance Serviceability is a top-level functional module: Supports rack installation, hot-swap FRUs, diagnostics and firmware recovery.",,,,rack_units,maintenance_serviceability,hot_swap_fan_carrier; drive_service_handle; psu_latch_mechanism; accelerator_extraction_handle; rack_rail_kit; rear_support_bracket; cable_retention_comb; airflow_blanking_panel; service_checklist_card; firmware_version_label; spare_screw_kit; diagnostics_usb_key,false,true,"Accept, correct or reject the module allocation through engineering review."
