id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
module_allocation:actuation_kinematics,module_allocation,major,ready_for_review,Applicator Insertion Mechanism,"Does Applicator Insertion Mechanism have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,actuation_kinematics,disposable_applicator; insertion_mechanism; sharps_lockout,disposable_applicator; spring_insertion_driver; trigger_button; safety_cap; introducer_needle; filament_deployment_shuttle; depth_stop_collar; retraction_latch; needle_shield; post_use_lock_tab; applicator_status_window; trigger_interlock_spring,,insertion_path; sterile_boundary; user_trigger; service_access,,
module_allocation:control_compute_communication,module_allocation,major,ready_for_review,Control Compute Communication,"Does Control Compute Communication have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,control_compute_communication,mcu_firmware; ble_telemetry; data_buffering,low_power_microcontroller; firmware_image; secure_boot_key_store; real_time_clock; ble_radio_module; printed_antenna; pairing_button_pad; encrypted_session_counter; glucose_trend_buffer_flash; event_log_memory; calibration_data_bus_bridge; clock_drift_compensator,reading_interval_minutes; mard_percent,sensor_signal_bus; calibration_data_bus; ble_link; alarm_state_bus; low_power_rail; temperature_compensation_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
module_allocation:energy_storage_source,module_allocation,major,ready_for_review,Wearable Energy Source,"Does Wearable Energy Source have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,energy_storage_source,battery_cell; power_reserve; battery_safety,thin_film_battery; battery_weld_tab; battery_pouch_insulator; state_of_charge_witness_pad; brownout_hold_up_capacitor; battery_cut_off_tab; shelf_life_isolation_film; activation_pull_strip; battery_vent_clearance; reverse_polarity_fuse; pack_temperature_dot; battery_lot_barcode,wear_days,cell_power_bus; service_access; lot_traceability,cgm_wear_duration; cgm_patch_power_comms_safety,
module_allocation:environmental_interface,module_allocation,major,ready_for_review,Wear Environment Compensation,"Does Wear Environment Compensation have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,environmental_interface,temperature_compensation; sweat_water_boundary; motion_pressure,temperature_sensor; thermal_model_table; skin_temperature_flex_tail; cold_start_delay_flag; sweat_barrier_film; condensation_drain_groove; humidity_indicator_dot; ingress_exposure_witness; motion_artefact_filter_table; patch_pressure_relief_slot; compression_warning_marker; activity_context_accelerometer,wear_days; mard_percent,temperature_compensation_bus; ingress_boundary; adhesive_skin_boundary; sensor_signal_bus,cgm_wear_duration; cgm_patch_power_comms_safety; cgm_accuracy_target; cgm_biofluid_signal_closure,
module_allocation:maintenance_serviceability,module_allocation,major,ready_for_review,Packaging Traceability Serviceability,"Does Packaging Traceability Serviceability have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,maintenance_serviceability,sterile_packaging; lot_traceability; user_setup,sterile_barrier_pouch; desiccant_sachet; pouch_seal_indicator; expiry_date_label; udi_label_set; ifu_leaflet; lot_traceability_barcode; release_inspection_stamp; phone_pairing_qr_card; applicator_instruction_card; sensor_warm_up_timer_label; adhesive_removal_wipe,,sterile_boundary; lot_traceability; service_access; ble_link,,
module_allocation:power_distribution,module_allocation,major,ready_for_review,Low-Power Distribution,"Does Low-Power Distribution have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,power_distribution,low_power_rails; analog_excitation; power_fault_handling,nanoamp_power_switch; digital_buck_regulator; rail_measurement_divider; wake_timer_oscillator; sensor_excitation_mux; analog_power_filter; electrode_guard_driver; afe_wake_timer; hardwired_reset_supervisor; overcurrent_limiter; load_gate_transistor; fault_latch,reading_interval_minutes,cell_power_bus; low_power_rail; analog_power_rail; hardwired_trip; sensor_signal_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety,
module_allocation:safety_protection,module_allocation,major,ready_for_review,Patient Safety Protection,"Does Patient Safety Protection have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,safety_protection,patient_alarm_logic; biocompatibility_controls; sterile_sharps_safety,hypoglycaemia_alarm_state; hyperglycaemia_alarm_state; sensor_fault_classifier; stale_data_lockout; biocompatibility_material_record; adhesive_irritation_limit_tag; latex_free_label; skin_contact_change_log; sterile_boundary_indicator; sharps_injury_warning_label; applicator_disposal_instruction; tamper_evident_seal,wear_days,alarm_state_bus; sterile_boundary; adhesive_skin_boundary; hardwired_trip; service_access; sensor_signal_bus,cgm_wear_duration; cgm_patch_power_comms_safety,
module_allocation:sensing_instrumentation,module_allocation,major,ready_for_review,Glucose Sensing Instrumentation,"Does Glucose Sensing Instrumentation have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,sensing_instrumentation,glucose_filament_stack; analog_front_end; calibration_drift_monitoring,glucose_sensing_filament; enzyme_reagent_membrane; reference_electrode; diffusion_limiting_membrane; potentiostat_afe; low_leakage_input_guard; electrode_flex_tail; sensor_bias_resistor_network; calibration_data_eeprom; drift_estimator_firmware_table; factory_calibration_code; signal_integrity_test_pad,reading_interval_minutes; mard_percent,interstitial_fluid_path; electrode_signal_path; sensor_signal_bus; calibration_data_bus; analog_power_rail; temperature_compensation_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
module_allocation:skin_patient_interface,module_allocation,major,ready_for_review,Skin Patient Interface,"Does Skin Patient Interface have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,skin_patient_interface,adhesive_patch_stack; cannula_skin_contact; wear_comfort_retention,adhesive_skin_patch; hydrocolloid_edge_seal; breathable_backing_film; pull_tab_liner; skin_contact_gasket; filament_entry_seal; antimicrobial_contact_pad; insertion_site_spacing_ring; flex_relief_bridge; sweat_channel_texture; patch_stretch_zone; removal_aid_tab,wear_days,adhesive_skin_boundary; interstitial_fluid_path; sterile_boundary; insertion_path; service_access,cgm_wear_duration; cgm_patch_power_comms_safety,
module_allocation:structure_containment,module_allocation,major,ready_for_review,Transmitter Housing Structure,"Does Transmitter Housing Structure have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,structure_containment,transmitter_housing; patch_mechanical_frame; ingress_boundary,protective_transmitter_housing; ultrasonic_weld_seam; electronics_carrier_tray; ingress_gasket; flexible_patch_frame; sensor_port_boss; transmitter_latch_rail; strain_relief_web; hydrophobic_vent_membrane; ip_ingress_seal; splash_shield_lip; housing_serial_marking,,electronics_mount; ingress_boundary; adhesive_skin_boundary; service_access; insertion_path,,
submodule_allocation:actuation_kinematics:disposable_applicator,submodule_allocation,major,ready_for_review,Applicator Insertion Mechanism / Disposable applicator,Do the component candidates and interfaces assigned to Disposable applicator make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,disposable_applicator,disposable_applicator; spring_insertion_driver; trigger_button; safety_cap,,insertion_path; sterile_boundary; user_trigger,,
submodule_allocation:actuation_kinematics:insertion_mechanism,submodule_allocation,major,ready_for_review,Applicator Insertion Mechanism / Insertion mechanism,Do the component candidates and interfaces assigned to Insertion mechanism make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,insertion_mechanism,introducer_needle; filament_deployment_shuttle; depth_stop_collar; retraction_latch,,insertion_path; user_trigger,,
submodule_allocation:actuation_kinematics:sharps_lockout,submodule_allocation,major,ready_for_review,Applicator Insertion Mechanism / Sharps lockout,Do the component candidates and interfaces assigned to Sharps lockout make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,sharps_lockout,needle_shield; post_use_lock_tab; applicator_status_window; trigger_interlock_spring,,service_access; sterile_boundary,,
submodule_allocation:control_compute_communication:ble_telemetry,submodule_allocation,major,ready_for_review,Control Compute Communication / BLE telemetry,Do the component candidates and interfaces assigned to BLE telemetry make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,ble_telemetry,ble_radio_module; printed_antenna; pairing_button_pad; encrypted_session_counter,reading_interval_minutes; mard_percent,ble_link; low_power_rail; alarm_state_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
submodule_allocation:control_compute_communication:data_buffering,submodule_allocation,major,ready_for_review,Control Compute Communication / Data buffering,Do the component candidates and interfaces assigned to Data buffering make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,data_buffering,glucose_trend_buffer_flash; event_log_memory; calibration_data_bus_bridge; clock_drift_compensator,reading_interval_minutes; mard_percent,sensor_signal_bus; calibration_data_bus; alarm_state_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
submodule_allocation:control_compute_communication:mcu_firmware,submodule_allocation,major,ready_for_review,Control Compute Communication / MCU firmware,Do the component candidates and interfaces assigned to MCU firmware make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,mcu_firmware,low_power_microcontroller; firmware_image; secure_boot_key_store; real_time_clock,reading_interval_minutes; mard_percent,sensor_signal_bus; calibration_data_bus; low_power_rail; temperature_compensation_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
submodule_allocation:energy_storage_source:battery_cell,submodule_allocation,major,ready_for_review,Wearable Energy Source / Battery cell,Do the component candidates and interfaces assigned to Battery cell make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,battery_cell,thin_film_battery; battery_weld_tab; battery_pouch_insulator; state_of_charge_witness_pad,wear_days,cell_power_bus; lot_traceability,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:energy_storage_source:battery_safety,submodule_allocation,major,ready_for_review,Wearable Energy Source / Battery safety,Do the component candidates and interfaces assigned to Battery safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,battery_safety,battery_vent_clearance; reverse_polarity_fuse; pack_temperature_dot; battery_lot_barcode,wear_days,cell_power_bus; lot_traceability,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:energy_storage_source:power_reserve,submodule_allocation,major,ready_for_review,Wearable Energy Source / Power reserve,Do the component candidates and interfaces assigned to Power reserve make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,power_reserve,brownout_hold_up_capacitor; battery_cut_off_tab; shelf_life_isolation_film; activation_pull_strip,wear_days,cell_power_bus; service_access,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:environmental_interface:motion_pressure,submodule_allocation,major,ready_for_review,Wear Environment Compensation / Motion and pressure artefact control,Do the component candidates and interfaces assigned to Motion and pressure artefact control make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,motion_pressure,motion_artefact_filter_table; patch_pressure_relief_slot; compression_warning_marker; activity_context_accelerometer,wear_days; mard_percent,adhesive_skin_boundary; sensor_signal_bus,cgm_wear_duration; cgm_patch_power_comms_safety; cgm_accuracy_target; cgm_biofluid_signal_closure,
submodule_allocation:environmental_interface:sweat_water_boundary,submodule_allocation,major,ready_for_review,Wear Environment Compensation / Sweat and water boundary,Do the component candidates and interfaces assigned to Sweat and water boundary make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,sweat_water_boundary,sweat_barrier_film; condensation_drain_groove; humidity_indicator_dot; ingress_exposure_witness,wear_days; mard_percent,ingress_boundary; adhesive_skin_boundary,cgm_wear_duration; cgm_patch_power_comms_safety; cgm_accuracy_target; cgm_biofluid_signal_closure,
submodule_allocation:environmental_interface:temperature_compensation,submodule_allocation,major,ready_for_review,Wear Environment Compensation / Temperature compensation,Do the component candidates and interfaces assigned to Temperature compensation make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,temperature_compensation,temperature_sensor; thermal_model_table; skin_temperature_flex_tail; cold_start_delay_flag,wear_days; mard_percent,temperature_compensation_bus; sensor_signal_bus,cgm_wear_duration; cgm_patch_power_comms_safety; cgm_accuracy_target; cgm_biofluid_signal_closure,
submodule_allocation:maintenance_serviceability:lot_traceability,submodule_allocation,major,ready_for_review,Packaging Traceability Serviceability / Lot traceability,Do the component candidates and interfaces assigned to Lot traceability make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,lot_traceability,udi_label_set; ifu_leaflet; lot_traceability_barcode; release_inspection_stamp,,lot_traceability; service_access,,
submodule_allocation:maintenance_serviceability:sterile_packaging,submodule_allocation,major,ready_for_review,Packaging Traceability Serviceability / Sterile packaging,Do the component candidates and interfaces assigned to Sterile packaging make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,sterile_packaging,sterile_barrier_pouch; desiccant_sachet; pouch_seal_indicator; expiry_date_label,,sterile_boundary; lot_traceability,,
submodule_allocation:maintenance_serviceability:user_setup,submodule_allocation,major,ready_for_review,Packaging Traceability Serviceability / User setup,Do the component candidates and interfaces assigned to User setup make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,user_setup,phone_pairing_qr_card; applicator_instruction_card; sensor_warm_up_timer_label; adhesive_removal_wipe,,service_access; ble_link,,
submodule_allocation:power_distribution:analog_excitation,submodule_allocation,major,ready_for_review,Low-Power Distribution / Analog excitation,Do the component candidates and interfaces assigned to Analog excitation make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,analog_excitation,sensor_excitation_mux; analog_power_filter; electrode_guard_driver; afe_wake_timer,reading_interval_minutes,cell_power_bus; analog_power_rail; sensor_signal_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety,
submodule_allocation:power_distribution:low_power_rails,submodule_allocation,major,ready_for_review,Low-Power Distribution / Low-power rails,Do the component candidates and interfaces assigned to Low-power rails make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,low_power_rails,nanoamp_power_switch; digital_buck_regulator; rail_measurement_divider; wake_timer_oscillator,reading_interval_minutes,cell_power_bus; low_power_rail; hardwired_trip,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety,
submodule_allocation:power_distribution:power_fault_handling,submodule_allocation,major,ready_for_review,Low-Power Distribution / Power fault handling,Do the component candidates and interfaces assigned to Power fault handling make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,power_fault_handling,hardwired_reset_supervisor; overcurrent_limiter; load_gate_transistor; fault_latch,reading_interval_minutes,hardwired_trip; low_power_rail; analog_power_rail,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety,
submodule_allocation:safety_protection:biocompatibility_controls,submodule_allocation,major,ready_for_review,Patient Safety Protection / Biocompatibility controls,Do the component candidates and interfaces assigned to Biocompatibility controls make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,biocompatibility_controls,biocompatibility_material_record; adhesive_irritation_limit_tag; latex_free_label; skin_contact_change_log,wear_days,adhesive_skin_boundary; service_access,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:safety_protection:patient_alarm_logic,submodule_allocation,major,ready_for_review,Patient Safety Protection / Patient alarm logic,Do the component candidates and interfaces assigned to Patient alarm logic make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,patient_alarm_logic,hypoglycaemia_alarm_state; hyperglycaemia_alarm_state; sensor_fault_classifier; stale_data_lockout,wear_days,alarm_state_bus; sensor_signal_bus,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:safety_protection:sterile_sharps_safety,submodule_allocation,major,ready_for_review,Patient Safety Protection / Sterile and sharps safety,Do the component candidates and interfaces assigned to Sterile and sharps safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,sterile_sharps_safety,sterile_boundary_indicator; sharps_injury_warning_label; applicator_disposal_instruction; tamper_evident_seal,wear_days,sterile_boundary; hardwired_trip; service_access,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:sensing_instrumentation:analog_front_end,submodule_allocation,major,ready_for_review,Glucose Sensing Instrumentation / Analog front end,Do the component candidates and interfaces assigned to Analog front end make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,analog_front_end,potentiostat_afe; low_leakage_input_guard; electrode_flex_tail; sensor_bias_resistor_network,reading_interval_minutes; mard_percent,electrode_signal_path; sensor_signal_bus; analog_power_rail,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
submodule_allocation:sensing_instrumentation:calibration_drift_monitoring,submodule_allocation,major,ready_for_review,Glucose Sensing Instrumentation / Calibration and drift monitoring,Do the component candidates and interfaces assigned to Calibration and drift monitoring make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,calibration_drift_monitoring,calibration_data_eeprom; drift_estimator_firmware_table; factory_calibration_code; signal_integrity_test_pad,reading_interval_minutes; mard_percent,sensor_signal_bus; calibration_data_bus; temperature_compensation_bus,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
submodule_allocation:sensing_instrumentation:glucose_filament_stack,submodule_allocation,major,ready_for_review,Glucose Sensing Instrumentation / Glucose filament stack,Do the component candidates and interfaces assigned to Glucose filament stack make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,glucose_filament_stack,glucose_sensing_filament; enzyme_reagent_membrane; reference_electrode; diffusion_limiting_membrane,reading_interval_minutes; mard_percent,interstitial_fluid_path; electrode_signal_path; analog_power_rail,cgm_reading_interval; cgm_biofluid_signal_closure; cgm_patch_power_comms_safety; cgm_accuracy_target,
submodule_allocation:skin_patient_interface:adhesive_patch_stack,submodule_allocation,major,ready_for_review,Skin Patient Interface / Adhesive patch stack,Do the component candidates and interfaces assigned to Adhesive patch stack make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,skin_patient_interface,adhesive_patch_stack,adhesive_skin_patch; hydrocolloid_edge_seal; breathable_backing_film; pull_tab_liner,wear_days,adhesive_skin_boundary; interstitial_fluid_path; sterile_boundary,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:skin_patient_interface:cannula_skin_contact,submodule_allocation,major,ready_for_review,Skin Patient Interface / Sensor skin contact,Do the component candidates and interfaces assigned to Sensor skin contact make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,skin_patient_interface,cannula_skin_contact,skin_contact_gasket; filament_entry_seal; antimicrobial_contact_pad; insertion_site_spacing_ring,wear_days,interstitial_fluid_path; insertion_path; sterile_boundary,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:skin_patient_interface:wear_comfort_retention,submodule_allocation,major,ready_for_review,Skin Patient Interface / Wear comfort and retention,Do the component candidates and interfaces assigned to Wear comfort and retention make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,skin_patient_interface,wear_comfort_retention,flex_relief_bridge; sweat_channel_texture; patch_stretch_zone; removal_aid_tab,wear_days,adhesive_skin_boundary; service_access,cgm_wear_duration; cgm_patch_power_comms_safety,
submodule_allocation:structure_containment:ingress_boundary,submodule_allocation,major,ready_for_review,Transmitter Housing Structure / Ingress boundary,Do the component candidates and interfaces assigned to Ingress boundary make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,ingress_boundary,hydrophobic_vent_membrane; ip_ingress_seal; splash_shield_lip; housing_serial_marking,,ingress_boundary; service_access,,
submodule_allocation:structure_containment:patch_mechanical_frame,submodule_allocation,major,ready_for_review,Transmitter Housing Structure / Patch mechanical frame,Do the component candidates and interfaces assigned to Patch mechanical frame make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,patch_mechanical_frame,flexible_patch_frame; sensor_port_boss; transmitter_latch_rail; strain_relief_web,,electronics_mount; adhesive_skin_boundary; insertion_path,,
submodule_allocation:structure_containment:transmitter_housing,submodule_allocation,major,ready_for_review,Transmitter Housing Structure / Transmitter housing,Do the component candidates and interfaces assigned to Transmitter housing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,transmitter_housing,protective_transmitter_housing; ultrasonic_weld_seam; electronics_carrier_tray; ingress_gasket,,electronics_mount; ingress_boundary; adhesive_skin_boundary,,
