id,kind,priority,status,scope,reviewerQuestion,evidenceRequired,acceptanceCriteria,linkedModuleIds,linkedSubModuleIds,linkedComponentWordIds,linkedRequirementIds,linkedInterfaceIds,linkedCalculationIds,blockers
module_allocation:energy_storage_source,module_allocation,major,ready_for_review,Night-Cycle Energy Storage,"Does Night-Cycle Energy Storage have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,energy_storage_source,stratospheric_battery_pack; battery_thermal_zone; energy_reserve_monitoring,stratospheric_battery_pack; battery_management_board; lightweight_battery_enclosure; cell_heater_film; battery_insulation_sleeve; phase_change_thermal_buffer; battery_temperature_sensor_harness; battery_vent_path; coulomb_counter_module; reserve_energy_estimator; battery_isolation_contactor; night_cycle_test_connector,endurance_days,battery_dc_bus; thermal_path; battery_monitor_bus; service_access; sensor_bus; telemetry_link,haps_endurance_target; haps_energy_flight_closure,
module_allocation:environmental_interface,module_allocation,major,ready_for_review,Stratospheric Environmental Interface,"Does Stratospheric Environmental Interface have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,environmental_interface,thermal_protection; uv_surface_protection; low_pressure_management,thermal_insulation_blanket; multi_layer_insulation_patch; lightweight_thermal_strap; thermal_witness_label; uv_protective_film; leading_edge_erosion_tape; surface_contamination_wipe_kit; coating_inspection_marker; low_pressure_vent_path; conformal_coating_set; high_altitude_creepage_spacer; desiccant_cartridge,altitude_km,thermal_path; solar_mount; service_access; rf_aperture; aero_load_path; payload_power_bus,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
module_allocation:maintenance_serviceability,module_allocation,major,ready_for_review,Ground Handling Serviceability,"Does Ground Handling Serviceability have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,maintenance_serviceability,wing_assembly_service; launch_recovery_equipment; payload_checkout,wing_assembly_jig; spar_pin_torque_tool; solar_skin_protection_mat; assembly_witness_mark_set; launch_dolly_interface; wingtip_handling_fixture; recovery_cradle; ground_wind_limit_placard; payload_checkout_cable; rf_load_test_adapter; telemetry_ground_terminal; preflight_log_card,wingspan_m,service_access; aero_load_path; telemetry_link; solar_mount; payload_data_link,haps_wingspan_envelope; haps_energy_flight_closure,
module_allocation:payload_communication,module_allocation,major,ready_for_review,Communications Payload,"Does Communications Payload have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,payload_communication,payload_radio; antenna_aperture; payload_integration,stratospheric_communications_payload; payload_modem_board; payload_rf_power_amplifier; payload_processor_module; payload_antenna_array; antenna_ground_plane_film; antenna_feed_harness; beam_pointing_calibration_target; payload_isolation_mount; payload_thermal_strap; payload_access_hatch; payload_configuration_tag,,payload_data_link; payload_power_bus; rf_aperture; thermal_path; service_access; aero_load_path,,
module_allocation:power_distribution,module_allocation,major,ready_for_review,Flight Power Distribution,"Does Flight Power Distribution have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,power_distribution,solar_battery_power_management; low_voltage_distribution; load_shed_protection,solar_battery_charge_controller; main_dc_bus_board; payload_power_switch; propulsion_bus_fuse_set; avionics_dc_converter; servo_power_rail; communications_dc_converter; low_voltage_harness_loom; load_shed_relay_set; brownout_supervisor; energy_priority_controller; fault_latch_indicator,endurance_days,solar_dc_bus; battery_dc_bus; propulsion_power_bus; payload_power_bus; low_voltage_rail; hardwired_trip; service_access; battery_monitor_bus,haps_endurance_target; haps_energy_flight_closure,
module_allocation:safety_protection,module_allocation,major,ready_for_review,Flight Safety And Recovery,"Does Flight Safety And Recovery have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,safety_protection,abort_recovery; airspace_safety; ground_handling_safety,recovery_parachute_system; parachute_deployment_controller; recovery_beacon; safe_descent_mode_logic; geofence_database; lost_link_failsafe; flight_termination_relay; airspace_transponder_module; launch_arming_interlock; propulsion_safety_pin_set; battery_handling_placard; recovery_inspection_checklist,altitude_km,hardwired_trip; telemetry_link; flight_control_bus; service_access; aero_load_path; battery_monitor_bus,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
module_allocation:sensing_instrumentation,module_allocation,major,ready_for_review,Navigation And Airdata Sensing,"Does Navigation And Airdata Sensing have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,sensing_instrumentation,navigation_suite; airdata_weather_sensors; structural_health_sensing,gnss_ins_navigation_unit; barometric_altitude_sensor; sun_sensor_pair; precision_timebase_module; pitot_static_probe; outside_air_temperature_probe; wind_estimation_filter; humidity_frost_sensor; wing_strain_gauge_strip; spar_temperature_sensor; vibration_accelerometer; structural_health_recorder,altitude_km,sensor_bus; flight_control_bus; aero_load_path; telemetry_link,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
module_allocation:structure_containment,module_allocation,major,ready_for_review,Ultra-Light Wing Structure,"Does Ultra-Light Wing Structure have the right responsibility boundary, submodule split and interface ownership for this concept?","Named engineering reviewer sign-off, change request or deferral note against the module allocation.",Module purpose is coherent and not duplicating another module. All submodules have a clear engineering role. Required interfaces are owned by the module or explicitly delegated to submodules.,structure_containment,wing_primary_structure; tail_control_structure; payload_bay_structure,high_aspect_ratio_wing_structure; carbon_spar_cap_set; foam_rib_set; wing_joiner_sleeve; tail_boom_assembly; elevator_surface; rudder_surface; control_hinge_set; payload_bay_frame; avionics_tray; access_panel_latch_set; mass_balance_bracket,wingspan_m,aero_load_path; solar_mount; propulsion_mounts; service_access; payload_mount; flight_control_bus,haps_wingspan_envelope; haps_energy_flight_closure,
submodule_allocation:actuation_kinematics:control_surface_actuation,submodule_allocation,major,ready_for_review,Propulsion And Control Surfaces / Control surface actuation,Do the component candidates and interfaces assigned to Control surface actuation make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,control_surface_actuation,low_temperature_servo_actuator; control_linkage_rod_set; surface_position_sensor; servo_heater_trace,wingspan_m; endurance_days,flight_control_bus; aero_load_path; low_voltage_rail,haps_wingspan_envelope; haps_energy_flight_closure; haps_endurance_target,
submodule_allocation:actuation_kinematics:electric_propulsion_pods,submodule_allocation,major,ready_for_review,Propulsion And Control Surfaces / Electric propulsion pods,Do the component candidates and interfaces assigned to Electric propulsion pods make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,electric_propulsion_pods,electric_propulsion_pod; high_altitude_propeller_set; motor_controller_module; propulsion_pod_fairing,wingspan_m; endurance_days,propulsion_power_bus; flight_control_bus; propulsion_mounts,haps_wingspan_envelope; haps_energy_flight_closure; haps_endurance_target,
submodule_allocation:actuation_kinematics:station_keeping_trim,submodule_allocation,major,ready_for_review,Propulsion And Control Surfaces / Station-keeping trim,Do the component candidates and interfaces assigned to Station-keeping trim make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,actuation_kinematics,station_keeping_trim,trim_schedule_table; gust_load_estimator; airspeed_setpoint_manager; propulsion_calibration_record,wingspan_m; endurance_days,flight_control_bus; sensor_bus; aero_load_path,haps_wingspan_envelope; haps_energy_flight_closure; haps_endurance_target,
submodule_allocation:control_compute_communication:energy_aware_autonomy,submodule_allocation,major,ready_for_review,Autonomy Control Communication / Energy-aware autonomy,Do the component candidates and interfaces assigned to Energy-aware autonomy make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,energy_aware_autonomy,solar_forecast_model; wind_field_route_planner; payload_duty_cycle_controller; return_corridor_manager,endurance_days; altitude_km,battery_monitor_bus; payload_data_link; flight_control_bus,haps_endurance_target; haps_energy_flight_closure; haps_altitude_band; haps_payload_comms_safety,
submodule_allocation:control_compute_communication:flight_control_computer,submodule_allocation,major,ready_for_review,Autonomy Control Communication / Flight control computer,Do the component candidates and interfaces assigned to Flight control computer make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,flight_control_computer,flight_control_computer; autopilot_io_board; flight_software_image; watchdog_supervisor,endurance_days; altitude_km,flight_control_bus; sensor_bus; battery_monitor_bus; hardwired_trip,haps_endurance_target; haps_energy_flight_closure; haps_altitude_band; haps_payload_comms_safety,
submodule_allocation:control_compute_communication:ground_command_link,submodule_allocation,major,ready_for_review,Autonomy Control Communication / Ground command link,Do the component candidates and interfaces assigned to Ground command link make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,control_compute_communication,ground_command_link,ground_control_link; telemetry_transceiver; command_authentication_module; mission_log_recorder,endurance_days; altitude_km,telemetry_link; payload_data_link; service_access,haps_endurance_target; haps_energy_flight_closure; haps_altitude_band; haps_payload_comms_safety,
submodule_allocation:energy_harvesting:mppt_conversion,submodule_allocation,major,ready_for_review,Solar Energy Harvesting / MPPT conversion,Do the component candidates and interfaces assigned to MPPT conversion make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_harvesting,mppt_conversion,mppt_power_tracker; solar_input_current_sensor; solar_voltage_tap_loom; mppt_heat_spreader,wingspan_m; endurance_days,solar_dc_bus; sensor_bus; service_access,haps_wingspan_envelope; haps_energy_flight_closure; haps_endurance_target,
submodule_allocation:energy_harvesting:solar_health_monitoring,submodule_allocation,major,ready_for_review,Solar Energy Harvesting / Solar health monitoring,Do the component candidates and interfaces assigned to Solar health monitoring make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_harvesting,solar_health_monitoring,solar_string_monitor_board; uv_exposure_witness_coupon; wing_surface_temperature_sensor; solar_inspection_connector,wingspan_m; endurance_days,solar_dc_bus; sensor_bus; service_access,haps_wingspan_envelope; haps_energy_flight_closure; haps_endurance_target,
submodule_allocation:energy_harvesting:solar_skin_array,submodule_allocation,major,ready_for_review,Solar Energy Harvesting / Solar skin array,Do the component candidates and interfaces assigned to Solar skin array make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_harvesting,solar_skin_array,solar_cell_array; cell_interconnect_ribbon; transparent_encapsulation_film; solar_string_bypass_diode,wingspan_m; endurance_days,solar_dc_bus; solar_mount; thermal_path,haps_wingspan_envelope; haps_energy_flight_closure; haps_endurance_target,
submodule_allocation:energy_storage_source:battery_thermal_zone,submodule_allocation,major,ready_for_review,Night-Cycle Energy Storage / Battery thermal zone,Do the component candidates and interfaces assigned to Battery thermal zone make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,battery_thermal_zone,battery_insulation_sleeve; phase_change_thermal_buffer; battery_temperature_sensor_harness; battery_vent_path,endurance_days,thermal_path; battery_monitor_bus; sensor_bus,haps_endurance_target; haps_energy_flight_closure,
submodule_allocation:energy_storage_source:energy_reserve_monitoring,submodule_allocation,major,ready_for_review,Night-Cycle Energy Storage / Energy reserve monitoring,Do the component candidates and interfaces assigned to Energy reserve monitoring make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,energy_reserve_monitoring,coulomb_counter_module; reserve_energy_estimator; battery_isolation_contactor; night_cycle_test_connector,endurance_days,battery_monitor_bus; sensor_bus; telemetry_link,haps_endurance_target; haps_energy_flight_closure,
submodule_allocation:energy_storage_source:stratospheric_battery_pack,submodule_allocation,major,ready_for_review,Night-Cycle Energy Storage / Stratospheric battery pack,Do the component candidates and interfaces assigned to Stratospheric battery pack make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,energy_storage_source,stratospheric_battery_pack,stratospheric_battery_pack; battery_management_board; lightweight_battery_enclosure; cell_heater_film,endurance_days,battery_dc_bus; thermal_path; battery_monitor_bus,haps_endurance_target; haps_energy_flight_closure,
submodule_allocation:environmental_interface:low_pressure_management,submodule_allocation,major,ready_for_review,Stratospheric Environmental Interface / Low-pressure electronics management,Do the component candidates and interfaces assigned to Low-pressure electronics management make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,low_pressure_management,low_pressure_vent_path; conformal_coating_set; high_altitude_creepage_spacer; desiccant_cartridge,altitude_km,thermal_path; payload_power_bus; service_access,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:environmental_interface:thermal_protection,submodule_allocation,major,ready_for_review,Stratospheric Environmental Interface / Thermal protection,Do the component candidates and interfaces assigned to Thermal protection make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,thermal_protection,thermal_insulation_blanket; multi_layer_insulation_patch; lightweight_thermal_strap; thermal_witness_label,altitude_km,thermal_path; service_access,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:environmental_interface:uv_surface_protection,submodule_allocation,major,ready_for_review,Stratospheric Environmental Interface / UV and surface protection,Do the component candidates and interfaces assigned to UV and surface protection make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,environmental_interface,uv_surface_protection,uv_protective_film; leading_edge_erosion_tape; surface_contamination_wipe_kit; coating_inspection_marker,altitude_km,solar_mount; aero_load_path; service_access,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:maintenance_serviceability:launch_recovery_equipment,submodule_allocation,major,ready_for_review,Ground Handling Serviceability / Launch and recovery equipment,Do the component candidates and interfaces assigned to Launch and recovery equipment make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,launch_recovery_equipment,launch_dolly_interface; wingtip_handling_fixture; recovery_cradle; ground_wind_limit_placard,wingspan_m,service_access; aero_load_path; telemetry_link,haps_wingspan_envelope; haps_energy_flight_closure,
submodule_allocation:maintenance_serviceability:payload_checkout,submodule_allocation,major,ready_for_review,Ground Handling Serviceability / Payload checkout,Do the component candidates and interfaces assigned to Payload checkout make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,payload_checkout,payload_checkout_cable; rf_load_test_adapter; telemetry_ground_terminal; preflight_log_card,wingspan_m,service_access; payload_data_link; telemetry_link,haps_wingspan_envelope; haps_energy_flight_closure,
submodule_allocation:maintenance_serviceability:wing_assembly_service,submodule_allocation,major,ready_for_review,Ground Handling Serviceability / Wing assembly service,Do the component candidates and interfaces assigned to Wing assembly service make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,maintenance_serviceability,wing_assembly_service,wing_assembly_jig; spar_pin_torque_tool; solar_skin_protection_mat; assembly_witness_mark_set,wingspan_m,service_access; aero_load_path; solar_mount,haps_wingspan_envelope; haps_energy_flight_closure,
submodule_allocation:payload_communication:antenna_aperture,submodule_allocation,major,ready_for_review,Communications Payload / Antenna aperture,Do the component candidates and interfaces assigned to Antenna aperture make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,payload_communication,antenna_aperture,payload_antenna_array; antenna_ground_plane_film; antenna_feed_harness; beam_pointing_calibration_target,,rf_aperture; payload_data_link; aero_load_path,,
submodule_allocation:payload_communication:payload_integration,submodule_allocation,major,ready_for_review,Communications Payload / Payload integration,Do the component candidates and interfaces assigned to Payload integration make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,payload_communication,payload_integration,payload_isolation_mount; payload_thermal_strap; payload_access_hatch; payload_configuration_tag,,payload_power_bus; thermal_path; service_access,,
submodule_allocation:payload_communication:payload_radio,submodule_allocation,major,ready_for_review,Communications Payload / Payload radio,Do the component candidates and interfaces assigned to Payload radio make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,payload_communication,payload_radio,stratospheric_communications_payload; payload_modem_board; payload_rf_power_amplifier; payload_processor_module,,payload_data_link; payload_power_bus; thermal_path,,
submodule_allocation:power_distribution:load_shed_protection,submodule_allocation,major,ready_for_review,Flight Power Distribution / Load-shed protection,Do the component candidates and interfaces assigned to Load-shed protection make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,load_shed_protection,load_shed_relay_set; brownout_supervisor; energy_priority_controller; fault_latch_indicator,endurance_days,hardwired_trip; payload_power_bus; battery_monitor_bus,haps_endurance_target; haps_energy_flight_closure,
submodule_allocation:power_distribution:low_voltage_distribution,submodule_allocation,major,ready_for_review,Flight Power Distribution / Low-voltage distribution,Do the component candidates and interfaces assigned to Low-voltage distribution make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,low_voltage_distribution,avionics_dc_converter; servo_power_rail; communications_dc_converter; low_voltage_harness_loom,endurance_days,low_voltage_rail; payload_power_bus; service_access,haps_endurance_target; haps_energy_flight_closure,
submodule_allocation:power_distribution:solar_battery_power_management,submodule_allocation,major,ready_for_review,Flight Power Distribution / Solar and battery power management,Do the component candidates and interfaces assigned to Solar and battery power management make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,power_distribution,solar_battery_power_management,solar_battery_charge_controller; main_dc_bus_board; payload_power_switch; propulsion_bus_fuse_set,endurance_days,solar_dc_bus; battery_dc_bus; propulsion_power_bus; payload_power_bus,haps_endurance_target; haps_energy_flight_closure,
submodule_allocation:safety_protection:abort_recovery,submodule_allocation,major,ready_for_review,Flight Safety And Recovery / Abort and recovery,Do the component candidates and interfaces assigned to Abort and recovery make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,abort_recovery,recovery_parachute_system; parachute_deployment_controller; recovery_beacon; safe_descent_mode_logic,altitude_km,hardwired_trip; telemetry_link; flight_control_bus,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:safety_protection:airspace_safety,submodule_allocation,major,ready_for_review,Flight Safety And Recovery / Airspace safety,Do the component candidates and interfaces assigned to Airspace safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,airspace_safety,geofence_database; lost_link_failsafe; flight_termination_relay; airspace_transponder_module,altitude_km,flight_control_bus; telemetry_link; hardwired_trip,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:safety_protection:ground_handling_safety,submodule_allocation,major,ready_for_review,Flight Safety And Recovery / Ground handling safety,Do the component candidates and interfaces assigned to Ground handling safety make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,safety_protection,ground_handling_safety,launch_arming_interlock; propulsion_safety_pin_set; battery_handling_placard; recovery_inspection_checklist,altitude_km,service_access; aero_load_path; battery_monitor_bus,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:sensing_instrumentation:airdata_weather_sensors,submodule_allocation,major,ready_for_review,Navigation And Airdata Sensing / Airdata and weather sensors,Do the component candidates and interfaces assigned to Airdata and weather sensors make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,airdata_weather_sensors,pitot_static_probe; outside_air_temperature_probe; wind_estimation_filter; humidity_frost_sensor,altitude_km,sensor_bus; flight_control_bus,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:sensing_instrumentation:navigation_suite,submodule_allocation,major,ready_for_review,Navigation And Airdata Sensing / Navigation suite,Do the component candidates and interfaces assigned to Navigation suite make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,navigation_suite,gnss_ins_navigation_unit; barometric_altitude_sensor; sun_sensor_pair; precision_timebase_module,altitude_km,sensor_bus; flight_control_bus; telemetry_link,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:sensing_instrumentation:structural_health_sensing,submodule_allocation,major,ready_for_review,Navigation And Airdata Sensing / Structural health sensing,Do the component candidates and interfaces assigned to Structural health sensing make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,sensing_instrumentation,structural_health_sensing,wing_strain_gauge_strip; spar_temperature_sensor; vibration_accelerometer; structural_health_recorder,altitude_km,sensor_bus; aero_load_path; telemetry_link,haps_altitude_band; haps_energy_flight_closure; haps_payload_comms_safety,
submodule_allocation:structure_containment:payload_bay_structure,submodule_allocation,major,ready_for_review,Ultra-Light Wing Structure / Payload bay structure,Do the component candidates and interfaces assigned to Payload bay structure make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,payload_bay_structure,payload_bay_frame; avionics_tray; access_panel_latch_set; mass_balance_bracket,wingspan_m,payload_mount; service_access; aero_load_path,haps_wingspan_envelope; haps_energy_flight_closure,
submodule_allocation:structure_containment:tail_control_structure,submodule_allocation,major,ready_for_review,Ultra-Light Wing Structure / Tail and control structure,Do the component candidates and interfaces assigned to Tail and control structure make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,tail_control_structure,tail_boom_assembly; elevator_surface; rudder_surface; control_hinge_set,wingspan_m,aero_load_path; flight_control_bus; service_access,haps_wingspan_envelope; haps_energy_flight_closure,
submodule_allocation:structure_containment:wing_primary_structure,submodule_allocation,major,ready_for_review,Ultra-Light Wing Structure / Wing primary structure,Do the component candidates and interfaces assigned to Wing primary structure make engineering sense for its stated purpose?,"Reviewer note confirming the submodule role, component allocation and any missing carriers or capacity checks.",Submodule purpose is specific enough to guide detailed design. At least one component candidate is allocated where the submodule represents physical design content. Interface declarations match the component candidates that would carry them.,structure_containment,wing_primary_structure,high_aspect_ratio_wing_structure; carbon_spar_cap_set; foam_rib_set; wing_joiner_sleeve,wingspan_m,aero_load_path; solar_mount; propulsion_mounts,haps_wingspan_envelope; haps_energy_flight_closure,
