id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:maintenance_serviceability_field_repair_access_field_fastener_kit,51,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_repair_access_field_fastener_kit,field_fastener_kit,field fastener kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_field_repair_access_motor_alignment_gauge,52,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_repair_access_motor_alignment_gauge,motor_alignment_gauge,motor alignment gauge,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_field_repair_access_propeller_torque_tool,53,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_repair_access_propeller_torque_tool,propeller_torque_tool,propeller torque tool,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_field_repair_access_spare_arm_clamp,54,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_field_repair_access_spare_arm_clamp,spare_arm_clamp,spare arm clamp,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_inspection_points_battery_cycle_counter_label,55,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_inspection_points_battery_cycle_counter_label,battery_cycle_counter_label,battery cycle counter label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_inspection_points_crack_inspection_marker,56,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_inspection_points_crack_inspection_marker,crack_inspection_marker,crack inspection marker,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_inspection_points_fastener_witness_paint,57,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_inspection_points_fastener_witness_paint,fastener_witness_paint,fastener witness paint,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_inspection_points_payload_latch_witness_mark,58,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_inspection_points_payload_latch_witness_mark,payload_latch_witness_mark,payload latch witness mark,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_transport_storage_desiccant_storage_pouch,59,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_transport_storage_desiccant_storage_pouch,desiccant_storage_pouch,desiccant storage pouch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_transport_storage_foam_transport_case,60,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_transport_storage_foam_transport_case,foam_transport_case,foam transport case,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_transport_storage_gimbal_transport_lock,61,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_transport_storage_gimbal_transport_lock,gimbal_transport_lock,gimbal transport lock,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:maintenance_serviceability_transport_storage_propeller_guard_sleeve,62,defer_candidate_sourcing,deferred,minor,maintenance_serviceability_transport_storage_propeller_guard_sleeve,propeller_guard_sleeve,propeller guard sleeve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_main_power_bus_anti_spark_loop_key,63,defer_candidate_sourcing,deferred,minor,power_distribution_main_power_bus_anti_spark_loop_key,anti_spark_loop_key,anti-spark loop key,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_main_power_bus_copper_bus_plane,64,defer_candidate_sourcing,deferred,minor,power_distribution_main_power_bus_copper_bus_plane,copper_bus_plane,copper bus plane,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_main_power_bus_main_fuse_link,65,defer_candidate_sourcing,deferred,minor,power_distribution_main_power_bus_main_fuse_link,main_fuse_link,main fuse link,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_main_power_bus_power_distribution_pcb,66,defer_candidate_sourcing,deferred,minor,power_distribution_main_power_bus_power_distribution_pcb,power_distribution_pcb,power distribution PCB,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_voltage_regulation_12_v_payload_regulator,67,defer_candidate_sourcing,deferred,minor,power_distribution_voltage_regulation_12_v_payload_regulator,12_v_payload_regulator,12 V payload regulator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_voltage_regulation_5_v_bec_regulator,68,defer_candidate_sourcing,deferred,minor,power_distribution_voltage_regulation_5_v_bec_regulator,5_v_bec_regulator,5 V BEC regulator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_voltage_regulation_lc_noise_filter,69,defer_candidate_sourcing,deferred,minor,power_distribution_voltage_regulation_lc_noise_filter,lc_noise_filter,LC noise filter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_voltage_regulation_rail_status_led,70,defer_candidate_sourcing,deferred,minor,power_distribution_voltage_regulation_rail_status_led,rail_status_led,rail status LED,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_wiring_harness_braided_cable_sleeve,71,defer_candidate_sourcing,deferred,minor,power_distribution_wiring_harness_braided_cable_sleeve,braided_cable_sleeve,braided cable sleeve,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_wiring_harness_jst_signal_harness,72,defer_candidate_sourcing,deferred,minor,power_distribution_wiring_harness_jst_signal_harness,jst_signal_harness,JST signal harness,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_wiring_harness_silicone_power_lead_set,73,defer_candidate_sourcing,deferred,minor,power_distribution_wiring_harness_silicone_power_lead_set,silicone_power_lead_set,silicone power lead set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:power_distribution_wiring_harness_strain_relief_clip_set,74,defer_candidate_sourcing,deferred,minor,power_distribution_wiring_harness_strain_relief_clip_set,strain_relief_clip_set,strain relief clip set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_arming_interlocks_arming_switch,75,defer_candidate_sourcing,deferred,minor,safety_protection_arming_interlocks_arming_switch,arming_switch,arming switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_arming_interlocks_motor_inhibit_logic,76,defer_candidate_sourcing,deferred,minor,safety_protection_arming_interlocks_motor_inhibit_logic,motor_inhibit_logic,motor inhibit logic,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_arming_interlocks_preflight_checklist_tag,77,defer_candidate_sourcing,deferred,minor,safety_protection_arming_interlocks_preflight_checklist_tag,preflight_checklist_tag,preflight checklist tag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_arming_interlocks_status_buzzer,78,defer_candidate_sourcing,deferred,minor,safety_protection_arming_interlocks_status_buzzer,status_buzzer,status buzzer,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_battery_safety_charge_log_sheet,79,defer_candidate_sourcing,deferred,minor,safety_protection_battery_safety_charge_log_sheet,charge_log_sheet,charge log sheet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_battery_safety_fire_resistant_battery_pouch,80,defer_candidate_sourcing,deferred,minor,safety_protection_battery_safety_fire_resistant_battery_pouch,fire_resistant_battery_pouch,fire-resistant battery pouch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_battery_safety_pack_swelling_gauge,81,defer_candidate_sourcing,deferred,minor,safety_protection_battery_safety_pack_swelling_gauge,pack_swelling_gauge,pack swelling gauge,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_battery_safety_thermal_warning_label,82,defer_candidate_sourcing,deferred,minor,safety_protection_battery_safety_thermal_warning_label,thermal_warning_label,thermal warning label,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_lost_link_response_flight_termination_setting,83,defer_candidate_sourcing,deferred,minor,safety_protection_lost_link_response_flight_termination_setting,flight_termination_setting,flight termination setting,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_lost_link_response_geofence_configuration,84,defer_candidate_sourcing,deferred,minor,safety_protection_lost_link_response_geofence_configuration,geofence_configuration,geofence configuration,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_lost_link_response_low_battery_landing_logic,85,defer_candidate_sourcing,deferred,minor,safety_protection_lost_link_response_low_battery_landing_logic,low_battery_landing_logic,low battery landing logic,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:safety_protection_lost_link_response_return_to_home_failsafe,86,defer_candidate_sourcing,deferred,minor,safety_protection_lost_link_response_return_to_home_failsafe,return_to_home_failsafe,return-to-home failsafe,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_camera_payload_camera_control_cable,87,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_camera_payload_camera_control_cable,camera_control_cable,camera control cable,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_camera_payload_lens_protection_hood,88,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_camera_payload_lens_protection_hood,lens_protection_hood,lens protection hood,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_camera_payload_microsd_media_card,89,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_camera_payload_microsd_media_card,microsd_media_card,microSD media card,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_camera_payload_three_axis_gimbal,90,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_camera_payload_three_axis_gimbal,three_axis_gimbal,three-axis gimbal,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_health_sensing_avionics_temperature_probe,91,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_health_sensing_avionics_temperature_probe,avionics_temperature_probe,avionics temperature probe,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_health_sensing_landing_contact_switch,92,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_health_sensing_landing_contact_switch,landing_contact_switch,landing contact switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_health_sensing_payload_presence_switch,93,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_health_sensing_payload_presence_switch,payload_presence_switch,payload presence switch,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_health_sensing_vibration_monitor_pad,94,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_health_sensing_vibration_monitor_pad,vibration_monitor_pad,vibration monitor pad,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_navigation_sensors_airspeed_estimate_port,95,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_navigation_sensors_airspeed_estimate_port,airspeed_estimate_port,airspeed estimate port,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_navigation_sensors_magnetometer_module,96,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_navigation_sensors_magnetometer_module,magnetometer_module,magnetometer module,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_navigation_sensors_optical_flow_sensor,97,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_navigation_sensors_optical_flow_sensor,optical_flow_sensor,optical flow sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_navigation_sensors_rangefinder_altimeter,98,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_navigation_sensors_rangefinder_altimeter,rangefinder_altimeter,rangefinder altimeter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_battery_mounting_anti_slip_battery_pad,99,defer_candidate_sourcing,deferred,minor,structure_containment_battery_mounting_anti_slip_battery_pad,anti_slip_battery_pad,anti-slip battery pad,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_battery_mounting_battery_retention_strap,100,defer_candidate_sourcing,deferred,minor,structure_containment_battery_mounting_battery_retention_strap,battery_retention_strap,battery retention strap,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_battery_mounting_battery_tray,101,defer_candidate_sourcing,deferred,minor,structure_containment_battery_mounting_battery_tray,battery_tray,battery tray,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_battery_mounting_pack_latch_sensor,102,defer_candidate_sourcing,deferred,minor,structure_containment_battery_mounting_pack_latch_sensor,pack_latch_sensor,pack latch sensor,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_carbon_airframe_arm_folding_hinge,103,defer_candidate_sourcing,deferred,minor,structure_containment_carbon_airframe_arm_folding_hinge,arm_folding_hinge,arm folding hinge,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_carbon_airframe_carbon_fibre_arm_tube,104,defer_candidate_sourcing,deferred,minor,structure_containment_carbon_airframe_carbon_fibre_arm_tube,carbon_fibre_arm_tube,carbon fibre arm tube,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_carbon_airframe_centre_plate_pair,105,defer_candidate_sourcing,deferred,minor,structure_containment_carbon_airframe_centre_plate_pair,centre_plate_pair,centre plate pair,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_carbon_airframe_landing_gear_strut,106,defer_candidate_sourcing,deferred,minor,structure_containment_carbon_airframe_landing_gear_strut,landing_gear_strut,landing gear strut,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
