id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:control_compute_communication_charge_controller_safety_io_terminal_block,component_candidate,generated_needs_review,generated_model,safety IO terminal block,safety IO terminal block is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,safety_io_terminal_block,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_protocol_stack_charging_session_firmware_image,component_candidate,generated_needs_review,generated_model,charging session firmware image,charging session firmware image is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,charging_session_firmware_image,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_protocol_stack_plug_and_charge_certificate_store,component_candidate,generated_needs_review,generated_model,Plug and Charge certificate store,Plug and Charge certificate store is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,plug_and_charge_certificate_store,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:control_compute_communication_protocol_stack_protocol_debug_header,component_candidate,generated_needs_review,generated_model,protocol debug header,protocol debug header is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,control_compute_communication,protocol_debug_header,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_converter_supervision_fan_coolant_derating_table,component_candidate,generated_needs_review,generated_model,fan/coolant derating table,fan/coolant derating table is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,fan_coolant_derating_table,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_converter_supervision_firmware_recovery_jumper,component_candidate,generated_needs_review,generated_model,firmware recovery jumper,firmware recovery jumper is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,firmware_recovery_jumper,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_converter_supervision_heatsink_temperature_probe,component_candidate,generated_needs_review,generated_model,heatsink temperature probe,heatsink temperature probe is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,heatsink_temperature_probe,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_converter_supervision_module_health_monitor_board,component_candidate,generated_needs_review,generated_model,module health monitor board,module health monitor board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,module_health_monitor_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_output_filtering_dc_output_choke,component_candidate,generated_needs_review,generated_model,DC output choke,DC output choke is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,dc_output_choke,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_output_filtering_emi_filter_assembly,component_candidate,generated_needs_review,generated_model,EMI filter assembly,EMI filter assembly is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,emi_filter_assembly,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_output_filtering_snubber_network_board,component_candidate,generated_needs_review,generated_model,snubber network board,snubber network board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,snubber_network_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_output_filtering_thermal_interface_pad_set,component_candidate,generated_needs_review,generated_model,thermal interface pad set,thermal interface pad set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,thermal_interface_pad_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_rectifier_power_modules_dc_link_capacitor_bank,component_candidate,generated_needs_review,generated_model,DC-link capacitor bank,DC-link capacitor bank is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,dc_link_capacitor_bank,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_rectifier_power_modules_module_locking_rail,component_candidate,generated_needs_review,generated_model,module locking rail,module locking rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,module_locking_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_conversion_transduction_rectifier_power_modules_power_module_backplane,component_candidate,generated_needs_review,generated_model,power module backplane,power module backplane is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,energy_conversion_transduction,power_module_backplane,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_liquid_cooling_loop_coolant_pump,component_candidate,generated_needs_review,generated_model,coolant pump,coolant pump is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,coolant_pump,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_liquid_cooling_loop_coolant_reservoir,component_candidate,generated_needs_review,generated_model,coolant reservoir,coolant reservoir is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,coolant_reservoir,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_liquid_cooling_loop_plate_radiator,component_candidate,generated_needs_review,generated_model,plate radiator,plate radiator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,plate_radiator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_air_path_airflow_proving_switch,component_candidate,generated_needs_review,generated_model,airflow proving switch,airflow proving switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,airflow_proving_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_air_path_cabinet_fan_tray,component_candidate,generated_needs_review,generated_model,cabinet fan tray,cabinet fan tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,cabinet_fan_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_air_path_exhaust_louvre_assembly,component_candidate,generated_needs_review,generated_model,exhaust louvre assembly,exhaust louvre assembly is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,exhaust_louvre_assembly,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_air_path_inlet_filter_mat,component_candidate,generated_needs_review,generated_model,inlet filter mat,inlet filter mat is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,inlet_filter_mat,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_weatherproofing_anti_condensation_heater,component_candidate,generated_needs_review,generated_model,anti-condensation heater,anti-condensation heater is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,anti_condensation_heater,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_weatherproofing_cabinet_drain_grommet,component_candidate,generated_needs_review,generated_model,cabinet drain grommet,cabinet drain grommet is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,cabinet_drain_grommet,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_weatherproofing_door_gasket_set,component_candidate,generated_needs_review,generated_model,door gasket set,door gasket set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,door_gasket_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_weatherproofing_uv_rated_cable_cover,component_candidate,generated_needs_review,generated_model,UV-rated cable cover,UV-rated cable cover is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,environmental_interface,uv_rated_cable_cover,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_payment_identity_contactless_payment_terminal,component_candidate,generated_needs_review,generated_model,contactless payment terminal,contactless payment terminal is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,contactless_payment_terminal,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_payment_identity_privacy_label,component_candidate,generated_needs_review,generated_model,privacy label,privacy label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,privacy_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_payment_identity_receipt_qr_code_generator,component_candidate,generated_needs_review,generated_model,receipt QR code generator,receipt QR code generator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,receipt_qr_code_generator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_payment_identity_rfid_reader_module,component_candidate,generated_needs_review,generated_model,RFID reader module,RFID reader module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,rfid_reader_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_cable_guidance_accessibility_reach_label,component_candidate,generated_needs_review,generated_model,accessibility reach label,accessibility reach label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,accessibility_reach_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_cable_guidance_cable_park_indicator,component_candidate,generated_needs_review,generated_model,cable park indicator,cable park indicator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,cable_park_indicator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_cable_guidance_connector_instruction_graphic,component_candidate,generated_needs_review,generated_model,connector instruction graphic,connector instruction graphic is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,connector_instruction_graphic,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_cable_guidance_session_stop_button,component_candidate,generated_needs_review,generated_model,session stop button,session stop button is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,session_stop_button,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_display_panel_audio_buzzer,component_candidate,generated_needs_review,generated_model,audio buzzer,audio buzzer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,audio_buzzer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_display_panel_status_led_light_bar,component_candidate,generated_needs_review,generated_model,status LED light bar,status LED light bar is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,status_led_light_bar,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_display_panel_sunlight_readable_display_cover,component_candidate,generated_needs_review,generated_model,sunlight-readable display cover,sunlight-readable display cover is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,sunlight_readable_display_cover,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_user_display_panel_touchscreen_hmi_panel,component_candidate,generated_needs_review,generated_model,touchscreen HMI panel,touchscreen HMI panel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,hmi_ergonomics,touchscreen_hmi_panel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_access_commissioning_checklist_card,component_candidate,generated_needs_review,generated_model,commissioning checklist card,commissioning checklist card is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,commissioning_checklist_card,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_access_commissioning_terminal_block,component_candidate,generated_needs_review,generated_model,commissioning terminal block,commissioning terminal block is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,commissioning_terminal_block,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_access_meter_test_port,component_candidate,generated_needs_review,generated_model,meter test port,meter test port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,meter_test_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_access_output_test_socket_cover,component_candidate,generated_needs_review,generated_model,output test socket cover,output test socket cover is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,output_test_socket_cover,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_remote_diagnostics_diagnostic_log_exporter,component_candidate,generated_needs_review,generated_model,diagnostic log exporter,diagnostic log exporter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,diagnostic_log_exporter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_remote_diagnostics_health_telemetry_packet_schema,component_candidate,generated_needs_review,generated_model,health telemetry packet schema,health telemetry packet schema is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,health_telemetry_packet_schema,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_remote_diagnostics_remote_firmware_update_agent,component_candidate,generated_needs_review,generated_model,remote firmware update agent,remote firmware update agent is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,remote_firmware_update_agent,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_remote_diagnostics_service_vpn_profile,component_candidate,generated_needs_review,generated_model,service VPN profile,service VPN profile is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,service_vpn_profile,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_replaceable_modules_gateway_din_rail_carrier,component_candidate,generated_needs_review,generated_model,gateway DIN rail carrier,gateway DIN rail carrier is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,gateway_din_rail_carrier,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_replaceable_modules_quick_disconnect_coolant_fitting,component_candidate,generated_needs_review,generated_model,quick-disconnect coolant fitting,quick-disconnect coolant fitting is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,quick_disconnect_coolant_fitting,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_replaceable_modules_slide_out_power_module_rail,component_candidate,generated_needs_review,generated_model,slide-out power module rail,slide-out power module rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,slide_out_power_module_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_replaceable_modules_spare_fuse_and_link_kit,component_candidate,generated_needs_review,generated_model,spare fuse and link kit,spare fuse and link kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,maintenance_serviceability,spare_fuse_and_link_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_input_switchgear_input_terminal_shroud,component_candidate,generated_needs_review,generated_model,input terminal shroud,input terminal shroud is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,input_terminal_shroud,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_input_switchgear_lockable_ac_isolator,component_candidate,generated_needs_review,generated_model,lockable AC isolator,lockable AC isolator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,lockable_ac_isolator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_input_switchgear_surge_arrestor_cartridge,component_candidate,generated_needs_review,generated_model,surge arrestor cartridge,surge arrestor cartridge is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,surge_arrestor_cartridge,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_billing_metering_branch_meter_calibration_label,component_candidate,generated_needs_review,generated_model,meter calibration label,meter calibration label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,meter_calibration_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_billing_metering_branch_meter_ct_shunt_set,component_candidate,generated_needs_review,generated_model,meter CT shunt set,meter CT shunt set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,meter_ct_shunt_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_billing_metering_branch_meter_seal_kit,component_candidate,generated_needs_review,generated_model,meter seal kit,meter seal kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,meter_seal_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_output_switchgear_dc_output_fuse_carrier,component_candidate,generated_needs_review,generated_model,DC output fuse carrier,DC output fuse carrier is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,dc_output_fuse_carrier,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_output_switchgear_output_polarity_label,component_candidate,generated_needs_review,generated_model,output polarity label,output polarity label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,output_polarity_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_output_switchgear_precharge_resistor_module,component_candidate,generated_needs_review,generated_model,precharge resistor module,precharge resistor module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,power_distribution,precharge_resistor_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_dc_fault_protection_dc_arc_detection_board,component_candidate,generated_needs_review,generated_model,DC arc detection board,DC arc detection board is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,dc_arc_detection_board,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_dc_fault_protection_fault_discharge_resistor,component_candidate,generated_needs_review,generated_model,fault discharge resistor,fault discharge resistor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,fault_discharge_resistor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_dc_fault_protection_output_contactor_weld_check_circuit,component_candidate,generated_needs_review,generated_model,output contactor weld check circuit,output contactor weld check circuit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,output_contactor_weld_check_circuit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_emergency_stop_chain_door_interlock_switch,component_candidate,generated_needs_review,generated_model,door interlock switch,door interlock switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,door_interlock_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_emergency_stop_chain_e_stop_mushroom_button,component_candidate,generated_needs_review,generated_model,E-stop mushroom button,E-stop mushroom button is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,e_stop_mushroom_button,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_emergency_stop_chain_safety_relay_module,component_candidate,generated_needs_review,generated_model,safety relay module,safety relay module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,safety_relay_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_user_access_protection_charging_status_beacon,component_candidate,generated_needs_review,generated_model,charging status beacon,charging status beacon is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,charging_status_beacon,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_user_access_protection_protective_earth_continuity_strap,component_candidate,generated_needs_review,generated_model,protective earth continuity strap,protective earth continuity strap is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,protective_earth_continuity_strap,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_user_access_protection_safety_instruction_label,component_candidate,generated_needs_review,generated_model,safety instruction label,safety instruction label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,safety_instruction_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:safety_protection_user_access_protection_touch_safe_connector_shutter,component_candidate,generated_needs_review,generated_model,touch-safe connector shutter,touch-safe connector shutter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,safety_protection,touch_safe_connector_shutter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_connector_sensing_cable_identification_resistor_reader,component_candidate,generated_needs_review,generated_model,cable identification resistor reader,cable identification resistor reader is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,cable_identification_resistor_reader,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_connector_sensing_connector_latch_microswitch,component_candidate,generated_needs_review,generated_model,connector latch microswitch,connector latch microswitch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,connector_latch_microswitch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_connector_sensing_handle_temperature_sensor,component_candidate,generated_needs_review,generated_model,handle temperature sensor,handle temperature sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,handle_temperature_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_connector_sensing_holster_presence_switch,component_candidate,generated_needs_review,generated_model,holster presence switch,holster presence switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,holster_presence_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_energy_metering_dc_current_shunt,component_candidate,generated_needs_review,generated_model,DC current shunt,DC current shunt is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,dc_current_shunt,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_energy_metering_dc_voltage_transducer,component_candidate,generated_needs_review,generated_model,DC voltage transducer,DC voltage transducer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,dc_voltage_transducer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_energy_metering_meter_pulse_output_isolator,component_candidate,generated_needs_review,generated_model,meter pulse output isolator,meter pulse output isolator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,meter_pulse_output_isolator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_insulation_fault_detection_fault_status_relay,component_candidate,generated_needs_review,generated_model,fault status relay,fault status relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,fault_status_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_insulation_fault_detection_imd_coupling_network,component_candidate,generated_needs_review,generated_model,IMD coupling network,IMD coupling network is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,imd_coupling_network,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:sensing_instrumentation_insulation_fault_detection_test_resistor_plug,component_candidate,generated_needs_review,generated_model,test resistor plug,test resistor plug is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,sensing_instrumentation,test_resistor_plug,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_cable_holster_boom_cable_bend_limiter,component_candidate,generated_needs_review,generated_model,cable bend limiter,cable bend limiter is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,structure_containment,cable_bend_limiter,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_cable_holster_boom_cable_retractor_arm,component_candidate,generated_needs_review,generated_model,cable retractor arm,cable retractor arm is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,structure_containment,cable_retractor_arm,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_cable_holster_boom_connector_holster,component_candidate,generated_needs_review,generated_model,connector holster,connector holster is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,structure_containment,connector_holster,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_cable_holster_boom_parking_status_flag,component_candidate,generated_needs_review,generated_model,parking status flag,parking status flag is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,structure_containment,parking_status_flag,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_internal_compartmentation_control_compartment_shield,component_candidate,generated_needs_review,generated_model,control compartment shield,control compartment shield is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,structure_containment,control_compartment_shield,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:structure_containment_internal_compartmentation_earthing_braid_set,component_candidate,generated_needs_review,generated_model,earthing braid set,earthing braid set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.ev_charger,,,,structure_containment,earthing_braid_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
