id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
component_candidate:energy_storage_source_rack_structure_module_top_cover,component_candidate,generated_needs_review,generated_model,module top cover,module top cover is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,energy_storage_source,module_top_cover,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_rack_structure_rack_label_plate,component_candidate,generated_needs_review,generated_model,rack label plate,rack label plate is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,energy_storage_source,rack_label_plate,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_rack_thermal_interface_coolant_quick_connector_pair,component_candidate,generated_needs_review,generated_model,coolant quick connector pair,coolant quick connector pair is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,energy_storage_source,coolant_quick_connector_pair,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_rack_thermal_interface_leak_detection_rope,component_candidate,generated_needs_review,generated_model,leak detection rope,leak detection rope is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,energy_storage_source,leak_detection_rope,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_rack_thermal_interface_rack_cold_plate_manifold,component_candidate,generated_needs_review,generated_model,rack cold plate manifold,rack cold plate manifold is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,energy_storage_source,rack_cold_plate_manifold,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_rack_thermal_interface_rack_drip_tray,component_candidate,generated_needs_review,generated_model,rack drip tray,rack drip tray is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,energy_storage_source,rack_drip_tray,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:energy_storage_source_rack_thermal_interface_thermally_conductive_gap_pad,component_candidate,generated_needs_review,generated_model,thermally conductive gap pad,thermally conductive gap pad is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,energy_storage_source,thermally_conductive_gap_pad,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_rejection_coil_coil_guard_grille,component_candidate,generated_needs_review,generated_model,coil guard grille,coil guard grille is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,coil_guard_grille,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_rejection_coil_drain_safe_condensate_pan,component_candidate,generated_needs_review,generated_model,drain-safe condensate pan,drain-safe condensate pan is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,drain_safe_condensate_pan,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_rejection_coil_dry_cooler_coil,component_candidate,generated_needs_review,generated_model,dry cooler coil,dry cooler coil is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,dry_cooler_coil,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_rejection_coil_ec_condenser_fan,component_candidate,generated_needs_review,generated_model,EC condenser fan,EC condenser fan is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,ec_condenser_fan,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_heat_rejection_coil_fan_contactor,component_candidate,generated_needs_review,generated_model,fan contactor,fan contactor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,fan_contactor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_hvac_unit_air_filter_element,component_candidate,generated_needs_review,generated_model,air filter element,air filter element is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,air_filter_element,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_hvac_unit_condensate_drain_kit,component_candidate,generated_needs_review,generated_model,condensate drain kit,condensate drain kit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,condensate_drain_kit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_hvac_unit_container_hvac_unit,component_candidate,generated_needs_review,generated_model,container HVAC unit,container HVAC unit is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,container_hvac_unit,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_hvac_unit_hvac_controller,component_candidate,generated_needs_review,generated_model,HVAC controller,HVAC controller is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,hvac_controller,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_insulation_insulation_panel,component_candidate,generated_needs_review,generated_model,insulation panel,insulation panel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,insulation_panel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_insulation_seal_gasket_set,component_candidate,generated_needs_review,generated_model,seal gasket set,seal gasket set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,seal_gasket_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_insulation_thermal_break_strip,component_candidate,generated_needs_review,generated_model,thermal break strip,thermal break strip is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,thermal_break_strip,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_thermal_insulation_vapour_barrier_film,component_candidate,generated_needs_review,generated_model,vapour barrier film,vapour barrier film is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,vapour_barrier_film,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_ventilation_path_airflow_baffle,component_candidate,generated_needs_review,generated_model,airflow baffle,airflow baffle is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,airflow_baffle,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_ventilation_path_ec_fan_assembly,component_candidate,generated_needs_review,generated_model,EC fan assembly,EC fan assembly is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,ec_fan_assembly,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_ventilation_path_exhaust_louvre,component_candidate,generated_needs_review,generated_model,exhaust louvre,exhaust louvre is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,exhaust_louvre,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:environmental_interface_ventilation_path_intake_louvre,component_candidate,generated_needs_review,generated_model,intake louvre,intake louvre is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,environmental_interface,intake_louvre,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_external_labelling_arc_flash_boundary_label,component_candidate,generated_needs_review,generated_model,arc flash boundary label,arc flash boundary label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,arc_flash_boundary_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_external_labelling_asset_qr_label,component_candidate,generated_needs_review,generated_model,asset QR label,asset QR label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,asset_qr_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_external_labelling_fire_suppression_instruction_placard,component_candidate,generated_needs_review,generated_model,fire suppression instruction placard,fire suppression instruction placard is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,fire_suppression_instruction_placard,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_external_labelling_high_voltage_warning_label,component_candidate,generated_needs_review,generated_model,high voltage warning label,high voltage warning label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,high_voltage_warning_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_local_hmi_alarm_buzzer_beacon,component_candidate,generated_needs_review,generated_model,alarm buzzer beacon,alarm buzzer beacon is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,alarm_buzzer_beacon,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_local_hmi_industrial_touchscreen,component_candidate,generated_needs_review,generated_model,industrial touchscreen,industrial touchscreen is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,industrial_touchscreen,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_local_hmi_key_switch,component_candidate,generated_needs_review,generated_model,key switch,key switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,key_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_local_hmi_panel_pc,component_candidate,generated_needs_review,generated_model,panel PC,panel PC is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,panel_pc,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_operator_workflow_inspection_log_holder,component_candidate,generated_needs_review,generated_model,inspection log holder,inspection log holder is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,inspection_log_holder,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_operator_workflow_laminated_isolation_checklist,component_candidate,generated_needs_review,generated_model,laminated isolation checklist,laminated isolation checklist is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,laminated_isolation_checklist,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_operator_workflow_manual_reset_station,component_candidate,generated_needs_review,generated_model,manual reset station,manual reset station is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,manual_reset_station,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_operator_workflow_status_stack_light,component_candidate,generated_needs_review,generated_model,status stack light,status stack light is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,status_stack_light,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_remote_notification_alarm_acknowledgement_button,component_candidate,generated_needs_review,generated_model,alarm acknowledgement button,alarm acknowledgement button is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,alarm_acknowledgement_button,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_remote_notification_escalation_contact_label,component_candidate,generated_needs_review,generated_model,escalation contact label,escalation contact label is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,escalation_contact_label,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_remote_notification_operator_notification_relay,component_candidate,generated_needs_review,generated_model,operator notification relay,operator notification relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,operator_notification_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_remote_notification_remote_reset_inhibit_relay,component_candidate,generated_needs_review,generated_model,remote reset inhibit relay,remote reset inhibit relay is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,remote_reset_inhibit_relay,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:hmi_ergonomics_remote_notification_sms_alarm_output_module,component_candidate,generated_needs_review,generated_model,SMS alarm output module,SMS alarm output module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,hmi_ergonomics,sms_alarm_output_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_access_doors_door_seal_gasket,component_candidate,generated_needs_review,generated_model,door seal gasket,door seal gasket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,door_seal_gasket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_access_doors_door_stay_arm,component_candidate,generated_needs_review,generated_model,door stay arm,door stay arm is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,door_stay_arm,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_access_doors_lockable_access_door,component_candidate,generated_needs_review,generated_model,lockable access door,lockable access door is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,mass_kg,maintenance_serviceability,lockable_access_door,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_access_doors_panic_release_latch,component_candidate,generated_needs_review,generated_model,panic release latch,panic release latch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,panic_release_latch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_ports_commissioning_torque_log_plate,component_candidate,generated_needs_review,generated_model,commissioning torque log plate,commissioning torque log plate is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,commissioning_torque_log_plate,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_ports_coolant_sampling_port,component_candidate,generated_needs_review,generated_model,coolant sampling port,coolant sampling port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,coolant_sampling_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_ports_insulated_test_socket,component_candidate,generated_needs_review,generated_model,insulated test socket,insulated test socket is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,insulated_test_socket,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_ports_laptop_service_port,component_candidate,generated_needs_review,generated_model,laptop service port,laptop service port is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,laptop_service_port,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_commissioning_ports_lockout_hasp_rail,component_candidate,generated_needs_review,generated_model,lockout hasp rail,lockout hasp rail is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,lockout_hasp_rail,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_lifting_handling_certified_lifting_lug,component_candidate,generated_needs_review,generated_model,certified lifting lug,certified lifting lug is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,certified_lifting_lug,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_lifting_handling_forklift_pocket_reinforcement,component_candidate,generated_needs_review,generated_model,forklift pocket reinforcement,forklift pocket reinforcement is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,forklift_pocket_reinforcement,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_lifting_handling_removable_rack_guide,component_candidate,generated_needs_review,generated_model,removable rack guide,removable rack guide is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,removable_rack_guide,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_lifting_handling_service_trolley_interface,component_candidate,generated_needs_review,generated_model,service trolley interface,service trolley interface is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,service_trolley_interface,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_lighting_emergency_light_fitting,component_candidate,generated_needs_review,generated_model,emergency light fitting,emergency light fitting is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,emergency_light_fitting,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_lighting_led_service_luminaire,component_candidate,generated_needs_review,generated_model,LED service luminaire,LED service luminaire is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,led_service_luminaire,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_lighting_lighting_switchgear,component_candidate,generated_needs_review,generated_model,lighting switchgear,lighting switchgear is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,lighting_switchgear,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:maintenance_serviceability_service_lighting_maintenance_receptacle,component_candidate,generated_needs_review,generated_model,maintenance receptacle,maintenance receptacle is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,maintenance_serviceability,maintenance_receptacle,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_expansion_air_removal_automatic_air_vent,component_candidate,generated_needs_review,generated_model,automatic air vent,automatic air vent is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,automatic_air_vent,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_expansion_air_removal_expansion_vessel,component_candidate,generated_needs_review,generated_model,expansion vessel,expansion vessel is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,expansion_vessel,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_expansion_air_removal_low_pressure_switch,component_candidate,generated_needs_review,generated_model,low pressure switch,low pressure switch is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,low_pressure_switch,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_expansion_air_removal_pressure_relief_valve,component_candidate,generated_needs_review,generated_model,pressure relief valve,pressure relief valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,pressure_relief_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_treatment_coolant_filter_housing,component_candidate,generated_needs_review,generated_model,coolant filter housing,coolant filter housing is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,coolant_filter_housing,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_treatment_fill_and_drain_manifold,component_candidate,generated_needs_review,generated_model,fill and drain manifold,fill and drain manifold is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,fill_and_drain_manifold,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_treatment_glycol_concentration_sensor,component_candidate,generated_needs_review,generated_model,glycol concentration sensor,glycol concentration sensor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,glycol_concentration_sensor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_filtration_treatment_replaceable_filter_cartridge,component_candidate,generated_needs_review,generated_model,replaceable filter cartridge,replaceable filter cartridge is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,replaceable_filter_cartridge,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_heat_exchanger_manifold_insulated_hose_set,component_candidate,generated_needs_review,generated_model,insulated hose set,insulated hose set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,insulated_hose_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_heat_exchanger_manifold_plate_heat_exchanger,component_candidate,generated_needs_review,generated_model,plate heat exchanger,plate heat exchanger is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,plate_heat_exchanger,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_heat_exchanger_manifold_purge_valve_set,component_candidate,generated_needs_review,generated_model,purge valve set,purge valve set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,purge_valve_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_heat_exchanger_manifold_service_bypass_loop,component_candidate,generated_needs_review,generated_model,service bypass loop,service bypass loop is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,service_bypass_loop,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_heat_exchanger_manifold_temperature_balancing_valve,component_candidate,generated_needs_review,generated_model,temperature balancing valve,temperature balancing valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,temperature_balancing_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_pump_station_check_valve,component_candidate,generated_needs_review,generated_model,check valve,check valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,check_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_pump_station_coolant_circulation_pump,component_candidate,generated_needs_review,generated_model,coolant circulation pump,coolant circulation pump is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,coolant_circulation_pump,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_pump_station_isolation_valve,component_candidate,generated_needs_review,generated_model,isolation valve,isolation valve is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,isolation_valve,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:mass_fluid_transport_process_pump_station_pump_vfd,component_candidate,generated_needs_review,generated_model,pump VFD,pump VFD is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,mass_fluid_transport_process,pump_vfd,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_switchgear_ac_contactor,component_candidate,generated_needs_review,generated_model,AC contactor,AC contactor is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,ac_contactor,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_switchgear_metering_ct_set,component_candidate,generated_needs_review,generated_model,metering CT set,metering CT set is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,metering_ct_set,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_switchgear_moulded_case_circuit_breaker,component_candidate,generated_needs_review,generated_model,moulded-case circuit breaker,moulded-case circuit breaker is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,moulded_case_circuit_breaker,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_ac_switchgear_terminal_block_assembly,component_candidate,generated_needs_review,generated_model,terminal block assembly,terminal block assembly is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,terminal_block_assembly,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_auxiliary_power_24_v_dc_power_supply,component_candidate,generated_needs_review,generated_model,24 V DC power supply,24 V DC power supply is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,24_v_dc_power_supply,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_auxiliary_power_auxiliary_transformer,component_candidate,generated_needs_review,generated_model,auxiliary transformer,auxiliary transformer is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,auxiliary_transformer,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_auxiliary_power_miniature_circuit_breaker_bank,component_candidate,generated_needs_review,generated_model,miniature circuit breaker bank,miniature circuit breaker bank is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,miniature_circuit_breaker_bank,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_auxiliary_power_ups_module,component_candidate,generated_needs_review,generated_model,UPS module,UPS module is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,ups_module,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_busbars_busbar_shroud,component_candidate,generated_needs_review,generated_model,busbar shroud,busbar shroud is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,busbar_shroud,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_busbars_busbar_support_insulator,component_candidate,generated_needs_review,generated_model,busbar support insulator,busbar support insulator is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,,power_distribution,busbar_support_insulator,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
component_candidate:power_distribution_dc_busbars_copper_dc_busbar,component_candidate,generated_needs_review,generated_model,copper DC busbar,copper DC busbar is an architecture-derived component candidate with quantity 1 candidate.,model:scratch_universal_architecture.energy_storage,,,capacity_mwh; power_mw,power_distribution,copper_dc_busbar,false,true,"Review whether this is a unique physical item, shared component or separate installation instance."
